#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	obgE//queD//csiD//nlpE//
GO_0044248_4	cytR//hyaD//csrD//xapR//murF//hemF//ycbX//ymdB//htrE//ygbL//pgpC//ygfX//rutB//suhB//adiA//ychO//ydfD//rayT//ilvD//exoX//glpG//cadA//degP//rpsN//glgA//ychF//fimC//sfsB//cmoA//narY//ibsC//mdfA//acrD//argT//bisC//lpxT//nlpD//minD//ydcZ//csiD//hrpA//yjfF//kdgR//gloB//shoB//rsmH//rimO//fimF//glyA//ynaE//speG//rplM//rsmD//fadR//insB-4//rpsQ//glnS//prfC//clcB//rnhA//phoQ//tdcC//nagK//atoS//yqaA//cspE//lgt//nirB//osmF//map//ulaD//ilvC//crl//fmt//yehX//argF//yggF//mgtA//osmE//dnaX//rsmF//mhpT//cysZ//gcl//waaP//bamE//eptB//wecB//rpsD//lipA//yafQ//yfgJ//yraJ//rhaD//yihU//moaD//waaJ//galU//kdsA//rsmJ//ecpR//ssuB//rph//dgcE//mglA//holB//lpxB//cspA//dps//ubiX//ygbN//argK//plaP//pykA//mltD//ybcF//eutB//slyA//fdhF//gstA//bamA//minC//dedD//ompL//dps//sgcR//mdtI//slt//uspF//murF//frmA//rlmD//rsmC//malI//yccS//fadJ//pdeK//lptC//tdcE//cheY//yqaA//yidA//phnJ//yoaA//basS//iscX//phnN//yfeD//yjcS//nlpD//yafC//rplA//rsfS//lpd//shoB//rhaR//hdeB//proS//panC//yoaA//ygcO//acrR//fruB//kefC//ugpC//potD//eutA//recF//tabA//yejE//fur//ybiW//tmk//yqgF//bssS//yeeL//yfaV//lptC//ribA//fmt//kefG//asnS//paaH//aldB//bglH//yjjB//nanR//epmA//ybiY//yehU//bssR//ssuE//chbR//cstA//aceK//hxpB//rutR//ribF//pdeL//yrfG//frdC//gspF//dgcQ//galK//truA//narG//nirC//ycbV//ftsX//fdhE//pgsA//glnH//yobF//yfbU//yfbV//rfbB//tauB//mtgA//syd//acpT//trpL//ghoT//yneL//yqiI//yphC//rplA//ibaG//srlR//ycfH//osmY//glgP//murP//yabI//yiaF//trpC//ybhD//fucP//leuO//nuoF//rcsF//greB//csgA//lptE//ybhI//nth//ycfH//prmB//yfdR//chbG//abgB//nrfG//ldrB//gspJ//kdpE//ybiA//insI-2//viaA//hokB//groS//ssb//paaZ//ccmC//manZ//mog//lolE//tgt//rffT//acnB//miaB//ybiT//ssuA//aceB//ftsP//argS//iap//yhcH//hrsA//plaP//ycfL//fimA//frlB//hemN//otsB//valS//potE//yhjX//yebC//zntR//gudP//ihfA//hisB//ascF//ubiG//malZ//hprS//rhlB//srlR//argB//rutA//ydiO//malG//tdcB//manX//crr//purF//iaaA//hcaC//caiT//ybdZ//dtpA//rdgB//minC//allD//xseB//tcyL//sodC//csdA//ycgR//dhaM//spy//kdpE//pbpG//glsA2//rplY//dgcM//eutK//narH//rlmE//glgX//aroE//ibpA//glyA//
GO_0044249_4	yieH//cdaR//ibsE//rpsR//ygeW//gadC//fic//katE//allC//potH//msrB//mglC//agaB//flgE//rna//carA//bioD1//tbpA//frmB//opgC//dctA//nagA//baeR//gadW//paaK//flhD//rnhA//iap//gcvR//rlmC//gmk//tdh//afuC//dxr//codA//mukB//yagU//ybdZ//recT//tilS//thiG//ptsP//ybaT//nemA//ygcO//yegT//chaA//entF//yjjV//ispB//yjjB//tusE//trmJ//ybjG//rutE//nudG//rdgB//kup//dnaX//lplT//flgB//glnL//ytfE//ybhG//rfe//marA//lgoT//abgB//yabI//fixB//ihfA//ynjD//dctR//fdrA//rplR//glpK//deoR//asnA//yfgJ//aroH//mak//rplW//nupX//mepS//recJ//xylF//nrfC//speB//yhdH//tas//trpS//tusD//fliZ//livK//gsiA//leuA//yjiR//setB//ybaL//insI3//pdeD//pntA//tauB//dedD//narH//bdm//roxA//holA//argR//ais//purU//tig//ybdM//idnT//pdeD//valS//ybaE//yraN//sapA//alaE//ariR//kdsB//nuoH//slmA//bioD2//yadK//yedP//entF//ssuC//yfeX//acpH//bioA//ftp//adk//solA//ydiF//pspC//rsmH//atoS//dcuB//prlC//exuT//chbB//glpF//dpiB//cusB//dacB//selB//fdoG//yfcR//waaA//recE//rplM//trmL//envZ//uxuB//fruA//envY//pdxJ//opgD//ybcL//livF//csgF//ybdO//yjcO//xylA//srlD//cpdA//gspI//caiT//kduI//ogt//wecC//motA//aaeA//intF//yggN//caiF//uidA//miaB//rfaC//yphC//murD//narQ//feoB//ebgR//csgE//rlmF//lpxM//ldtE//panC//ydhJ//ftsI//serS//atpG//fumA//suhB//fadM//ariR//fdoI//bamD//alaE//rfaB//yidH//glk//rluA//ivbL//gspJ//menC//rpsE//gppA//atpG//clpX//waaF//nagA//coaA//xerC//dcuA//agaB//macA//rcsF//rraA//fadJ//rarD//ydaN//argA//bioA//gspF//trkH//lptE//lysP//ibaG//mnmG//chbG//ghoS//ftsK//intS//glcD//dut//yfiF//mltF//yfdK//dhaK//aldB//adiY//rplT//xerC//xanQ//ydeI//yphC//gfcE//lpxL//fdnG//cbrC//yhbQ//slyA//pflC//dcuD//tsaC//phnI//rpmH//cyaY//prlF//ygeV//copA//dsdX//ttdA//araH//ompW//intE//pspF//etk//dppF//rpmF//rplM//artQ//rnt//rfaC//arcA//yggX//tdk//ybiI//yddL//fucI//tolQ//cueO//ykgF//mlaE//phnJ//tatC//narP//kilR//ubiJ//marR//ybaL//puuR//yfaV//mlaB//narZ//artJ//sdhB//uxuA//csdA//dsbA//torY//yfcS//fre//rlmC//recB//mutM//yiaB//glcE//flhA//frdB//folD//cho//ansA//hicB//fdhF//iclR//alsC//yhfK//ydhJ//tatD//mdtL//bdcA//yfeR//yfgJ//selB//grcA//gapA//sspB//yqcC//def//motA//trmL//rrrD//bluR//nuoI//ulaD//yidA//maeA//dacD//phnJ//ligA//casB//rpmF//yddG//malP//hybG//afuB//cof//idnO//hxpB//nanR//ybeY//lplT//rimI//hfq//dacD//mdfA//carA//frlB//yhbQ//prmC//htrE//ghrB//tufA//purN//artM//pdxA//emrD//hemH//torS//rlmL//mhpC//rpsO//yfjR//rplB//ilvC//cusS//nrfE//lgoR//evgS//valS//yfjV//dnaJ//fumC//yajO//frlC//opgC//hemA//lysS//yhjC//manA//holD//recT//yhgF//dkgB//yfbS//yciH//yihI//metN//paaC//aroF//ybaK//rne//mtnN//marA//metF//msrA//sppA//tdcB//yiiE//lpoA//cydA//rpsS//ydiP//accC//ydiV//yiiD//crp//trxA//btuF//yciH//glgA//pyrE//yhcN//hyi//ycbV//hemC//mmuP//adeQ//mqsR//rlmE//sodA//zapE//dcm//feoA//yggW//paaH//abgB//fetA//csgD//zwf//pinR//waaG//mug//yjjX//oppC//fruB//ycfH//tauD//mdaB//rpsG//rapA//murJ//cspG//yfgJ//cyoA//hpf//rhsD//sdhC//dcp//purN//moaA//rbsC//lysU//acpS//flgK//tyrR//acrZ//mglC//rraB//yjjW//mtlR//ybaL//waaY//ydiQ//puuE//paaH//aspC//hybA//rlpA//agaR//clsB//ytfP//mhpD//yeaV//secF//mtgA//yahK//uidA//argS//rpiA//glk//argD//tar//exuR//gcvT//agaW//ompF//rpsQ//narV//oppB//ispG//allD//gutQ//mepA//era//frlB//rlmM//xylA//bioP//yjeI//paaC//yhaV//yjhH//plsX//rlmB//torZ//matP//lpxT//torA//mnmC//aas//abpB//acpS//napB//sfmD//argH//lysA//yfeW//ligB//panZ//trmH//ycgV//yjbG//endA//bssR//lepA//glnK//yehY//mrp//dacB//glsB//yihI//rfaB//mreB//nrfA//asnS//yadN//frvR//idi//cheY//murD//cnu//cyoC//rhtC//xanP//galP//ygiN//dppC//ypdC//rng//atpG//fruK//umuC//ybdG//pagP//maoP//bamA//thiH//yhhZ//ribC//nfuA//xerC//hflK//shoB//yqgF//aaeR//melA//xylA//nlpE//cmoB//yeaD//dcd//plsB//yidL//yqaB//ppk//fkpA//rimK//ydaN//ybbW//emrK//ompG//narW//oppC//yfbV//ybcJ//rplN//flgH//hinT//modC//yfcS//srlA//recR//rsfS//yahI//barA//tauD//galK//waaC//aceF//murF//sfmF//lolA//ybfE//fkpA//nrdD//torS//lapA//rpmG//ratA//crl//fliT//nagK//cvpA//yjaA//mreB//paoC//thrC//mgsA//yejB//sdaC//dcuR//tynA//yraH//argP//lsrA//yfdR//yafC//ompN//mdtF//eco//pagP//aroB//prs//rsmA//tyrA//ppiC//rssA//pdxH//greA//yoaB//csrD//cmoB//gspF//dmlA//rlmJ//chbA//chaA//fruA//tdcA//osmY//lpxT//ycdY//metH//caiD//ygbN//mfd//aidB//dinB//ydhQ//speE//fecD//leuD//thiH//bamA//purB//argT//tag//phnM//queE//mtlR//yidZ//nsrR//entE//yehZ//lysU//cdgI//gudP//livM//tufA//xseB//ihfB//ghoS//adhE//tolA//gabP//rluF//lpxB//moaC//insA-1//ampD//ybaO//metK//lolB//norW//yeeY//ispG//ccmC//csrD//smpB//uidA//yhcF//hsrA//yfgI//btuC//tsx//dnaX//thyA//clpA//
GO_0044255_4	cas3//rseC//yhbO//bluR//csiR//gadW//narK//ybdM//ybhR//yqgB//lrp//yeiE//treC//nadK//yifB//ade//dpiB//thiP//yacG//nrfE//argA//glgA//nrdH//moaB//emrK//aroG//cobC//lpoB//recR//yehU//appA//ilvA//moaE//putP//bolA//hslV//sdaA//rplK//recG//rclC//gnsB//gspJ//kduI//mzrA//gmhB//cyoD//ompR//rpsH//rpiB//lolC//yggD//tolQ//csgD//fliK//yfiR//yagE//ilvI//focA//eutK//ygaH//epmB//phnG//yiaB//nrdI//murP//alaA//acrF//cusA//prc//putA//rlmB//rluA//ackA//narV//def//dmlR//yhcN//glcD//nagE//yhiM//gadB//fryA//cbrA//glyS//gfcE//gudP//der//rsfS//malY//yrdA//rnlA//cbl//aroK//lsrB//waaH//ldtE//phnM//lrp//flgK//lamB//infB//fecB//argE//tyrA//mdtP//csgA//fimH//
GO_0044260_4	uspC//yghW//rutB//waaS//waaU//ibsB//fimC//cdh//flgC//uhpB//gspI//yhiM//fkpA//rluF//yccX//luxS//gppA//ispH//csdA//entA//nrfG//bluR//ykgA//zntA//rpoE//betI//treF//zipA//argC//frlC//yihR//folC//rcsA//rutF//cspE//cbtA//rnb//fimB//bamE//miaA//pspF//waaJ//minC//trpB//yhaM//idnO//minE//mdtN//sapD//proP//murD//eutA//acnA//gor//pfkB//hflD//elaB//acrR//mdtQ//yggF//pgk//ilvE//rsmF//ccmG//fadJ//argK//ygeW//fixB//mzrA//fadL//sodB//rplW//kdgR//creC//rpsG//mcrA//pgaA//zraS//rsgA//mdtM//yadC//spoT//yjfF//rhlE//ybdR//menH//corA//mtn//yjcE//nrdA//yjjV//yhfS//apaH//alsE//ybcL//arcA//trmD//stpA//mfd//yaaJ//leuE//yfiF//bdcA//glgA//lepA//mnmC//pabC//metE//folC//ftsA//rfaC//hycH//crp//dinD//fepC//yhdX//cspI//macB//creC//argK//thrL//aroA//dicC//dinB//dedD//lit//rlmF//nadA//acpH//tehB//yobF//trkG//asnB//ybdO//mtlD//yiaJ//macB//rplR//yjbH//tdh//rhmR//yfcV//ygbL//rplB//hprS//cmoB//yfaE//rnc//mltC//trpGD//hybC//hybF//adeQ//norV//glgA//rmf//bioA//potB//tcdA//yiaO//bipA//modB//kilR//folM//mcrA//fadM//hemD//paaJ//cysC//rutB//yedP//gppA//pgaD//ytfE//tdcE//fdoH//minD//rpsE//lpp//elfA//rsfS//yeaV//ykfI//dinJ//psuT//xapR//argR//frdD//ssuB//wzzB//yfdO//hisH//infB//yggF//ispG//lsrD//znuC//yhbY//yihR//uup//flgM//mipA//yqgB//galU//tyrS//yahK//rsfS//hisA//ppsR//rffG//ydcP//ydhK//insI-1//srlE//prkB//gdhA//rbsD//ykgO//mdtJ//flgF//slmA//tsx//yiiE//rzoD//pstC//adhE//rfaE//ortT//waaC//rlmF//ompN//mdtJ//yadM//yjhB//hemG//yjiX//yedL//fepE//appC//frlB//sucC//gpt//amtB//pflA//yihU//ldtD//dgt//cyoD//crfC//rutF//ispH//mtnN//nrdG//nfo//ybiI//glnA//iscS//umpH//gudD//pphA//yehP//yciT//envC//gltB//yfaE//betT//rplR//allR//pdxA//nuoN//holA//aldA//pdxK//ubiB//lptB//yebC//alsK//yfhM//trpD//mscM//kefG//wbbK//sixA//gntK//yggD//ftsH//sulA//pgpA//yhaV//pnp//pphA//treA//ldtE//cspB//lsrC//rclA//ydeO//yfaE//gldA//trkH//dcuC//rimP//yehY//yraK//rpsM//yiaM//symE//murF//mraZ//cysU//hicB//gmhB//flgK//xerC//ybaE//galP//ybiY//znuB//dut//tgt//rfbB//nfi//pnp//coaD//fruK//dgoK//pyrB//tdcD//ybdM//valS//yraH//dgcJ//yagI//ilvL//hcaR//erfK//zitB//phnG//ymdB//bioP//rluC//entA//bacA//potB//yjiA//pntA//viaA//kch//lysP//ygaV//rcsC//yciF//mglA//cheW//purC//gntR//xthA//zupT//gudX//cusB//bluR//mutL//creC//pheT//yfiF//ravA//rplL//srlE//ynbC//yfbU//codA//hfq//yfiE//waaY//relA//hemA//ydhC//sthA//tktB//sfmD//nikR//glgA//cytR//asnA//aceA//chbC//speG//gstA//yphB//proA//yciH//sgbH//malX//arcB//yfeD//gudP//serS//tatD//yahB//hypT//rne//hyfF//agaC//flhE//ulaE//ybeY//ygeA//acnA//thiD//hipB//malE//yphB//yfgJ//yahB//yciH//rpsA//fliZ//livK//opgC//mdtJ//opgE//aroF//yciV//hemN//elaB//pdxA//agaA//maeA//iscS//rhtB//tpiA//trpL//sdiA//agaI//kup//cysP//mngA//fabZ//feoC//tauA//fepC//yejB//phnP//cysN//coaD//phnC//ddlB//nmpC//mtr//pcm//greA//alsC//phoA//mcbR//yfaL//agaV//dosP//dxr//pbpC//purL//aroL//xerD//uxaA//nuoH//yfaL//aceA//entE//perR//rpsB//sfmF//amyA//focB//argR//citX//ybcL//suhB//csgF//yfaE//rne//ydjK//araA//ybaQ//yqgB//kdgR//ybaK//cysI//hsdR//lysO//yceK//ascF//ygbI//bamC//yqaB//purC//napF//trxC//lldR//ftsY//dctA//bioD//glcE//rplE//ompG//napF//yaaU//fdhD//pcnB//fucA//mprA//intF//rplD//hprS//rimJ//tsf//rapA//ilvE//aroB//purB//tdcG//cusC//yghW//trmB//fepA//zraR//yjcO//lysA//ybjG//yfdR//hcaC//panE//appC//iap//rzoR//pagP//rpsM//recB//waaQ//gspF//rplW//kch//wzb//rayT//yfdR//ychH//cspA//coaE//iraD//rplJ//pstS//purC//fepE//dut//ibsB//msrP//degS//alkA//glgA//abpB//idnD//dppA//nikE//wzc//znuB//spoT//nrfF//rlmH//nikR//moaD//wza//rplX//mak//csgE//rsmF//alkA//ykfM//rfaH//bluR//ydjM//iap//gluQ//truA//xthA//tyrB//recJ//yhjB//rsmC//sdhB//alaS//hycI//yhbX//ybcQ//exbD//dgcM//ibsA//atpG//leuC//qseC//hchA//udk//mntS//galT//idnK//lapB//ilvI//entH//wza//ompA//folM//talB//envZ//gatZ//ariR//ubiC//narQ//fimD//fdnG//secM//yqaB//rmf//nikE//trmJ//emrY//gcl//rpsL//dacA//gatZ//dinB//
GO_0044262_4	glrK//dhaR//suhB//yeaG//yfjR//pppA//nadD//frmR//rsmA//pdxK//recJ//dnaT//rsmI//fetB//arsC//argD//pcm//fepB//pldB//alpA//asnB//eptA//yhaC//trkA//zapD//ybeQ//livH//dppC//xapB//pitB//mukB//clsA//gabP//adiA//cyoC//ydiQ//yfiF//rffH//dcuB//rimJ//phoA//trkG//mepA//fes//mprA//mtlR//msbA//pphB//rimM//abpB//ubiI//yejB//ybiH//nuoB//glvC//ubiF//hypT//ebgR//argC//argG//tusC//yhfS//acnB//glgA//lpcA//katG//phnO//deoB//clcA//ihfA//yqhC//rfaE//ratA//lgoT//opgC//glyS//hemE//rhaS//ttdB//moaC//ypdC//gltS//gsiC//trpR//putP//mdaB//tus//lpoB//ymgF//moaA//setC//araF//ispH//tdcE//adiA//tilS//epd//hcaC//rimI//yehY//gdhA//sufS//tsgA//yidL//pbpC//ispB//ybjI//endA//bglX//entF//uof//napF//melB//greB//tag//rsmE//pntA//pck//yjhH//glpA//elfA//yfgJ//hdeB//gatC//
GO_0044264_5	rssB//gcvP//trg//aceF//phoP//holB//mdtL//ldtC//yfaU//bdm//ribF//deoD//alsC//fimF//tauB//ulaD//yejB//yeaE//malG//trmI//cbrC//rplI//bglH//mltG//hisD//yfcV//bglX//rpsI//ttdR//nrdI//yhjX//hyfR//ssuC//patD//holC//casD//sgbH//gpr//alsB//cusC//xseA//rplF//bioA//gadW//dbpA//ygfA//rcnA//thrS//prkB//pflB//aslB//mscK//intF//proW//ttcA//
GO_0044265_5	lpoB//aroG//rffM//plaP//yihS//hemC//ycgV//pgi//nadD//fepE//cysK//glcF//pflA//mdtB//rlmN//tsaE//setC//sgbH//emrD//intZ//zitB//recJ//opgB//yfaU//pnuC//rluA//yehX//mngR//hexR//treF//opgC//rcsF//uxaC//infC//
GO_0044267_5	yfaE//proB//thrS//lysA//abpA//envR//lpxB//murG//hybD//livJ//cpxR//frvR//proB//intZ//sppA//yihO//cdsA//pgaC//trpL//fecD//yijO//degP//menE//yraK//pliG//tatE//fumC//rsmF//folE//rseP//rplA//alaA//cmoA//mntP//sbmA//yddG//mlaF//dhaL//kdgR//hemC//btuB//glcA//wecA//yhaM//yegS//rsmF//guaD//ybcC//rpmA//gudD//cyaA//yfaX//napF//bcsA//lexA//abgR//adhE//aroB//topA//yhdJ//alaS//relA//rsmF//abpB//cecR//yggW//cutA//nadB//mdtK//ybhA//hofM//idnD//gyrA//nagE//secG//torR//tktB//yddA//rcsF//dtpC//hisG//dacC//uxaA//kefG//allB//mdtP//nanA//gutQ//hpt//yqjI//lrp//ycfJ//purA//macB//yqeF//uvrB//pepD//emrB//ldrA//yoaA//sufA//ydiB//abgB//ycjR//rluA//cydC//acrR//yiaT//ccmE//fucA//dadA//mhpT//cyoE//yihP//panC//mcbA//pdeH//tolB//yhjV//obgE//osmF//gutQ//ydaV//nimR//ybiS//bdcA//aceA//murJ//mutT//speA//ptrA//abgA//dcp//yddL//yhbS//obgE//recN//dxs//ssb//tcyN//mrp//ykgM//ydiV//opgH//yraK//lgoD//yhcN//panE//allS//serS//cyaY//ybjN//tdcG//ada//ompC//mntH//clsB//rraA//osmC//rzoD//secM//pstB//yfgO//pgi//rsmB//prc//uraA//yciV//ycjQ//yhjG//rpsP//ihfA//mppA//mutH//tamB//yafN//gcd//iaaA//nagK//narZ//ruvC//flhC//pal//erfK//pagP//potB//proC//hofP//uidR//yihU//prlF//tolB//guaC//betB//moaE//uxuR//ycfS//pepA//potD//plsB//hisG//entD//rnb//
GO_0044270_5	pgl//holD//artP//hemG//ttdA//dnaG//ygjR//envR//rdgB//phoB//uspG//napD//guaD//valS//gyrB//atpG//ykgF//ileS//kefF//narQ//nanR//yadK//hyaB//serC//rplW//agaB//sgcC//yfcU//plsC//abgB//ytfP//yhdX//nfuA//sodC//rpsO//rluC//hfq//nuoL//pck//flgG//rpsP//degQ//ppsA//ynaI//azoR//yheT//rnhA//yicJ//rpnA//degS//aldB//rpsB//yicJ//yajQ//malF//murI//yadM//marA//ibpB//trpD//rluC//sbp//rbsB//gluQ//dppA//rnlA//fepC//ygfX//cpxR//csgD//atpE//araE//pdeH//nanT//rfaQ//wecB//otsA//pepT//epmA//murG//yagJ//dgcT//yebZ//mtr//atpF//dnaJ//recD//lsrG//ybiY//hprS//galE//kdpB//ibaG//ybjN//rlmA//ynfL//xapR//adiC//pdxB//ilvE//folC//sgbH//napB//ebgR//trmB//frr//fnr//fes//gltB//
GO_0044271_5	yhdH//cheA//ygiS//eutN//osmY//zupT//frwB//pta//rlmM//rpsH//arcC//actP//tktB//mazF//tap//acnB//tus//phoB//solA//frsA//dctR//csiR//zapC//hisC//treA//ygiS//uvrC//rpoH//mgtL//nanK//garD//pheM//cdaR//bdcA//yddG//fpr//rutE//chbB//murQ//rlmC//yfbR//dsdA//afuB//pspA//dgoA//fruK//clsC//murR//rfaG//ilvB//livM//chaC//yehY//rlmJ//degQ//speE//ynaE//hicA//ycdX//gsiB//macB//bsmA//yfdK//rpsL//accD//ubiC//recC//yjjB//bglJ//epd//araC//ydiZ//panB//stpA//ybdN//dcm//yieK//tusC//ybhP//ybiW//wzzB//ybfA//xylE//sgbU//ydfG//ydaV//ompA//yagF//galP//ilvA//mepH//rhaT//yjbF//degQ//yiiM//selD//lldP//puuR//ccmE//rpsN//yhdH//btuB//pgl//cmoB//qorA//fadB//dsbC//fadL//rpsL//yidK//ulaA//dcyD//sufD//metL//znuA//hofM//caiD//fdoG//glpF//fbaA//fabA//yohD//mioC//lpxH//hybB//msrQ//galS//tdcF//pepB//baeS//clcB//hlyE//ygjR//sbcC//purU//tcyJ//gltL//aceB//ilvI//entA//pepD//tar//fadL//satP//ycdY//pstC//map//hisH//spoT//aroB//rlmC//rfaQ//hypC//yibH//tusC//ytfT//caiF//gapC//gatA//tbpA//rplI//rstB//ulaF//panD//tdcB//rzoR//recC//djlC//ydcM//moeB//bhsA//sxy//glcD//recE//serB//ynfL//lgoD//lrhA//rfbX//mscL//yjbE//relE//dinB//ydhQ//yidA//ccmC//queD//srlE//ldhA//tyrS//yajO//thiQ//cspD//yehD//srlA//ydcS//yadM//yhdX//argF//cutA//pheM//sapD//fic//wzc//rpsS//proQ//waaO//uspG//csgG//dsbA//ydjK//chaA//erpA//dnaT//ybaE//yejF//xapB//acrA//mipA//rcsD//ralR//ybhG//tktA//rlpA//frwD//ydcS//basR//sstT//pgm//citC//agaD//yhbS//argE//murG//rtcB//yadM//cynX//ftsW//ybaM//ydiF//folA//rlmH//rluE//rlmG//iaaA//rfaE//dsbD//tsx//frlB//tsaE//flgA//yeaD//slyA//thrS//yodD//cysE//yebC//galP//mdtK//tsaB//treR//panE//gpmM//ychO//dapB//rapZ//glpA//ivbL//rph//narP//alsC//yagI//fbp//yidL//yhjD//cdd//abgR//mngB//hemL//frmA//infB//ybfA//queC//ymjB//livM//agaI//tsaD//btuC//ygeA//frmR//gatA//carB//alsK//nadD//smrA//moaE//insB-2//dgoD//potI//glnE//agaC//rne//mraZ//erfK//entH//hdfR//eco//accD//hybB//yieH//metN//yraH//mgrB//ygbN//trpD//pheS//trpGD//dacD//fhuD//metL//hokE//livG//yjiA//baeR//ribB//ygeA//ybaM//dnaC//hycH//fecB//potE//dtpB//waaU//hemD//ygjK//agaI//sodB//ycgV//tsaB//ybcM//pgaC//mdtD//ampH//yfhM//arnD//trmB//yihX//hyfR//rpsH//pta//sufE//paaC//fumC//yqaA//ccmF//nuoB//fabB//xapA//ydfD//pgi//gmd//dut//mtfA//ilvI//mmuM//selU//elaA//kdsD//emrK//msrC//hisA//mhpR//arnE//glgP//yebZ//srlD//paaD//kilR//pagP//araG//miaB//lsrA//eutD//rtcR//rtcR//yhaM//sdaB//rclC//nmpC//nagC//betB//efeO//ccmH//ndk//metL//feaB//ygeA//nepI//pgrR//yeeO//hemD//xisE//fimF//uspB//roxA//envC//ynaE//norR//mngR//ypdF//gsiB//ftsP//ompA//ibsA//lacI//yccS//lptG//msrC//btuC//
GO_0044272_5	pppA//yieF//clpB//hisC//kbaY//yeaD//yoeB//leuS//rpsD//ampG//nrdA//acrZ//dedD//hslU//glcF//nanA//sbp//yadV//add//nudF//otsB//yqgF//sohB//leuA//rutE//slyD//yhjX//wrbA//argO//mutL//lldP//casE//wcaC//ydeP//ybiI//hupA//yhjR//ydeT//zapB//acnA//mak//kilR//serC//proB//
GO_0044273_5	csrA//lsrG//cmk//menD//zapE//ompL//ygeR//rlmC//trg//mutS//ytfP//folC//thrC//suhB//metC//yjcS//
GO_0044275_5	csgB//elfC//cysZ//bioB//kdsC//yoeB//arcC//ubiH//yadI//tcyJ//fsr//hypF//yciG//aaeA//uof//mepA//ydiP//sucC//gldA//ftp//rpsT//rseB//ghoS//yraJ//cobU//gsiC//uxuA//yhbQ//cirA//bglF//pphA//btuE//moaB//nanE//cmk//hrpA//ung//nrfB//cysW//hipB//fieF//
