#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	folD//adiA//phnC//modA//
GO_1901564_4	cpxR//emrK//hemH//yagJ//paaX//menC//ygeV//yfdG//ybdZ//insA-1//rcsD//uraA//rutF//murI//tolB//arnF//focB//helD//ybjD//gltP//recO//rimJ//spy//oppC//agp//fpr//menA//elyC//ybjN//paaA//rplY//cheW//acnA//entF//ydcO//ghrB//yahB//pnp//waaQ//fdhF//yrfG//rlmN//ihfA//caiE//hisP//yajO//bamB//lit//fliM//ptsI//ampE//rplB//yidC//nadK//hemA//mrr//kdpA//yfeX//udp//zraR//norR//tdcD//yejF//gstA//adeP//rcnB//pgrR//gmhB//recN//osmY//rodZ//yedA//cca//yjjX//satP//gloA//rfaF//astC//potF//dedD//cfa//arnE//yqiH//araA//yeeJ//tqsA//bioD//ynfF//wzzB//poxB//torC//yfcG//xylB//glpT//bcsQ//dinI//gsiB//yfcV//trmI//hcaR//yjfP//lgoD//oppD//manZ//ygiW//frvA//recQ//ybgQ//ribD//tgt//ydiB//nac//qseB//ghxQ//casD//argF//folE//pinR//hisF//mepM//ybjD//iscX//accD//yfdG//lit//opgG//yidE//ubiJ//bioC//ydjK//gntU//nanT//yhjR//ompT//cysB//bdcR//exuT//nrfE//ahpC//oppD//phr//lpp//nrfC//ydfD//yceD//lhr//insH-5//yehZ//nrdI//pepB//garR//sodC//yieH//dcuA//ariR//hslO//insB-2//yibF//rpsI//ubiI//sseA//agp//nuoM//nadE//garL//mtfA//deoD//ydiK//mcbR//ymfA//fadH//tsx//ycbB//ygaH//uvrY//htrE//ygcW//ydeT//csgF//mltB//yfbU//dcp//araF//yojI//gltB//yghG//yagE//ampE//arcA//ydcR//rhaA//ydiQ//crcB//fepA//fabI//plsB//dacD//uacT//gcvR//mscS//idi//yeeY//flgB//mdtC//patZ//groS//tmcA//flgM//yfjV//pyrH//lon//ssuB//fliS//gltS//ddpX//csdE//ybgQ//argG//diaA//rarA//nagD//uidR//ygcR//ibsD//gloA//ppiD//rclB//rpmA//wecB//csrD//casA//fetB//cspA//fimG//gluQ//topB//yjhI//secB//yhbY//oppC//yfeW//pdxB//pgi//rlmM//hypC//yadK//rlmB//nudF//apaH//gyrA//eptC//bioP//cbrC//gmhB//casD//feoB//ymfA//csdE//ldrB//rpsA//yidE//metL//yadG//kefB//yifB//chaA//fucP//hcaR//mfd//mdtL//fnr//ycjU//sucB//rpiR//ihfB//idnT//clpP//tufA//smrA//hyi//fetA//caiE//yfcQ//rclC//lysS//rsmB//fadK//flgC//rutG//ugd//rplK//ppsR//livF//rutC//abpA//ybjC//ftsI//argS//setA//mnmG//melR//yfaL//lysP//appA//tsr//qseB//yjiX//acrF//glgP//yidE//uspE//dcyD//der//rbsC//rpmJ//cysZ//yegV//ybaM//glxK//yjbH//kduI//cedA//hslV//rna//treB//ybfA//rmf//lptF//lrhA//osmC//opgH//nlpE//yadK//fryB//ompW//argR//holB//bioC//ampH//rhaD//ilvN//mdh//mukB//hslR//glnA//sapC//srlE//uacT//trkA//phoU//ycfL//glpG//purD//fieF//yabI//rpsT//sgcC//atoS//sucC//trpB//narU//tyrS//rng//mhpA//nfi//blc//mutT//umpG//carA//ddlB//shoB//ymfK//yjiA//envZ//livK//folP//nanS//kbaY//yeeA//rplD//yqaE//fabI//recO//yfaU//yggP//mprA//ydeT//fecD//dgcN//dedD//kefF//pheT//sohB//xisR//frsA//rffT//parE//napD//agaW//rhaD//yebC//asnC//rluD//gldA//yohD//creB//hybG//ybhS//tynA//nimR//marA//tehA//cbeA//puuB//rhmD//elyC//ydaC//baeS//rplO//sseA//folC//yddM//cheZ//uxuB//nuoE//asnC//lasT//acpT//yjjV//yggE//norR//ulaE//hypE//ligB//phr//sstT//wcaJ//zntR//dcuD//pinE//dedD//bcsQ//ydfG//rfaG//yggN//lepA//yhdX//eutD//srlD//pspD//artJ//envR//hsdR//fadK//flgA//aqpZ//yadI//gpr//lolD//arsC//pstS//leuE//entC//zapC//frdD//yqhC//ispU//araC//fbaA//cyoA//lapA//gsiB//yphD//recE//evgA//pepD//tas//fliK//lolC//dicC//rho//tomB//pth//nth//yiaJ//ubiI//ybaO//ydiO//ycfJ//acrZ//yneL//coaE//aaeA//dacB//ushA//ibsE//endA//yjjU//bamC//artJ//hicA//yggT//rrrQ//ptsP//topAI//kefC//atoC//yqeG//trmL//pgpC//fdhF//folC//lldR//atoC//sgcA//yqeG//htrE//ruvC//gatA//ibpA//cyoE//lptD//rfbX//yqgB//lpoB//tehA//glcE//hypA//sgbH//lpxM//thrB//treR//btuB//mreC//cysD//yjjQ//ompC//dcuR//tauC//dcuC//ybjC//puuC//recC//serA//pdeF//dnaA//tsaD//yejB//rpmH//phoA//yifB//ndk//ghoT//moaB//zapD//codA//ydcT//aspC//cheR//npr//ynbB//pflC//yccX//glmU//recF//bglB//insI3//yiiE//gltK//glnD//yoaB//bamD//mnaT//artM//glnS//rplB//leuE//uxuA//yhaM//yihQ//glnP//hofQ//yfdS//cynX//chaC//fcl//bglA//ydjJ//yfaX//hybC//thiC//nrfF//wzzE//pgpA//yqeA//yhfK//sbcD//tdcF//araB//acrZ//garR//tomB//potI//secG//paaE//amiA//ulaE//aspC//acnA//cvrA//dfp//hisI//eptB//rcsF//fimD//rplI//rcsA//yfdC//rrrQ//cheR//mlc//mukB//hrsA//insB-4//yidC//yegT//idnT//tdcG//bcsA//clcA//mmuP//ybcM//rpsK//hofQ//cueO//idnK//gntU//barA//wbbK//cmoM//yfaU//pykA//tufB//ulaC//yqiG//hicB//yebZ//yjfF//glyA//yabI//rnhB//clpX//yfaL//fkpA//ileS//srlA//xseA//hcaF//narY//astB//rpsN//thiI//ilvA//ebgR//lplT//pntB//proQ//rssB//pstC//gabT//nagB//napA//waaY//vsr//valS//yggP//dppF//adeP//dtd//guaD//yihT//ada//lpxT//tdcD//osmY//ccmE//ybbN//frc//mdh//ileS//hipB//proC//yedP//gapA//clsB//rhtC//ssuD//groS//dgcQ//dtpC//hofQ//proV//ydcT//trpE//rplX//rpsD//trpR//pepN//xisR//cydA//rseP//ynfF//yraK//thrA//allC//ybdR//xylH//yrfG//ynfE//ruvC//epmC//dnaB//yabI//cydB//yedL//csgA//argB//plaP//alaS//ydcP//hycA//wza//trpA//rutE//ydeM//uof//btuR//lptA//chbA//prkB//ycjU//sufC//waaH//waaC//napC//cbrA//ygaV//kdgK//gadW//glnA//yobF//yajD//yaiP//yjfF//ydbD//astC//nirD//obgE//crl//djlC//cpsG//trxC//rraB//
GO_1901565_5	fau//hinT//uspB//upp//glvC//fixA//yjiY//aroE//glgA//yiiD//lptD//yebS//hisG//lapA//frmB//ribE//macA//yebG//fryB//gltS//purF//asnB//glpF//glcB//abpA//csgD//tolR//curA//rpsA//artQ//hpt//gloA//glcC//kdpD//nrfC//yieK//tcyN//atpA//mcrB//gshB//ribF//yjbE//deoB//ilvH//hisF//gcvR//chbG//yidK//frc//dcuB//mtn//dkgA//lsrG//dnaN//acs//bhsA//sthA//uxuR//nadK//yiiM//kdgT//mcbA//sfmF//coaE//folP//holD//rluD//prfB//intA//barA//mnmE//malG//ftsP//pabC//atpE//yiaT//rarD//zitB//lepA//secF//dctR//yieF//arcC//yfaL//aaeB//selB//deoR//ynfH//asnA//puuD//alkB//gapC//smrA//ybiS//wzb//dkgB//yibF//ycdX//tufB//potB//rpnA//rpsM//speC//csgA//prpD//gluQ//yjaZ//gutM//borD//thrC//thrA//trmB//yjiY//kdpD//viaA//fumC//gntR//gutQ//prkB//abgR//yohC//araF//rpiR//gadE//rutG//gmhB//ribB//yfaV//ruvC//ivbL//ubiE//rpiB//nusG//yagG//
GO_1901566_5	fucK//ytfR//yjjI//soxS//yecS//gltK//ycjP//flgB//dpiB//fecA//cheA//glmM//chbA//cydC//ribA//abgT//ynaI//ydjL//yhjC//ydcT//leuB//thrS//ygfZ//glvB//yqaA//tauD//tatD//lplA//ddpA//rplC//pal//yhbY//hycB//higA//gfcE//rbbA//yieF//rluB//mnmA//hchA//ybhF//sbmA//sgcX//dgcM//sgbU//rraA//ybdO//dusC//ygdG//ygcO//fetA//glnA//rssA//yhaC//dmsA//epmB//rhmD//yfcF//ycgV//dacD//nlpD//thiM//dinJ//garK//dtpD//ebgR//yebG//rtcR//eamB//insF-1//mrdA//ftsI//insI-1//lhr//ssuC//pdxA//ftsQ//paaX//ydaV//dusB//xapR//iscA//argI//cheB//caiF//insB-4//ydhK//fdnH//gatB//sfmA//uspC//ftsQ//glpT//higB//yieF//mhpD//csgF//blr//entH//ybjL//rnlA//mtnN//sufC//yohD//seqA//mrdB//oppB//rpmB//truC//yfaL//speC//proS//sspA//clpA//flhD//narJ//uvrB//gadE//tynA//cmoB//yfbS//ybaM//rssA//chaC//dapF//yfaV//ribA//ynfF//ycfL//kdpC//fimF//recR//msrB//dctR//ynfL//guaB//hybF//aaeR//yejE//insI1//potE//exoX//dgoD//mmuP//glpT//fhuD//fliZ//entE//btuC//rplO//mltG//yhjD//lplA//clsA//mhpR//sodA//rpnC//maa//dapB//paaD//rlpA//rplC//mdoG//queA//perR//recB//sgbE//adeQ//lon//fbaA//pabB//purC//dpiA//yneJ//ydjM//acpH//yccA//pinQ//ynhG//ymgC//bcp//yieE//rnhB//map//osmC//ssuA//fumC//ldrB//iscR//gatC//rzpR//ybcM//yidZ//accD//rhsD//hybG//fmt//cytR//csdE//ilvL//ybhF//fur//potD//alkA//hisD//fimI//opgB//dmlA//radD//frlR//lsrD//yefM//wzzB//yjhP//ybjX//potB//ccmG//ycjR//ptrA//intS//glcB//rihA//ydjM//gmhB//ynaE//ybjL//elfG//zitB//yhjC//alpA//aroF//msrC//ybdZ//pinE//tusB//fadA//yfaU//rplR//dinI//mutS//cpdB//setC//artJ//malP//hisF//afuC//dppC//purA//cdaR//nhaR//ycgB//cstA//yagG//srlD//lysR//yjiM//ugpA//phnM//epmB//yajO//rnpA//allR//gstA//fdrA//yjjU//flgJ//rihB//yejA//rpmG//yjbH//seqA//yjfP//btuB//glpA//fhuD//dppC//yjeH//torD//sodB//hyfF//nagE//yhhT//degP//narV//emrE//lit//fliM//ybbY//ubiC//eutR//nadC//fliK//tamB//rcnA//pth//tauB//argD//hyfA//hypD//amiA//polB//sdhB//murB//yejE//uidA//fimA//yegD//csgA//insH-5//yjjG//ybbN//ftsL//gloB//yqiI//abgR//tamB//ampG//csgB//glmS//fur//rtcB//mdoG//trkH//fpr//hycH//ahpC//argC//ybaM//tauC//ypjD//rpsM//flhC//yajR//metL//dgcE//fetB//tabA//tatD//aspC//yafS//bamB//gpmM//mltG//pdxB//lamB//cusB//nuoM//fmt//ydiF//pphB//btuB//fdnG//srkA//elfA//pspF//accA//ttdT//xanP//ulaC//plsC//hofP//ycgB//mtlA//ybiS//purC//napC//kdpD//dnaG//abgA//pflB//cpxP//msrB//ydfG//garL//galU//sbcB//citX//prpD//iraM//arfB//mliC//iscS//cusA//flgK//phoP//yqaE//nemR//
GO_1901568_4	serS//
GO_1901569_5	narZ//
GO_1901575_4	eutK//norV//mdlB//fadI//trpB//flgF//glyA//proX//ydfD//gatD//ogrK//mdtQ//lolC//rimP//ldtD//idnO//ydcR//ascB//lplA//argT//ghrB//ydhK//tsaC//arnB//livF//yihS//rpsO//cvrA//nikR//cheZ//yejA//hybO//rplB//intS//udk//wecB//sthA//ldtC//yhjC//rzpD//rodZ//yihS//cusA//frlR//hyfA//wzyE//sapF//ycaN//gpmM//fadE//ralR//hycB//rbbA//torZ//rpmG//deoA//aspC//cytR//yfjR//fhuC//yneL//seqA//yfiC//yfcV//ubiD//helD//yciH//mglA//narW//mqsA//ygaH//bdcR//yeeA//fadH//elfG//ygbL//hicA//dut//bsmA//artP//dnaT//adk//appC//purN//gntR//yobF//csgA//clcA//ydfG//ubiC//tatB//maeA//iscS//rmuC//rmuC//chaA//rsmE//kefF//yjjU//sodC//luxS//tdcF//fabZ//fsr//paaJ//ybaO//leuC//cvrA//ettA//pnuC//napB//acrE//truB//gstA//hxpA//dcuD//fucA//xseB//degQ//chbA//epmB//metN//yigB//sbmA//cas3//btuF//pdeR//kilR//yhfS//mutY//ycfJ//puuA//fucK//epmB//emrK//ygbL//mepS//clpX//pspG//rplL//pgsA//leuB//ndk//ydhK//yghU//ulaB//surA//yiiD//hxpB//hdeB//hemB//ravA//pepA//seqA//uhpA//fliG//spy//ompF//galE//xisR//yfaX//appY//fabA//gadE//yggW//nanT//cusS//rseC//acrD//umpH//tusA//mntH//sdhD//dkgB//xerD//nanT//elaA//phoQ//cadA//rlmI//rpsL//bglF//pspA//norW//rnc//putA//pheA//yfeD//prpR//mngA//bipA//agaA//cysP//murF//garP//nadK//pfkB//ydiZ//yhfS//menH//rpsS//yegT//dbpA//dgoD//sbmC//ybiS//sbmC//speC//bcsQ//ygeA//rrrQ//yggN//lplT//rdgC//fimB//ygjH//minD//gshB//eutN//rnc//ycaO//yidH//malY//yiaJ//yhcD//flgD//tktB//lysO//ortT//pspG//tatE//aes//ftnB//narV//yiaT//sapB//lpxB//ebgR//ycbU//topB//minC//fadJ//hslR//napC//proQ//yfeD//hofP//ampG//thiH//tusB//ppiD//leuC//narU//oppD//glsB//acpS//flgK//aceF//mngB//tsgA//ygfI//hemN//ruvC//nsrR//abgA//tusE//feoB//pheS//amiA//fabH//yrfG//glnQ//zraS//infC//yegS//ydeE//ydfD//yifB//adk//rlpA//rplJ//ybgP//iscX//ybgQ//bamD//acrB//agaB//ycgR//ynaI//yieK//perR//sgrR//hdeB//mioC//creB//asnS//yahD//yidK//yjjW//hofN//ivy//speC//menH//avtA//fcl//yfcP//ilvC//fucO//nadK//clpB//abgB//feaR//ybcM//rapZ//mscM//elaB//pgl//hisC//guaD//hipB//grpE//hisF//speE//ydiB//srlE//yoeB//ynfK//argC//tig//folM//intA//elfG//waaC//ompF//cmoA//ulaG//rhsD//ubiI//pgpB//purR//glgB//yibA//tufB//cstA//mdtO//truB//nikE//arnE//bcsA//gabD//sgbE//rsmF//cysZ//mngB//mdlA//narV//mglC//ypdA//ribD//xthA//ychH//mdtL//mlaB//acrE//tatA//cyoA//kdpD//wecC//yeeA//fryC//yfjV//fimC//cecR//hflC//tufA//murB//fepE//yfeX//caiD//glvB//fadH//iap//narI//ftsX//qseB//ompF//mntS//helD//yfaU//feaR//hemH//rfaF//ddlA//thiM//mdtD//bioB//sgcE//rplD//mfd//yidD//mcbA//def//gpsA//
GO_1901576_4	htpG//gcvA//mukB//dhaK//ibaG//rdgC//ymdB//fepA//sucB//mtr//gabT//chbF//mdtG//glyS//ygeV//yibA//rne//cusB//uvrY//yceO//ybeF//leuO//atpE//hokB//ubiI//proW//rsmB//ftsB//sgbU//rhoL//prfC//csgG//phnG//yagJ//ldcA//xisR//idnK//pdeL//rpsG//aslB//rsmE//srlR//flgI//atpF//umpG//araF//yaaU//uxaA//dacB//murP//yehC//uspG//dkgA//basR//cfa//yhiM//yejB//bamB//uof//codB//ymjB//nanC//thrB//lsrK//ghxP//mnmG//baeR//kgtP//srkA//ccmA//djlC//waaB//eutA//insI-1//potI//dcp//mdtB//dpiB//lepA//rpoS//yegD//hlyE//tilS//yihO//livF//yajO//rlmE//dam//fucK//yhhZ//dgoK//hsrA//yciG//umpH//mmuM//tsgA//yihR//folM//ptsN//potB//pdxB//hyfR//sapD//citC//nrfB//yfcG//hipB//mraZ//hisH//epmA//gspI//dcuC//ydcP//yjtD//srmB//ldtE//nadB//tolQ//wecC//astC//argD//intZ//dinQ//insI-2//yphF//ubiX//sppA//fadD//cirA//glyA//dsdC//dgcQ//thrL//yagE//malX//tsr//ydcT//cysH//fbaA//hscA//folA//psuG//rpsJ//rutC//rlmC//hipA//ortT//yraH//yjhG//norV//acpT//fadI//waaP//pheS//dgt//sapF//mqsR//argA//fabA//yphB//ydjK//rsmG//apaH//miaA//yihW//mltD//ynjD//lpxK//pmbA//yhcN//wecC//ybgQ//yajQ//queA//insH-6//hcaB//yehX//idi//dapD//frdB//ung//yiaF//yebQ//kdgT//rpsS//hycB//entF//mprA//thrA//lolD//diaA//phoB//csdE//nlpI//secA//rlmE//dppB//icd//ftsI//yciF//pgaD//ybiV//codB//ybdO//bglH//yihP//pheT//emrE//malF//glsA2//pepB//metI//rpsM//gltP//hdeD//panD//proW//purT//menE//phnN//diaA//bepA//xdhB//gpmA//malF//yoaA//ynbC//gudD//hybF//sapD//yfdC//fimG//hcaT//dpiB//surE//yebK//ubiF//tyrA//gatY//kdpA//pcm//glxR//waaU//cdd//dppC//lpxP//mraZ//evgA//yqiH//dcd//srlE//ycbB//rclA//ansB//nadB//rplJ//rplT//dnaQ//psuT//gcd//yjhI//tolA//prfA//alsK//secY//narX//yifB//rpmJ//sanA//yfaE//glvC//yehU//alsA//yidL//csiD//nemR//dam//dinG//aes//yrfG//yfbR//ynhF//seqA//folM//dacC//ygbM//asr//kduD//ilvB//rlmE//mutL//htrE//yeiL//dnaA//yagG//yjjW//ydhK//mutS//pyrH//dmsB//ycjW//yfeR//tktB//deoD//mltF//fbp//dtd//raiA//nuoM//rpiR//tolB//rpsM//narW//ccmH//oppC//atpD//fdoI//thiL//puuA//pyrC//panF//accD//ybeY//cynX//corA//nudB//sapF//appC//yfcS//holC//gpmM//iap//nuoI//fabH//hybC//waaP//ilvE//ftnB//ycaN//rsmC//agaB//yjjG//glcB//uxuB//dppF//gcl//yihT//fhuB//panB//pgk//brnQ//trmJ//hicB//lnt//proX//rplM//yieE//fadM//ftsN//thiM//yqaB//lpoA//rseC//aas//kdpC//yhjD//rplO//lsrC//yjhH//rplO//ubiD//hokB//kduD//glgS//ybdR//trmB//secY//manA//rluD//epmB//dut//cbeA//gsiB//mdtL//hokB//rcnR//yhdZ//gor//astB//yahB//aroD//polB//pal//flhA//yhbO//yciT//xylG//gspE//nrdI//manA//nanR//fryC//recQ//symE//csgD//xylH//hha//guaB//cyoD//cmtA//atpD//cspA//rplX//groL//def//sgcR//ycbB//rcdA//mhpD//fimA//yfaV//hscB//rna//hha//sfmF//ispG//cirA//add//soxR//cynS//hupB//groL//glgS//ydeM//sucA//yeaV//ftsY//lysC//rutF//queG//yqiI//erpA//rnt//mtfA//yjiQ//dinB//etp//clpB//yaaA//ybjN//sufB//tqsA//tadA//sspA//eutD//dnaG//dcm//asnA//nfi//yggN//ymgF//metL//hpt//waaF//ruvA//ydjJ//lnt//scpC//yccX//yeaG//rihC//rclR//glpF//yehP//glcF//mazG//cspA//ygiN//mfd//katG//hypT//djlC//aldB//hisQ//kbaY//yaiP//queF//ugpC//mntH//dgt//mak//uvrC//zitB//selU//yiaF//pta//yadI//ybiH//seqA//ilvB//wcaJ//fixB//lptF//hchA//rsmI//glcF//uvrD//ecpR//rpmB//cynX//ykgF//malG//artM//ilvC//metI//uxaA//ykgA//hmp//hcaT//cspD//nagA//ymdB//hflK//guaB//ompL//rlmI//panB//hisA//ykgA//yceO//hipA//proX//araH//dtpD//csgD//aas//fepC//btuR//insA-2//hycH//tdcG//rpsG//yahN//secY//cydD//dnaA//rpoA//prlF//ccmH//aspS//cheW//xerC//frlB//bipA//fabI//speA//glgB//ldhA//mdtI//cysQ//yehB//asnB//bisC//bolA//cho//yjjB//msrQ//rpmF//nikD//paaF//yfeO//cusB//csiD//cobC//mug//dnaG//bioP//iscS//puuP//pabC//zntA//lpxB//lpcA//ldrD//amiD//hrsA//pdxB//lptG//argA//lsrG//cdsA//ompC//dtpB//bluR//dadA//flgM//arnT//yfdC//nemR//sufC//mdtJ//ccmE//fepA//hcaD//nagA//hldE//selB//rluF//tolC//yihT//prs//cysG//arsC//rcnR//trpE//truA//ftsB//hcaB//gsiB//yeeO//sdhC//yiaU//hypE//yhhT//ygcR//lolB//ptsI//yhaJ//pheS//hofM//ihfA//cydC//dkgB//ulaD//aroH//gcvH//truC//cobB//surE//nagB//yaiW//pgaB//ycjU//yadK//yfcU//envY//tsr//dapD//ydiQ//sixA//rcnR//bisC//torR//rsmI//narZ//ydhK//udk//mntR//nagZ//malK//yfcP//lpxH//cysN//recT//yiaF//thyA//secM//tldD//eptA//rplI//potI//htpG//avtA//yrfG//lpp//putP//rimK//fliZ//hybA//trmJ//ybiY//cho//secE//appY//paaA//glpR//mak//slt//zapD//ruvC//puuB//lgoD//mltC//uspE//aspS//cho//gmhB//spoT//frlC//dxr//cadB//clsA//hpt//gatB//rhlE//ldtE//rzoR//rplF//sapA//hisM//ldcC//ybbY//yagI//hcaC//appC//dgt//idnD//puuE//dadA//ycfH//nadD//glxK//cueO//yadN//bglB//garL//yggP//ldrA//iraD//insF-1//bcp//rhlE//wza//aroL//yihL//cspE//rpnA//aspS//hcaB//yfcQ//arcC//yqcG//dicA//ftsA//cheA//yadM//ygjH//frvA//glgB//hcaC//ldhA//yiaN//nanK//ybdO//rluB//lacZ//malP//fucK//deoR//araC//yggF//yebZ//metI//
GO_1901605_5	aaeA//hlyE//radA//sufS//cedA//opgG//tyrR//tmcA//ykfI//frdB//yhfS//dmsC//lrp//glgX//mdtO//garR//idnD//mtgA//tehA//rihB//cyoC//tdcA//ydaN//secY//yidR//rplJ//yihO//kdpF//aceA//ralR//ytfR//zapB//relA//pstA//cadB//cpsG//ybiW//ldrB//ykfM//yidQ//fdhE//yghG//ybiV//lysS//evgS//rlmE//ibsE//hflX//hokE//atpA//cpxR//hybG//folM//rbsB//mdlB//flgI//puuB//ndh//cutA//ubiG//rutA//yobF//pgrR//aroP//fliD//prmC//puuR//rbn//ttdB//zinT//rpsN//mdoD//yfgO//rluD//cysM//paaB//rlmN//waaQ//codB//ybcJ//recB//tatE//yehZ//arnF//potI//cbtA//clpA//ompF//galP//glrK//cmtB//casB//dtpB//xisE//yhbX//trmO//galS//mdtJ//deoC//bioB//tyrA//fieF//sxy//asnA//osmF//greB//fliZ//ykfI//ynfH//tomB//ltaE//chbR//serA//proQ//kbp//chaC//ydeE//ssuB//eptB//acpP//rplS//yjgX//tyrB//prpC//casD//phoE//acnA//yfaX//mtgA//hinT//pyrC//cdd//cas1//paaF//mntR//waaO//rfaE//yidE//torR//recG//topAI//xapB//tdcG//flgK//cysP//sspB//agaW//ilvB//ghoT//dnaB//lysC//ygeR//xapR//rep//smpB//ynfK//hemE//
GO_1901606_6	yacG//bamB//zraS//ygaH//menF//potH//tdcR//trpB//mltB//yfeO//deoR//dicC//yfeD//srlR//narZ//cobS//patZ//tgt//yneE//deoR//glnE//cecR//hcp//zntA//ybaE//rnt//fepG//uspF//hisG//puuC//phoQ//aroA//sdiA//iap//rpmE//pphA//yfgI//menA//menB//adeQ//ygiW//nrfF//selA//ybjX//setC//argB//insH-5//
GO_1901607_6	yqaB//fpr//pyrB//metQ//yfjR//ansA//icd//yebS//hyaB//entC//yieF//rpmB//ibpB//nrdE//bcsQ//ompW//miaA//ccmA//glk//mcbA//rffC//nudF//abgB//rutR//alsE//nanE//uidR//sucC//tomB//ffh//mraY//ecpR//cstA//frmB//dhaR//yhgF//lpxD//yhiM//yhhZ//amyA//envC//rcsD//ubiF//tsf//ykfI//rhtA//argS//manA//lplT//tauC//mprA//purD//rpsO//fecC//malQ//araE//purB//uhpB//gltL//allD//intF//phoU//exbB//dusC//tas//pyrL//hyi//yfaX//yigL//tcyL//sutR//argR//lolE//hemB//otsB//borD//accC//pbpG//yphC//sucD//yghU//glcE//selA//pcnB//yciE//nimR//manX//aaeB//lpxH//hokB//argI//dcuS//era//uhpT//araA//helD//gluQ//cysH//bcr//yagE//
GO_1901615_4	ebgA//ugpC//rpiB//metI//fdnI//mdoG//ybeQ//tcyN//frlA//proS//fhuF//yafS//cdd//bssR//asnS//yjaA//surE//fliZ//kduD//rplL//dadA//rfaG//aroA//nrdI//hisH//panZ//yqiJ//mqsR//hofO//efeO//ompT//chbF//infC//glmM//pnuC//ypdF//pflA//rbsD//tesB//afuB//dld//yfaX//tufB//gltS//glsA1//ridA//yjfP//wzb//phnG//rpoA//dctA//malI//emrD//tonB//dapD//pyrG//fadH//pflC//yraR//scpC//msrC//panB//frvR//thiP//rlmG//yjaA//iscR//fau//bioA//araF//appY//mntS//truA//yggE//ynfH//frwB//rbsD//eamA//malP//hyaC//gltB//panC//eutK//yidH//
GO_1901616_5	tqsA//garR//ydcP//potD//kbaY//ampE//pdxA//ydiB//yeiG//iscX//nuoL//aroH//pmbA//rutG//lpxB//coaD//dgcE//pitB//opgE//appC//glnA//rssA//lpcA//dinI//pdxJ//
GO_1901617_5	asmA//trmL//tap//queG//rpsG//cydB//yfiC//tdcG//evgA//tusD//ygcR//dkgA//yhbY//yigL//dctR//lsrR//nanC//yiiM//tynA//ftsZ//yejB//paoC//rpmC//ulaG//gatZ//rpsB//
GO_1901642_6	ygeR//ftsK//rcdA//hxpB//tolC//modC//hofQ//thiC//
GO_1901652_5	dnaG//ppsR//nmpC//etk//ltaE//
GO_1901653_6	mdtD//rpsH//
GO_1901654_5	tap//xanP//folP//rplE//menA//
GO_1901656_7	mnmA//glrR//allR//lplT//fliG//
GO_1901657_5	rarA//agaS//elfA//tdcB//proX//nadA//ycbU//glsA//nagK//znuA//bssR//tolA//yfcP//rutR//yqaB//lldD//ydcZ//glnQ//cyoB//frdA//phoA//bipA//tusE//acrE//serB//yiaA//yajQ//phnK//aroH//hemB//asmA//ubiD//cytR//fadL//atpF//lolA//pdhR//dinQ//ybjG//fieF//moaB//dsbG//mntH//ssuC//
GO_1901658_6	ykfI//fdnI//lptC//trpB//xylF//xapR//fimG//lptD//dicB//mltG//rpsB//nhaR//dtpB//gfcE//
GO_1901659_6	yfeX//gstB//nuoE//grpE//hofM//nrfC//malY//ydbD//rlmI//deoA//yihU//elaD//yafO//rlmN//tehB//lnt//insK//mraZ//bluR//
GO_1901661_5	mocA//nuoH//yqeG//lpxD//mlaB//dgt//fimI//yfcS//mdtG//rimJ//ybhF//dauA//ynfK//fhuB//yrbG//holD//sapC//prfA//ynaE//fruK//aldA//xisE//lptG//xanQ//
GO_1901663_6	malS//ydeT//ackA//yieL//yhaC//yqjI//lpxT//citX//yihT//murD//dcuS//acrB//zupT//envC//msrP//yedP//yfdO//gadA//rssB//fecC//galK//hsdR//fabD//
GO_1901678_5	ridA//phoU//kdpD//ybeQ//tadA//yrbG//cstA//rpmA//btuE//yfbU//clcB//rpsE//rsuA//sgcR//kdsA//obgE//ynjD//elbB//ppsR//cspG//hemE//ydgA//glgS//yjjU//ssuB//prmC//sbcB//
GO_1901679_6	recO//
GO_1901684_8	paaB//
GO_1901698_4	nikC//folE//ykgM//atpH//caiT//arcB//msrQ//hyaA//pflC//dnaN//idi//dgoA//cusB//lpxC//rlmM//zwf//yidQ//yiaT//yhjD//phnO//rsmA//
GO_1901699_5	evgS//dacD//mzrA//folM//lpoA//thiM//
GO_1901700_4	yphC//ftnB//rlmD//radD//emrK//nadK//cydA//cheW//ybbN//entD//nhaR//lolB//yfaV//cbeA//fucA//yifB//gltX//srlR//fabI//phoU//fixA//yihP//ugpB//fdhF//sohB//chbB//ugpC//yqeG//yihW//ung//perR//sfsA//zraS//pgsA//osmY//groS//ybgQ//gabP//ygcO//dgcT//yiaT//pdeD//pheA//menH//napF//ydjL//recA//hybE//rffT//ftnA//iscX//dcuA//nuoN//dosP//gnd//mreC//recJ//obgE//purB//ygjR//rpsI//rseP//dicB//
GO_1901701_5	emrY//ybjI//ftsI//yraH//yrdA//creB//etk//gltD//uspC//argS//yhaO//adhE//wbbK//nagD//yadM//hemL//epd//uof//
GO_1901891_5	frr//gdhA//amiD//
GO_1901892_6	yceO//
GO_1901998_5	fadH//rimK//
