#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	kdpB//fiu//narV//hmp//
GO_0034645_5	tsaE//ybiO//purU//yibF//deaD//waaF//ilvH//aroH//prmB//pyrG//hofP//folX//ydjJ//csdA//nlpA//dnaT//rutC//gloA//lyxK//cysA//cspC//ybdM//ynaE//iscU//elfD//yfbV//prpC//hha//prs//feoB//mog//mnmE//paaG//rne//rbsB//gltI//dtpC//ubiF//acs//tufA//nrfD//pflB//msrP//yfjV//yfeR//rhaT//ydiO//fadM//pgpC//torY//rsmC//betT//mscL//uup//pfkA//iaaA//yodD//ansB//torC//frwD//gshA//ulaR//nuoH//glyA//gabD//msrA//matP//polB//yhhY//cysG//yqgB//aes//ybjL//ompL//purU//dgcM//dkgA//nikR//glcA//mhpC//appB//gspF//gpp//nlpD//sufE//fdoG//gpr//grxD//yiiM//nemR//yfcP//rpiR//dnaN//thrS//kup//yciH//asnA//ytfR//fhuD//ypjD//rhaA//secB//yrdA//recO//ulaG//rihB//mtlA//cutC//arnF//fecA//metH//speD//yodD//ybjL//hyfA//insE-1//mdtA//cspG//csrA//ribF//elfG//glnP//cadC//rhmR//sufS//rlmE//mutT//ndh//gldA//dgt//ybcC//mrr//hcaD//holD//pgm//ygeR//afuC//flgD//rpsO//menA//tdh//recT//hycI//pdxK//metK//murA//bluR//fecB//ybdG//ymgA//ghxP//trmA//acrA//mrdA//bioC//folC//qseC//folD//ppx//rffC//folE//glpC//nfsB//tdcG//hpt//accB//cydB//ptsN//hisG//yhjV//nmpC//ybbW//glpF//ygjH//recN//dusC//rlmH//nanT//lasT//yjbE//pfkB//glnE//ydbD//yejF//yidD//yfaE//cpsG//ispB//rcsF//rnpA//ypdA//corA//fimI//dsbC//nrdD//serB//mdtF//plsC//rcnA//fcl//nagB//argH//lpp//tufB//gatD//frwB//ybiO//hslR//patZ//lgoR//livG//argT//adhP//yiaF//hchA//xylA//yadM//mfd//yeaV//hisH//frvB//upp//puuR//tufB//rpsQ//arfB//metI//epd//ispF//birA//glrK//yeaV//kdpC//pheM//envZ//bglB//lapB//cmoA//phoE//basS//rhtA//yhhT//uhpT//setA//sgrT//garP//yfiR//ppk//hprS//yagJ//rplI//ulaF//yoeE//dinJ//ybaE//frwB//ydcS//mtlD//abgR//ydcO//rplY//yaaJ//mltB//aspC//asr//mdh//umpH//insI1//yiaO//csdA//gluQ//aldB//hrsA//nac//phoA//mnmA//basR//rfaH//entE//ygbI//livG//trmI//yihW//ogt//pflA//hemN//lptA//gatY//diaA//lptD//mngR//tatC//uspG//cnu//tpiA//cheR//glyA//nuoB//fdnG//nikD//mlaF//ychO//hdeA//chaC//
GO_0034654_5	miaA//dnaQ//ftnA//rbsR//yedA//insK//yjjU//cusF//ompL//araD//umuD//ybdZ//rfaB//emrE//rsmF//ascF//phnN//napA//exoX//mcrB//nrdB//speG//tufB//ribE//qseC//dnaE//fucP//mepS//ybhG//fetB//ftsY//flgE//yddL//agaA//malK//yihI//pyrC//chaC//csgE//speG//napA//frvA//manX//malG//yhcN//sbcB//ybiI//mqsA//rpsS//ilvA//malZ//dtpA//tnaA//opgD//intF//lptG//ydfD//guaB//moeB//cmoM//fimD//fdrA//rcsC//dmsB//ccmH//fabI//speB//fixC//rng//surE//lpxB//aroH//mepS//ygiB//nadC//sufC//ahr//hemN//araG//ebgA//aroH//cobT//fixB//paaA//rfbC//malQ//dam//pfkB//malX//fhuF//sucB//purL//ppsA//tas//rhaD//yahB//waaA//nadD//hemD//agaV//bamE//amiA//rpsT//purN//pepQ//opgB//yjjU//nupG//viaA//zitB//qorA//xthA//fepB//zur//dmsB//cytR//yehA//rpsJ//cpxR//lsrC//radD//glcA//tdcF//ypjD//rsgA//ackA//trkG//glcA//sufS//thiC//ribB//bdcR//ygiV//pgi//mrdA//rzoR//agaC//agaB//ybdZ//ybiH//sspA//glxR//clpP//diaA//sapD//ybbN//yifB//kdgR//rstB//ilvL//trxC//waaH//gatD//cysC//coaD//gloC//menC//dcm//napC//ribB//norW//panC//garL//ycjQ//arfB//sufC//ebgA//kdsC//aaeB//iscX//tolB//lptG//rnb//ldtC//phnG//hdfR//acrE//rimM//ampE//hicB//ispF//rfaE//aroP//mdtA//cptB//diaA//mazF//uup//yehU//glnP//ptsI//yjiR//insK//treA//ygaV//mltB//ybbW//pitA//nuoI//rplR//ccmF//rluA//yodD//ptsN//lolE//eutA//rimI//dfp//ilvI//carA//cysG//rplW//priB//nirC//ybiO//ynjD//mnmE//frsA//eutB//oxyR//hflD//nhaA//mcrA//gpt//ppiC//yhcH//yjiA//relA//rhaB//fabA//tatE//btuR//ugpA//ghrB//mobA//elfD//lpxK//yajL//smrA//ppc//ygiW//rpsQ//cueO//pgaA//pdxB//cheZ//hybB//waaH//cspC//ydjH//yjiX//nanS//dhaM//cobC//ftsY//ydcP//folX//holD//melB//
GO_0034655_5	allS//motA//dut//rlmI//pheM//cynS//yfdK//pflB//gpp//hcaD//ybaQ//ftsX//ulaD//ppc//yfiR//yafO//kdpA//cvrA//mnmC//hemG//gcvR//yghB//fruB//ydiR//sgbE//tmk//glsA1//ybdO//yfbS//mepA//hipA//yijO//lpp//yccX//zapD//ascB//ubiX//fruK//ppk//ybeF//galK//cecR//putA//ribF//ybeQ//yecS//fliD//rffH//argH//glrK//narQ//ybhR//yddA//malI//dinQ//argD//pdeL//mglA//nupC//ratA//yfcS//blr//ppk//mdtA//rfaQ//nemR//dapD//barA//marA//alsC//abgA//sucD//glsA1//
GO_0034656_5	hemA//fabA//dhaM//ycbU//sstT//pgpB//yidL//msrC//rbsC//secE//ydeM//hipB//gstB//
GO_0034660_7	yahO//ralR//narU//sgcB//glnH//ydcS//fruB//pstS//hslR//bioH//prfA//slt//mlaE//manA//hxpB//yhjA//tatB//nadD//sbmA//pntA//tgt//uidA//rbsD//pspG//bdm//yfhM//bglF//rpoA//rpsR//yciK//recC//fpr//flgF//iraM//yrdA//nrfD//ybcM//ilvB//fadA//ampH//frvR//fadJ//ygfA//eutR//ygiV//bcsQ//ybjL//yjaA//ttdR//ycaN//hisA//araB//trxA//pepA//adiY//cdd//mlaF//deoR//rplE//yjjB//arsB//yihO//cvrA//ravA//umpH//yaiW//yjiY//lgoD//rpoH//dnaE//rnd//curA//fdnH//bdm//entB//yjhC//dcuD//cspG//gadE//napB//pspF//rpsQ//lpxB//cydC//torD//ttdR//waaU//ldtA//rlmG//nagK//lolA//ynfK//selD//rutD//fixA//nadK//uspG//mutL//dsbA//nhaB//yiaA//acrA//recJ//dnaT//ymgC//pckA//aer//sodA//galS//sbp//ydiB//rluB//ilvN//umpH//gadX//wrbA//casC//appA//atoB//torY//yfgJ//fabG//
GO_0034661_7	deoB//nuoI//umpH//ygeW//
GO_0034755_9	mltC//lptG//rpmA//fixA//
GO_0034762_6	ispH//nuoH//ftnB//cpdA//yraK//folC//leuB//xylF//
GO_0034763_6	slt//yahD//
GO_0034764_6	ugpC//puuE//
GO_0034765_7	minE//miaB//fruB//ddpX//pepA//glgS//ybiY//
GO_0034766_7	hdeB//
GO_0034767_7	yeeA//dppB//
GO_0034775_7	sixA//fimB//rnc//paaE//asnC//
GO_0034983_9	malK//pitB//
GO_0035235_6	agaS//nrdR//yfcS//yfjR//
GO_0035303_8	qorA//ypdB//katE//panZ//ssuA//
GO_0035304_8	ydcR//
GO_0035306_9	waaQ//
GO_0035307_9	cobS//
GO_0035335_8	otsA//phoQ//rluC//
GO_0035344_8	hycA//accA//
GO_0035350_6	chaA//
GO_0035383_4	gatA//yjiA//ttdT//putA//hisM//yeaE//phoQ//thiM//
GO_0035384_5	lspA//insI3//
GO_0035429_8	hrsA//tus//mgtA//queE//rpsB//malI//
GO_0035433_7	rarA//ynhG//
GO_0035434_9	yihW//fhuF//dgcN//csgB//ampD//
GO_0035435_9	thrL//hipB//rdgB//cysC//qorA//lpoA//hybG//metQ//copA//
GO_0035442_7	yadG//mtfA//cas1//topB//entC//opgC//uspC//gltI//galM//puuD//rhlB//
GO_0035443_7	upp//hypB//narQ//infB//pabC//pck//bioP//mqsA//
GO_0035444_9	ycbB//ftsY//mltD//pgpA//yheT//mngB//ebgR//
GO_0035461_6	yehT//murD//mtfA//gshA//lpxH//mrdB//phnP//mreB//nagK//thiD//
GO_0035510_7	xisE//ybcC//yjiM//ulaR//kdpE//
GO_0035511_5	bssS//
GO_0035513_5	asnC//
GO_0035524_8	mcbA//
GO_0035552_6	sgcR//
GO_0035553_6	abpA//
GO_0035556_4	clpS//msrB//trpS//nikC//prmC//yjtD//pagP//msrP//acrD//yihX//dgoA//adk//thiP//fnr//gmhB//thiH//rluF//tdcF//tcyP//citC//xanQ//mnmA//ypdA//hscC//queE//potA//murI//insF-1//rluF//holB//lpxK//nhaA//yibA//kbaY//yiaB//fkpA//rlmL//pppA//tdcB//narZ//rlmH//nanT//ychF//gatD//ralR//ubiC//
GO_0035600_8	lysO//
GO_0035601_7	yjbE//panC//gabD//
GO_0035672_6	metQ//hxpA//kup//cusR//pspD//puuA//panD//fepG//pdxY//cca//rusA//pheM//rutE//qseC//ulaD//ilvI//pepB//lgoD//yiaA//cysS//
GO_0035690_5	ravA//dnaX//citE//rfaG//ynfF//ulaD//gntP//yqgB//dps//ykgF//rcsB//
GO_0035725_9	sapC//gstA//tusA//recF//clsA//fryB//yahN//
GO_0035784_9	csiD//
GO_0035821_4	garD//rplM//waaG//nrfB//gsiB//
GO_0035864_6	hofN//
GO_0035873_8	talB//cstA//
GO_0035890_5	nirC//pheS//torC//rhaB//
GO_0035891_6	sucB//ydjE//livH//setC//
GO_0035966_4	ykgO//mltC//yqhD//bcsA//yehA//mepA//ypdC//
GO_0035967_5	rclB//kup//hupB//ybiI//tauC//
GO_0035999_5	livM//zinT//rnlB//rplE//
GO_0036001_7	yehZ//
GO_0036046_8	nagZ//
GO_0036047_9	macA//
GO_0036048_8	murI//
GO_0036049_9	bioH//
GO_0036088_6	ykgA//
GO_0036103_6	tyrR//nagA//
GO_0036104_6	ygjK//pykF//
GO_0036172_6	flgD//
GO_0036211_5	phnO//clpP//nlpE//uhpT//flgE//mreB//ydbK//frvA//aceB//psd//fre//menF//cbrA//mdtB//tisB//argB//tsaE//perR//yiiM//feaB//clsB//curA//tktA//amiD//acrD//yafO//nrfC//gshA//csdA//rhmR//trpE//yiaL//fimG//ynaI//alaE//cusR//ilvL//dgoA//ftnB//oppD//mtlR//yjeI//manY//htrE//tatE//lgoD//cusF//pinE//aslB//yddL//rpoA//yqiG//clpA//rnlA//nrfE//dcp//ygfI//rclR//ddlA//wzzE//lpoB//yidH//tdcB//tolQ//rimO//lldR//tdcD//fadJ//yehB//queA//epmB//dtpC//frvR//valS//dam//rppH//ebgA//rna//ygiS//envR//glgX//phoP//elaB//hemF//mtgA//malY//ytfT//dnaT//nrfB//fimH//glnS//atoB//sdhB//rbsA//rfe//yihI//ygaV//yfjR//rpmA//ykgA//mhpD//cheR//tusD//phnI//phoR//tatD//lexA//rcnR//nagB//ygeV//dmlA//torA//aaeR//yfiC//yehY//slyA//rayT//metI//uxaA//groL//caiD//recX//treA//znuB//ytfQ//otsA//frr//cynT//satP//dsbB//obgE//pdeK//envY//polB//rstB//sbmA//yifB//yjhH//znuC//topAI//yhfK//glcE//
GO_0036214_3	fryC//
GO_0036265_6	yfcF//sstT//livG//glgC//
GO_0036289_9	phnH//cbl//
GO_0036293_5	nirC//surA//tcyJ//
GO_0036294_6	cysQ//cbeA//rstB//
GO_0036388_7	sufE//
GO_0036447_5	yjhP//moaB//proC//
GO_0036448_6	rpsM//yiiD//glk//
GO_0036460_5	arcB//murQ//rcsC//ygaV//cusS//adk//
GO_0036506_5	kefG//
GO_0036525_7	yidQ//
GO_0038083_9	tusE//insH-5//yfdS//aes//yiaM//
GO_0039633_6	uidR//yafO//deoC//cmoM//
GO_0040008_4	emrD//ybjI//fdhD//rlmE//ygiW//gspF//ygiW//sspA//cnu//hxpA//
GO_0040012_4	rpsE//tpiA//rfe//ldtB//ibsB//ychF//recB//arsC//thiI//bcsQ//ychH//hybF//csdA//aas//
GO_0040013_5	yigL//lptB//nagE//rfaH//torS//aceB//selA//
GO_0040033_9	npr//
GO_0042026_4	sucC//oppD//lpxK//hycB//mltF//glgS//rplD//rpsG//rnc//
GO_0042040_7	flgD//
GO_0042044_5	yjeI//
GO_0042126_5	glrR//mglC//guaB//insH-6//
GO_0042128_5	pepN//modC//
GO_0042133_4	nusA//ftsI//icd//zur//astC//nupG//gltI//yoeB//rpnC//topA//caiF//agaC//msrA//flgA//ychH//tnaB//
GO_0042135_5	bsmA//nuoI//ydiQ//ndh//waaC//efeO//cusA//ldrD//envZ//ldtA//murB//cysH//nrdE//
GO_0042136_5	hlyE//ispU//
GO_0042150_7	ycfJ//cmoA//rpsR//
GO_0042157_5	gutM//lyxK//ibsA//satP//
GO_0042158_6	argD//sfmD//astB//
GO_0042168_4	hemD//ynfF//purL//rrrQ//ydiZ//hybO//hiuH//psuT//dacD//
GO_0042176_6	yjiQ//dgt//cirA//dsbA//
GO_0042177_7	rimL//entD//rfaG//
GO_0042178_5	dsdC//plsC//tatC//emrB//ihfA//secG//rplM//sfsA//menE//dapD//dgt//gcvT//ygcW//hyaC//ycjY//rpsE//tsaC//epmA//alr//
GO_0042180_4	dsdA//yqaA//leuD//ygaZ//yoeB//zapD//insB-2//ruvC//puuD//holA//rnr//aphA//ilvB//lsrC//puuE//kdpC//ibsE//yegT//phoU//hscB//afuB//rimK//hycI//sgbH//abpA//menB//ycbV//ycaN//zntR//paaZ//fixB//xylA//rfaB//rpnA//folD//cbrC//ghxP//agaC//rna//skp//fis//dppB//rutF//ubiC//flgJ//osmY//adeD//mtlD//selD//ptsN//scpB//fecC//amiB//trkA//fau//map//cobC//dacC//ibaG//
GO_0042181_5	yeiG//rplB//asnB//aas//ymfA//entF//allD//ptsP//yciH//thiD//recX//lpxP//aroF//rpoD//rplO//sdhB//phoE//psuT//rutA//ycaO//mutT//flgI//insF-1//crp//
GO_0042182_5	degP//coaA//cecR//osmC//yfdO//atoS//purT//infC//ugd//yibH//araD//rplA//sthA//yehA//gapA//macA//osmY//ilvN//rplI//rfaB//sdaC//mreD//galM//gyrB//nuoB//fabG//entF//pdhR//tus//
GO_0042219_6	rpsL//dapA//tktA//ycgB//manZ//
GO_0042221_3	rfaD//chbF//hpt//asnS//yfaL//aroH//yceO//rpsJ//thyA//rayT//mcbA//exuT//gadB//carB//fimB//wzb//rnr//thiH//pdxH//spy//ybaM//potD//fabD//casE//symE//srlB//yrbG//dcd//slyA//ilvM//yiaB//pyrG//speD//yghO//yegD//yoeE//rpsA//pgaA//araE//ung//aroK//rfbB//scpB//lacI//murF//scpC//pncB//glgS//hisG//frlR//rcnB//pgaD//xseA//yidK//mnmE//moeA//yfcV//zwf//topA//ldrD//paaF//hemH//treR//yacG//atpG//rutR//glcA//napB//tag//trpS//torY//proA//lysO//topB//moeB//yehP//yceD//lysU//ompW//aroK//artI//insH-6//accA//rna//flgM//fimB//zraS//rfaB//lpxB//dacA//degS//hdeB//eutB//ptsN//csdA//ygjK//ilvH//ygcO//ydgA//yifB//csgF//yiaU//mngR//lapA//yciH//viaA//cusR//malZ//deoA//abgA//yihL//dicA//hda//cspI//cysD//uvrY//blr//pdeK//ycbB//mcrB//fcl//idnO//rpmH//yehB//hcaB//rplE//lolC//nhaB//ldtE//narV//secE//ftnA//hprS//ygfZ//trmD//ycdY//yeaV//frr//puuR//yihL//hyi//yfaV//fliL//rppH//yidE//pgl//tdk//nlpE//cysU//fepD//yoeE//mppA//glyA//mtgA//relA//cas2//hsrA//sdhC//srlR//serA//ydeP//norR//ilvN//tktA//trpR//fkpB//perR//sbcD//zapC//narZ//ibsA//tauA//fliG//pgpA//cusF//fimG//preT//araB//mobA//tolA//mgtA//yhaM//ghrB//rpe//mhpD//phnP//sspB//rihB//pyrC//ldrB//glpA//ygbL//glnS//ymfK//envZ//tktA//melB//mngR//recB//paaG//relE//yhfK//ftsL//bglF//cobT//mltB//elaB//yehW//bepA//sgcR//metE//pepA//yiaO//cutC//atpH//pgaB//ltaE//gutM//glpG//rplW//pck//spy//serA//lnt//fnr//treF//dgoD//cysI//gsiD//cpsB//greA//ruvB//comR//ycdX//pstC//
GO_0042245_7	glvB//blr//cirA//
GO_0042254_5	apaH//evgA//tamB//moaC//speB//fepC//yaaJ//
GO_0042255_6	ghrB//yehZ//
GO_0042274_5	kdpB//mdtL//glcB//gntT//
GO_0042278_6	btuB//yagF//intA//gyrA//pdxY//yeaE//thrB//ynjA//fliD//deoA//yijE//lptD//flgI//mepM//sufE//mnmA//ugd//mdtP//
GO_0042304_7	carA//yphB//intE//
GO_0042325_8	yehY//yqiJ//
GO_0042327_9	udk//
GO_0042330_3	rng//plsC//yeaE//pgaC//argF//ccmF//proS//pepT//argF//yfbV//nlpI//ycaO//glpR//ycjR//nagK//nrfA//
GO_0042350_6	fdx//
GO_0042351_7	feaR//
GO_0042354_7	aas//rlmG//glpF//lsrC//kdpF//mdaB//
GO_0042355_8	trpL//xapR//xerD//msrQ//wcaB//der//
GO_0042357_5	edd//mhpT//
GO_0042362_6	gdhA//
GO_0042364_6	gmk//pheA//bioD1//mppA//proS//mazG//glpT//ldrD//yjbH//argG//prfC//sulA//ybiT//mntP//yedF//uhpB//metR//sfmF//holE//hyaB//ybhR//ftnB//malG//hisF//pepB//lsrK//hupB//proA//ycjQ//glgA//rbsR//ydjM//proB//gudX//fhuC//yobA//ispU//cheZ//dfp//putP//phnI//raiA//uspE//gltD//yhdX//tolQ//yqjA//phnG//wcaJ//tpiA//gatA//fepC//cycA//hslV//mtfA//kduI//
GO_0042365_6	mobA//sppA//ycjW//yggW//
GO_0042371_7	evgA//
GO_0042373_6	fdrA//
GO_0042398_6	tsaB//pdxA//waaL//mcrB//opgB//queE//oppC//tpiA//bhsA//ybhD//ldtE//nfuA//mraY//glnB//dmsA//trkA//ycaN//rutG//fepG//tadA//
GO_0042401_7	nimT//flgH//rpiR//ivbL//hcaC//skp//nudF//phnG//galF//mdfA//umuD//rfbX//ybiS//rpnD//
GO_0042402_7	pepQ//agaB//speF//rpsA//creB//yidR//araG//cydA//era//frdC//yhfK//gpsA//malE//
GO_0042413_6	pgaA//nrdF//recR//ptsG//
GO_0042430_5	pflA//yajR//caiD//yhfS//yggW//ygbM//citC//puuE//stpA//pstA//
GO_0042435_6	hisA//xylB//hisF//dppD//tdcE//nupC//marR//dsbD//ppx//
GO_0042436_6	acpP//
GO_0042439_5	nuoM//
GO_0042440_3	dauA//focA//fadA//yibT//paaD//fadB//nlpE//deoC//cbrA//folE//argD//ruvB//tonB//dapB//
GO_0042443_5	garR//dusB//
GO_0042445_3	ppiC//accD//pgaB//elfC//gltP//yehB//yfdC//hemB//yfeW//yiaB//dacC//mdtN//ytfT//yebQ//
GO_0042446_4	alsK//
GO_0042447_4	galM//tusB//ndk//yphC//tyrA//panZ//cpsB//serA//cas2//tig//fcl//gcvR//yjjU//
GO_0042450_7	cobB//diaA//glsA1//sbcD//sgcA//uxuA//
GO_0042451_7	holD//galP//secG//rffC//dsdC//coaD//
GO_0042453_8	ung//
GO_0042454_7	ftsI//acrR//aspC//insI-1//epd//ygeR//ydgA//mhpT//fabA//ruvA//recA//cptB//
GO_0042455_7	relE//fliA//dsdX//mnmG//erpA//cspI//yqeF//priA//dgoD//yhcN//chaC//agaI//hdeA//treF//galF//yaiW//rpsG//
GO_0042493_4	yihT//hycI//ybhJ//dhaK//rffM//ydiO//prpB//gltP//yedL//tas//frr//ubiD//opgB//ygaV//ycbX//proX//chpS//ybaO//flgC//pnuC//yadK//hycA//ynjD//yggE//yrdA//ubiF//cynX//aroF//moaA//epmC//napF//aslB//fixC//obgE//sbp//mppA//ybaT//murE//nikD//gudD//tas//mdlA//rsmB//gshB//rpsM//dtpB//tag//garR//nlpI//
GO_0042537_5	dgoA//xdhB//ykgF//narV//hokE//kdsD//pspC//emrK//greA//ynbC//msrC//fimD//secY//garP//eutN//glgC//ytfR//galP//tldD//intF//yhhZ//yejF//
GO_0042538_6	yraN//ybgI//
GO_0042542_5	hrsA//melB//secM//phoU//mcrA//atpA//glnA//truA//pntA//nrfC//radA//hemG//yjcS//mdtM//uxuR//fieF//rlmN//gltD//
GO_0042545_5	yhjR//
GO_0042546_4	rffG//glsA//cbl//dtpA//ispU//puuA//sdhE//xseB//deaD//cusF//
GO_0042558_5	nanS//nupX//paaJ//waaA//vsr//rpsT//ugpB//frvA//frmB//recO//chpS//fadK//gntK//hxpB//mprA//paaE//tcdA//narU//
GO_0042559_6	cyoA//thiL//waaU//rho//ydiZ//mrdA//galR//lpp//queC//ftsI//yhaV//leuD//rfaQ//
GO_0042560_6	thiQ//hcaR//
GO_0042592_4	dsdA//pstS//ynbC//tig//gmk//pdxA//putP//tcyJ//accD//yfdR//ybiO//csdE//ais//agaW//ychH//hipB//ettA//dppA//glsA//ubiX//htpX//proX//cbrA//glpT//fecC//hslU//rplP//trmI//tdk//csdE//phnG//yoaB//rlmM//apt//ltaE//napB//aer//atpD//yiaB//ltaE//ftnA//yjbF//agaV//fnr//mreD//gudX//ypdI//ileS//dacD//rplI//ampG//yfcS//ligB//ygfX//holD//rluD//rplE//rclB//menI//
GO_0042594_4	phnJ//fixC//entB//cspB//fucI//cheB//ulaE//yfdR//ygiV//ygbL//ypdB//yegS//spoT//rsfS//ptsN//dosP//rplP//araF//epmA//yjbB//yjiR//recN//wcaB//ubiA//ybbW//trg//yihW//relA//gltD//ftsA//yddL//ispH//patA//ybcJ//ydgA//
GO_0042618_5	yhjB//
GO_0042619_6	aroG//
GO_0042710_4	glsA//pdxB//hybB//sgcB//yacG//flgH//ybaM//corA//truB//yaaY//fimG//xapR//uxuA//rne//tolR//rfaB//zwf//yqeF//potE//gltX//iscA//yheT//plaP//ygfZ//xanP//paaE//dinG//rpsH//iap//mhpB//maoP//ompT//mmuP//yrdA//ydaC//rplA//yhaC//rsmB//yraN//garP//cmtB//rpmG//osmE//ghrB//mtr//emrD//atoS//yheT//ygaV//ebgA//macB//
GO_0042723_5	malS//ibsA//mfd//yahB//lrhA//rnpA//mocA//valS//yggN//treB//mliC//fucK//
GO_0042724_6	pdeR//recE//nanK//nhaA//aroB//yibH//pflB//gspI//nupC//prlC//
GO_0042726_5	elbB//ebgA//rlmL//ibsD//ybeQ//yaaY//metQ//dmsC//
GO_0042727_6	crfC//pldB//yafO//lolD//pstB//modB//hcaR//ptrA//
GO_0042732_6	elaD//holC//mak//etp//lnt//
GO_0042737_5	hemC//recO//yciF//ydcZ//rnb//hisH//nadK//ddpX//ygiB//gadB//ubiB//glsB//recX//uidC//casA//ispH//gudP//mzrA//ade//ynfH//tomB//yebC//aroK//ispU//etk//sgrT//ycjW//betI//idnO//phoR//ettA//nrfF//yedF//metN//nrdI//ihfB//dkgA//lptG//ycaN//sdaC//ulaR//yqjA//sfmA//cmoB//yqeG//tusA//ybhP//frlR//yehA//rhaB//gnd//ccmG//exbB//ihfB//hcp//
GO_0042743_5	yajL//cra//
GO_0042744_6	rcnB//nrdR//
GO_0042759_7	dgcT//zinT//
GO_0042773_6	ynhG//
GO_0042777_8	yegV//
GO_0042779_8	cysM//
GO_0042780_10	udp//phr//ynbD//
GO_0042816_5	araB//yfdO//yciA//nemA//ldhA//ldrD//ycjD//yebC//nuoN//
GO_0042817_5	hemD//
GO_0042819_6	kdsB//cpdB//nanR//uxuR//ycjU//argF//ydjL//focB//yfcF//
GO_0042822_5	murF//ynfH//rpsO//abpB//fecC//mnmA//kdpA//
GO_0042823_6	corA//iap//entE//ynhF//pspC//yjjQ//cpsB//
GO_0042836_5	murE//fabZ//hypD//yjeI//
GO_0042838_6	yiaT//fixA//rpsN//lgoD//
GO_0042839_7	lpd//yjiR//ccmH//gudX//cspD//flhD//
GO_0042840_7	asmA//epmB//rrrQ//dgcM//ynbC//sapB//
GO_0042843_7	prfB//sgcX//
GO_0042844_7	cpoB//
GO_0042846_8	rluD//
GO_0042851_8	hcaT//yphF//rseB//tsf//
GO_0042852_9	aes//ampG//uvrB//
GO_0042853_9	gcvT//
GO_0042866_8	fadA//cpxA//ahr//acrA//ydcM//bssR//iscS//yjiX//dgoT//afuB//adeQ//dgoT//gltS//ackA//garK//rtcB//exbD//mdtJ//
GO_0042867_8	gfcE//
GO_0042873_7	galE//insI4//plsB//ptsG//yidH//ybiI//ybiW//
GO_0042882_10	rihB//citC//rzpD//
GO_0042883_7	mdtM//abpA//torY//sdaA//rbfA//gppA//lepB//cpxP//
GO_0042884_7	kdpF//bepA//ilvE//recN//tatD//ydjE//recQ//
GO_0042885_8	waaP//
GO_0042886_6	holE//chaC//rluC//cstA//murJ//nupC//hofO//pepA//yggT//ybcC//adiY//hyfA//mscK//ybiH//nhaA//waaQ//ribF//ribE//ybeY//ftsQ//ampG//rpsP//agp//yjtD//wcaB//rna//nmpC//kdgT//fixC//alkB//wrbA//accA//argB//deoD//caiT//ampE//nanR//hemA//ansA//gshA//ppk//fadA//sbmA//mgrB//lysO//dadA//entE//fecD//ddpA//paaA//prpD//alaE//dsbG//yfeR//ydiR//ftsK//bioD2//araE//yhbX//acrF//mioC//iraD//rluE//lsrC//yihI//ynfK//guaC//pgk//suhB//pnp//ybcF//ccmH//amyA//yccX//nagE//fadR//fecB//citC//apaH//yfcP//rffM//mrcA//yegV//hisM//flgA//hpf//ttcA//rcsF//
GO_0042891_6	bglA//yihW//ypdB//yhjX//ybdO//yqjI//acpS//ycbX//ydcP//tktB//ytfR//gatA//lldP//gadX//fdnG//scpC//aroK//ahpC//ynhF//hda//sdhD//phnG//rpmF//opgH//mepA//ypdF//tauC//trpL//rimM//yacG//metF//nuoL//
GO_0042906_8	fliT//yjeI//galE//uup//
GO_0042908_5	ychF//arcA//rhtA//metE//cptB//yceK//dapD//hcp//tnaB//yiaB//yqeG//yfaU//gcd//hpt//katG//cra//
GO_0042914_8	ygfI//phnM//
GO_0042918_6	chbG//bioB//clcA//nagB//panC//
GO_0042919_6	btuE//
GO_0042920_6	ykfI//
GO_0042928_7	lsrR//
GO_0042930_7	chpB//sfsB//murF//nrdR//adiY//lsrG//tehA//rpiB//
GO_0042938_8	hybO//intS//srlA//cas3//fadH//hda//yccS//rplT//yqjA//ascB//cedA//mhpT//aspC//clpX//malX//
GO_0042939_8	lolE//osmY//cpdA//nrfF//mdh//galF//hcp//kdpE//napA//pdeR//
GO_0042940_7	dgcF//nupG//trpGD//rsmG//dcp//
GO_0042941_8	cof//
GO_0042942_6	yieL//fdnG//
GO_0042953_6	yafO//ygjH//greA//
GO_0042956_8	grxD//clpS//secG//yhdJ//chbC//
GO_0042968_8	apt//rfbC//yihL//
GO_0042981_7	wzc//
GO_0043038_5	lgoR//dpiA//ppc//lolD//yhbX//rmuC//csgA//mtlA//tolA//fucA//yahN//lpp//glk//dapB//gcd//pgrR//ygeX//acpP//ygfI//hisB//iscS//iraD//arnB//ydeI//msrQ//ydcP//
GO_0043039_6	yjeH//yccX//fryC//acpP//frlC//torC//mdtO//gltL//dsbB//sixA//mtr//waaC//lptD//tsaD//ygbN//zinT//artP//norW//mtr//ydiF//fhuC//nhaA//yfaU//aspA//fixC//
GO_0043041_6	mltF//
