#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	lolD//fumB//chbC//sgcX//
GO_0042221_3	entB//yfcS//mrp//sapA//fumB//rplP//galU//rcsA//rhtC//yhcD//yhcF//yebK//proS//pta//malF//soxR//yoaB//ptrA//ppk//tyrS//dusB//panE//dcuB//ycjQ//prfC//appC//ddpA//yjeI//udp//chbR//dinJ//prpR//glpX//ssuB//frmR//ynfE//hemA//clsC//acpH//cutA//kdsC//modA//cusC//tolR//dfp//phnH//nadA//bipA//hchA//rplO//prfA//mngA//yihU//ybiA//clcB//degP//mutT//dsbC//cyoC//mtgA//nikE//pspA//cobB//hybO//mlaE//yehD//yejF//accB//ygeA//kdsA//nrfF//prfB//ascF//entC//feaB//rcsB//cheW//casE//ybiJ//recA//agaS//lsrK//garR//malS//dgcN//artJ//ybbW//rlmF//astC//lpp//nadE//rplW//mgtL//hemA//ascB//galM//yhjG//tatD//holC//tag//xthA//xapA//hchA//lacZ//ftsP//era//cysU//bioD//setC//hrsA//tesB//phnL//rpiA//ravA//dsdC//glnK//ulaA//flgG//waaZ//phoA//gshA//nrdI//oppD//bcr//pitA//folE//pdeL//yfaU//eutR//nrdG//ybiY//rssA//dbpA//radD//ftnB//udp//recG//ascB//aspA//nusA//rzoD//ariR//gfcE//grpE//glnD//hybA//rstB//lepB//yecS//pck//gshA//yodD//wecB//dsbA//ygbI//crp//ppiD//clcA//serB//ykgO//priA//acrZ//hemC//rclC//acrB//kdpD//rlmG//cecR//sdiA//flgC//elaB//rsmI//yjiQ//fadK//nagE//eptB//dmsB//hemG//proC//dgoT//cas2//atpG//yegT//yodD//ybdZ//bglH//kbaY//envZ//fadK//grxD//hypD//viaA//ratA//galT//basR//yghB//speA//xisR//rhmR//rhaM//yehA//csrA//lacZ//yjjI//msrA//hlyE//accB//rcnR//fixC//rplF//sixA//hflC//nusG//ftsL//cobC//mglC//asr//vsr//dapF//gadX//kdpB//yfgO//nikC//rclC//pal//dgoR//hemD//htpX//lpxB//nuoB//metE//yieH//ilvN//wrbA//ydaV//
GO_0042245_7	galU//pal//mhpB//
GO_0042254_5	mrdA//thiI//glgS//ftsA//insK//ftsX//codB//
GO_0042255_6	rpmF//cusR//
GO_0042274_5	ycjQ//yagE//rihC//dnaN//
GO_0042278_6	amiC//ilvE//ubiG//mngB//purR//zraS//hpt//metK//alkB//abgT//citX//focA//aslB//serC//sucB//ligA//pgsA//yodD//
GO_0042304_7	pckA//rdgC//aceK//
GO_0042325_8	hinT//glmM//
GO_0042327_9	fur//
GO_0042330_3	ivy//truC//crfC//agaA//truC//cutA//nagE//betA//agaC//tnaB//yidK//ybiV//yggN//acs//rhaS//csiR//
GO_0042350_6	ycfH//
GO_0042351_7	ruvC//
GO_0042354_7	leuC//sodB//hyaC//rbbA//fcl//ubiB//
GO_0042355_8	proV//yaaU//cueR//ilvH//alaC//rhtB//
GO_0042357_5	rpsT//entC//
GO_0042362_6	infB//
GO_0042364_6	mrcB//rpnA//araB//glxK//ybbW//lpxK//dnaJ//yajO//ydaN//erfK//dnaE//satP//tnaC//nagA//ybjD//menH//sfmA//hyfC//helD//rhaS//lldD//coaE//degP//rplS//napA//aroA//rlmH//yfeO//nudB//tauA//rbbA//ompT//ulaB//lpxL//talB//yajR//idnD//yahI//bepA//sdhD//appY//rpsN//ymfK//iraD//caiB//fadL//yfiF//pykA//metQ//ygcO//pphB//alaA//tauB//yqjA//frdD//betB//
GO_0042365_6	clpX//rseB//add//lacZ//
GO_0042371_7	dnaN//
GO_0042373_6	yggN//
GO_0042398_6	sdhE//recO//dgoT//yhjD//atpF//mqsA//trpS//fepD//rimJ//yceO//bglJ//ybdG//selA//intS//lolE//narX//rhoL//sfmA//kdpD//etk//
GO_0042401_7	sspB//miaB//ridA//sbp//rihA//flgD//gntU//entS//gyrA//arnD//nrdH//helD//rfaG//arsC//
GO_0042402_7	ykgA//kefB//astC//melB//nuoI//ydiR//ybhA//dppF//fdhF//yqeA//hldE//recA//thiL//
GO_0042413_6	adeP//rng//rhsD//mlaC//
GO_0042430_5	pstA//adhP//mhpA//lspA//hcp//ydiK//opgE//kefF//eamA//thiE//
GO_0042435_6	pheA//yfaV//frlC//dnaQ//hsdR//rimJ//proP//tnaA//cbpM//
GO_0042436_6	lsrG//
GO_0042439_5	xylE//
GO_0042440_3	ycbX//fimG//pgpB//exoX//nlpI//hisS//fryA//cbl//dsbA//kbaZ//surA//frsA//bisC//waaZ//
GO_0042443_5	tsaB//hcaF//
GO_0042445_3	mhpA//dld//dgt//cspB//artM//rplS//malX//mgtA//mcbA//fepD//rihB//arnF//pliG//yjaA//
GO_0042446_4	nfo//
GO_0042447_4	ybjC//phoB//mntS//ubiB//fepA//accA//cirA//ychH//argH//hslO//fryC//lysP//secF//
GO_0042450_7	metG//rspB//uidC//yidP//frlR//ccmA//
GO_0042451_7	feoB//ispB//gabD//fadA//casE//nagD//
GO_0042453_8	manA//
GO_0042454_7	metF//mcrB//pppA//nirB//ssb//gatD//ybiV//entC//glgB//kdsA//atpA//epmA//
GO_0042455_7	uxuR//aspA//hofN//tcyN//tolQ//ftsI//tatA//sucC//yidH//fliM//pgrR//ydjE//zapA//lptF//mdtQ//torZ//lacI//
GO_0042493_4	lepA//frvR//abgB//napC//lpxM//mlaF//bcsA//ychF//yfaU//ypdF//rpmG//relE//yjbB//priA//lacZ//leuE//btuF//tsaC//caiD//ydaN//nrfA//pinR//tusE//yhbY//btuR//intA//hisB//glnQ//yjbE//rfbC//ybaM//ffh//rpiA//puuP//eco//dmlA//amiA//entH//sgcE//ispF//wrbA//purU//lptD//dgcZ//yhjR//yejF//glsA2//srlD//dosP//
GO_0042537_5	yohD//hcp//rlmM//yebQ//flgK//rsuA//ybjG//tus//yfjV//kduD//fimG//yqiH//pncB//yggW//rcsF//yhjC//srlE//araB//trmD//ycjQ//fadB//sbcC//
GO_0042538_6	marR//cadB//
GO_0042542_5	paaX//ibaG//sapF//polA//araG//atpB//sodA//infC//murJ//nimT//acpP//rplO//ybdG//htpX//ghrB//ypdA//rcnB//pheS//
GO_0042545_5	pdeL//
GO_0042546_4	preT//chbG//gltD//ppiD//appB//fixB//dhaM//tauC//rlmB//ydiB//
GO_0042558_5	dgoT//ldrD//nlpE//recC//appC//frdD//yfeW//hns//ubiA//rtcB//atpA//zapB//ibsD//cmoM//entB//lldP//tatB//asr//
GO_0042559_6	yfcF//ssuE//ybhR//acs//prfB//waaZ//holC//tusE//nagC//yedF//ybjX//tdk//tatC//
GO_0042560_6	suhB//yhcN//
GO_0042592_4	fabI//sad//asnB//rpe//mcbA//nei//rbsD//mraY//eptB//dcm//tatA//entC//cysS//dppC//rpmA//ydcM//lgt//frdB//rhsD//ygiB//mgrB//rfaF//sodA//rcsB//yihO//rffG//feoB//yciG//envC//cysW//aldA//ompT//mngA//exbB//yehU//yfiE//fucP//rplL//lpxP//rfaG//abpB//waaO//rsmJ//trmJ//acpH//citX//fsr//ccmG//symE//hisQ//glxR//pyrB//napF//yieL//fepE//pntB//yihS//ldrA//yjjV//
GO_0042594_4	bioD1//fkpB//proS//minC//fdrA//argB//yojI//pheP//queE//ychO//nudC//aslB//gor//paaZ//rhaB//entD//chpB//eamA//rhsD//ybaK//tar//ynfE//aspC//yjjW//dcuA//hdfR//mdtC//yfgI//ykgA//znuA//yebC//speG//yfaL//murP//putA//
GO_0042618_5	dacB//
GO_0042619_6	asnS//
GO_0042710_4	rpsD//ygeR//atpA//fimD//yeeY//wcaC//yddM//mlaB//grpE//rlmE//mdlB//aldA//truD//hupA//rhmR//etp//yfcA//rsgA//mqsA//dsbB//mdtJ//hemD//hpf//nrfE//araE//fucK//ykfI//nanT//ssb//mltB//dtd//ycjP//hupB//yadG//glnB//lptG//arnD//nupC//sufC//ytfQ//malS//proV//trmO//panZ//proA//mqsR//puuE//dctR//lolD//ybaQ//yfcQ//
GO_0042723_5	garL//livG//asr//asmA//glk//yddG//patA//queE//cmtB//rpoS//yqjI//tdcA//
GO_0042724_6	waaS//thrS//nikC//gatY//baeR//cptB//barA//clcB//rpsJ//acnA//
GO_0042726_5	ebgA//fliS//ybfE//rplW//fdnH//ccmA//ldcC//yjhI//
GO_0042727_6	fryB//frdC//cysB//arcB//mhpR//srlR//yqjI//yfdC//
GO_0042732_6	maa//ushA//narJ//csiR//pyrD//
GO_0042737_5	rlpA//ygjK//tcyN//dacC//agaD//mdtG//atpE//hofC//umuC//phoB//flgA//dacB//rluB//dapD//artJ//relE//queA//sufD//tdcE//ibpB//mngA//manX//ymdB//qorA//waaO//yfcF//hycB//gcvP//yoaA//ygcW//stpA//garK//pnp//ompN//rclR//livH//ykfI//yehP//pgpC//elyC//thyA//hupA//mdh//nlpA//yciV//ydjM//dapD//asd//nadC//mdoD//higA//yafO//mlc//ygeX//rplK//
GO_0042743_5	alsC//lldR//
GO_0042744_6	tatA//cysM//
GO_0042759_7	tqsA//fic//
GO_0042773_6	tauA//
GO_0042777_8	maa//
GO_0042779_8	flgC//
GO_0042780_10	yhjB//yfdK//fepE//
GO_0042816_5	yjjQ//relA//thiM//ynhF//eutR//rimL//glpB//yjiM//mdtP//
GO_0042817_5	ydiK//
GO_0042819_6	eno//lacY//uxuB//trpL//yciT//nac//ydfG//queG//pabC//
GO_0042822_5	yqeA//yhiM//baeS//yfgO//yraK//fixB//paaX//
GO_0042823_6	fadI//fliD//rplR//hyfA//btuD//ldrD//fimC//
GO_0042836_5	yahF//elfD//chaC//kdgT//
GO_0042838_6	alkA//preT//trpC//ygdG//
GO_0042839_7	ibsC//yedF//greB//uhpT//yfbV//aroA//
GO_0042840_7	queG//eptC//relA//yfcV//glmM//sufE//
GO_0042843_7	mglB//rcdA//
GO_0042844_7	sspB//
GO_0042846_8	yhhZ//
GO_0042851_8	bdcR//yaaA//amiB//phoP//
GO_0042852_9	coaE//hycH//recB//
GO_0042853_9	lsrK//
GO_0042866_8	rlmG//nikE//plsX//mdoG//yjjQ//ampG//accB//truC//ydcT//cdd//cspD//rpmG//atpB//tauD//avtA//uhpC//rplN//recJ//
GO_0042867_8	sseA//
GO_0042873_7	ydjK//fdrA//holA//frwB//dpiA//rhaB//frlR//
GO_0042882_10	flgD//tyrB//aqpZ//
GO_0042883_7	sgcR//aspS//dsbC//fabR//ydjE//acpH//hslR//mgtL//
GO_0042884_7	kduI//mcrA//lrhA//glsB//ibaG//yfjR//yegT//
GO_0042885_8	phoU//
GO_0042886_6	ydgA//crp//amyA//proQ//tqsA//frwC//rffT//insA-2//nth//ulaB//atpH//ushA//trkG//dsbA//ilvE//acrZ//queC//hypT//ydjM//yhgH//cho//insI3//tgt//fdnG//galE//arcA//rdgC//rsmB//tolA//deoB//amiC//yijE//nrfG//yagG//rph//bioF//secY//ybjG//kdgK//prlF//uidA//groS//mtlD//hycH//ghxP//hda//yddL//alsC//nuoI//waaL//ykfI//livJ//insI4//fimD//mobA//hisF//rluF//yggT//queE//puuB//dctR//paaC//rplY//hisF//napF//ymgC//acnB//glsA1//deoC//cirA//argO//murJ//puuD//elfD//abgT//rplY//ychF//ynbB//fbaA//zapA//cspI//uhpA//metF//rfbD//yeeJ//mnaT//rhlB//frwD//
GO_0042891_6	kdpB//msrB//hflC//intQ//zapC//glcE//deoD//dnaE//yjjI//mdoG//fucP//ttdA//hldE//ynfE//moaB//mtlD//agaI//trpA//yfcP//wzyE//flhE//yfaX//hpt//epd//acpP//lysO//abpB//uxuA//yiaO//serA//comR//eutR//
GO_0042906_8	tgt//galP//cysN//lptG//
GO_0042908_5	gadB//focA//tadA//rpsT//yhcH//fabA//rhoL//pyrF//dnaT//lipB//yjaZ//sgcB//marA//xylE//ykgA//thyA//
GO_0042914_8	leuA//hipB//
GO_0042918_6	yjiM//insI1//nikD//kilR//selB//
GO_0042919_6	moeA//
GO_0042920_6	orn//
GO_0042928_7	secD//
GO_0042930_7	ybhI//dinD//yiaJ//cydA//cynS//ampD//leuC//sfmA//
GO_0042938_8	hypD//aroG//aaeA//rplM//ivbL//eco//lipA//yhcD//tatE//yghB//nac//recX//ibpA//fumA//rutE//
GO_0042939_8	ydiZ//artJ//katG//nmpC//nmpC//ptsN//clsA//rppH//ycaN//yraN//
GO_0042940_7	gltI//puuC//ydcR//yecS//gcvH//
GO_0042941_8	fepC//
GO_0042942_6	ffh//yccX//
GO_0042953_6	yfjR//ybjX//dnaK//
GO_0042956_8	lplT//feaR//oppB//phoR//holA//
GO_0042968_8	mlc//bdm//yqiI//
GO_0042981_7	lapA//
GO_0043038_5	yjcE//xapB//yphF//mgtL//argF//mnmC//lit//cmtA//gapA//yidH//yddM//ynhG//thiE//tsgA//phnK//dgcQ//ydjL//queA//accD//dcuB//ydhJ//dcuD//hybF//trpA//hcaR//napD//
GO_0043039_6	yjhI//entB//bamE//ydeE//ynhG//ribE//insF-1//ubiH//poxB//truA//secD//aceB//nikR//ampD//mrcA//uspF//kefG//ubiB//moaA//nimT//focB//rhaD//lacZ//ascB//mltF//
GO_0043041_6	mscL//
GO_0043043_6	rplE//yjiR//hcaE//holB//orn//yddM//glnD//ycfL//mdlA//fmt//opgC//yfcA//yfcF//ssuA//hicA//mutL//rsmG//folE//dgcM//fhuD//agaW//aceK//rimP//tdcB//gstB//rsmH//csiR//ompW//paaB//zipA//relB//opgE//phoQ//ompR//yobA//ais//ssb//gatC//rnr//murF//fmt//dnaN//yciK//yqjI//ydcM//yidL//fecC//rbsB//hyfF//mraY//envY//insI-1//ybeF//uup//cynT//frdC//ulaE//sspB//ldrA//ddlB//ybdN//
GO_0043067_6	lysR//
GO_0043085_5	afuB//narU//rplD//fucO//mdtL//glxK//rplP//gmhB//mreD//yhgF//potC//yiaT//lhr//yfdC//clpP//lgoR//lsrC//pdeL//rhaS//pinR//yebQ//mioC//gutQ//
GO_0043086_5	add//yafC//yohC//hsrA//wecC//araC//pal//rpmG//truB//chbC//yjfP//crp//dapB//cysE//wzb//rbsA//yahK//casE//groL//ilvC//hyfC//rpsN//ptsH//glyS//evgA//insH-6//
GO_0043087_6	mdlB//minE//ulaR//lldD//
GO_0043090_7	trpC//yhgH//bcr//sfmF//ilvB//cdaR//nagZ//yeaV//yiaM//tag//
GO_0043093_3	ptsI//dgcZ//ndk//apt//lplA//yiaF//dgoD//crcB//emrB//mepS//yidH//mqsA//yqaE//rng//yhaC//rfaD//rlmN//
GO_0043094_4	ybeY//truD//yohC//ydgA//glnQ//narH//cdaR//ecpR//rlmL//entH//mcbR//rlpA//fepD//ttdT//tnaC//bioB//ybdM//cspC//kdsC//guaD//ytfR//ydiK//
GO_0043096_6	ldhA//yeaV//cyoC//
GO_0043097_6	hisD//pyrC//ygbM//emrE//
GO_0043099_7	betI//
GO_0043100_6	ompT//
GO_0043101_5	ccmE//pal//proW//focA//
GO_0043102_5	rpsP//narZ//fadA//sgbE//
GO_0043103_7	hslU//
GO_0043111_7	treC//
GO_0043137_6	rpsA//nikR//
GO_0043150_8	trpS//
GO_0043157_6	mdtL//
GO_0043164_6	pgm//folX//yfiE//dmsB//ymgF//waaB//phnN//uidA//
GO_0043165_6	deoD//sfmC//bglX//icd//panD//bcr//acrF//pta//cusB//insI-2//
GO_0043170_4	napC//gpp//yfbV//lsrK//yehC//yggD//yfeD//dxr//eno//yfcR//cspA//atpH//hypE//yciA//bisC//fiu//cysW//yfcF//dsdC//proW//gudX//sufC//yqaE//basR//artP//leuO//yaaY//paaX//ssuC//napB//agaW//srlE//adiC//garD//sufS//hybG//ydfD//metI//nudC//torC//tamB//ygjR//kefF//nfsB//ycgV//modC//fumC//lyxK//yciT//priC//nupC//ydjL//citG//rplC//pspC//cvpA//ubiC//gltD//mepA//glnL//ptsI//prpD//pepT//livK//napC//sodB//uspE//flgD//frwB//frlB//gudD//fdnI//mobA//amiA//elfC//recT//lsrB//fis//adiC//ypdF//malF//glcD//ybaM//mdlB//srlE//metR//lapB//fcl//mglA//menF//setC//nrdR//mhpR//yiiD//gspI//elaD//ompC//fimH//entB//rhsD//leuA//queA//recJ//fimF//nuoI//dinG//tsgA//hyfR//ubiC//fabR//kduD//gfcE//agaC//yceD//nagK//srkA//glgC//htrE//argA//yiaN//gadX//hyaB//gntP//higB//rhtB//iscU//xthA//yeiG//potI//lnt//mtlA//rpsH//kefB//thiG//ebgA//mdoD//proQ//yraK//emrK//tauC//rhmR//mcrB//clcB//glcE//hflC//lysR//fdoH//guaC//tldD//torD//mnmA//potA//nagK//fadJ//potB//fepA//bamC//trmL//paaJ//waaL//skp//ydcZ//atoS//skp//iraP//ccmG//lnt//yjgX//fnr//dapD//yhjG//clcA//menI//dtd//purB//paaE//moaB//dnaQ//oppA//mlaE//argE//cysI//sfmC//yrfG//prc//alaA//ibpB//grxD//hda//dnaC//ynbC//hcaC//waaZ//agaA//gsiA//frwB//zipA//dgoD//caiB//dps//elaA//insH-5//uxaC//accB//dppF//rsmB//dadA//yqeF//mazF//rbbA//yoaB//eamB//deoC//focB//ydiK//cbtA//frlB//rrrQ//uhpB//ygeR//alaE//alkA//xylB//iscU//hybC//ddlB//pyrH//ydiV//rhaS//yjcS//uhpA//hscA//yrbG//tusE//paaF//acnA//yjaZ//uxaA//proB//hdhA//guaA//abgA//clpB//tnaB//hdeD//nuoE//fadL//bioP//rfaE//dgcZ//ulaR//rlmN//uspC//yiaF//tisB//metN//fruB//fieF//ibsD//speE//rpsP//fumA//ygiV//yaiW//degS//narV//glxK//prs//lgoT//yjjX//murD//ortT//aspC//soxR//rbsB//ybeY//cheW//atoC//nadK//yraI//tsf//ibsB//cedA//helD//hdeD//cusF//glnH//hybE//bioB//folE//rpsD//secE//symE//agaW//insA-2//fdx//rlmH//nmpC//tauA//rbsB//accC//arsR//pheP//yfeO//sdiA//yagU//map//ydiB//tag//allD//sapC//gstB//pgrR//mocA//oppC//betA//idnD//clsB//amyA//mlaD//malE//hypC//yieK//rodZ//agaA//psuT//flgI//rsmB//dcyD//fur//cvrA//lpd//yfdO//tdk//fadA//pppA//rplS//crl//umuD//fcl//rfbB//ybaL//rclB//recE//uvrC//cra//dapA//rpmJ//mscM//nfuA//pykA//feoB//yihP//yaiW//mgrB//higB//aidB//fabI//gcvH//treC//gshA//iraM//amyA//cheA//yciV//yjjU//yejF//ampE//yobA//yddL//tufA//acrR//eutB//ddpX//parC//cmoB//wecE//yagJ//nrfD//melB//glsA2//artJ//rfaF//oxc//umuD//cmoA//mraY//pepQ//ampH//dhaM//glnP//ybjG//yjfF//tsaC//rpsR//yeaV//nudB//yiaU//lepB//yfaX//yhjX//rplR//rplO//uvrB//norW//pdxK//glcA//ptsN//nrfG//sstT//dfp//ppc//cmoA//rplI//yfdS//bioD//csgE//hda//hypF//phnM//fcl//feoC//ycdY//msbA//nrfD//rluC//cysG//purR//metI//dacC//cspB//higB//leuO//yhfK//add//pgrR//chpS//hyaA//frmA//arcB//ccmA//lpoB//yiaB//smrA//dgcT//dsdC//seqA//wecC//rbn//argF//yidR//rplF//trmO//yhjV//queD//ribD//pgaD//ldrA//ompG//tauD//ygjR//ghoS//astB//tamA//potA//galT//mlaE//recQ//betI//flhD//menH//rclR//yggW//nanC//ynbB//yfjV//guaD//astC//dhaK//fliM//yohD//tus//zapC//dgoA//yjeH//phnM//gsiD//gcvH//ligB//cspD//radD//macA//fadB//cusS//pyrG//lpxD//scpC//rhlE//gsiB//wecA//fumB//yacG//flgG//ycbB//hyfA//zipA//prmC//agaA//hscC//hybF//aroG//tabA//wcaJ//garD//btuD//tktB//panC//grxD//aspC//puuA//fes//araB//dppB//miaB//bioA//gstA//cysE//pabC//hflK//fkpB//kch//yhhY//rarD//ycjD//kup//glmS//waaC//metN//rdgC//dadA//yfdC//gyrB//phoQ//yjiR//narZ//rhtA//frlC//ybdO//aspC//yieE//yihV//dnaE//pldB//yjjB//fucK//potD//tdcA//ubiF//yqhD//glnP//psuT//puuP//rffH//ykgO//rlmM//caiD//parC//rhaM//ygiS//yggP//abgR//dsdA//mhpB//yqeF//trmB//xapA//ftsY//frc//nuoH//bioA//adeP//glgP//ydcT//yhhY//yqeA//yccA//add//aspC//yghG//hemC//citE//trkH//amiA//ybiW//murI//guaD//sodA//nuoB//ccmG//sapA//btuC//trpC//yaiV//trmO//pck//gcl//lsrG//pgsA//yahB//yibT//ybhS//ilvA//fdoI//flgJ//malS//mglB//yjbB//gph//fucA//otsA//caiT//dnaX//gdhA//paaC//ybdN//tdcB//mocA//bglH//recE//aspC//epmB//preT//hcaF//pyrB//ygeA//yhbX//rof//atpB//ais//azoR//srlD//murC//nepI//fruB//polA//lpoA//folP//eamA//rimM//ftsZ//mfd//rfbB//ynfL//mdtO//ulaC//nfuA//trkG//srlE//aes//rhaR//pncB//lsrG//preA//mdtA//ulaG//pinE//yheT//waaZ//lacI//helD//fadH//lgoD//cmk//agaV//corA//crp//rlmD//trpE//nikR//mdtI//ygbN//uacT//frwB//yqjH//degP//hda//cspE//uof//hpf//aaeA//yphD//oppB//prpD//queG//cutC//minE//macB//sgcA//fetA//cusR//ispG//ynbD//dhaL//glgP//mpaA//yjtD//cspE//ybaE//pcnB//nrfG//nagB//yihU//sucD//yqaA//envY//iaaA//lptD//rplP//argE//hipB//rplJ//pyrB//sixA//pdeL//pyrF//rpsQ//rng//btuR//pyrG//ydiK//feaB//moaD//hns//yagU//yidA//ybhA//holB//tcyN//lsrC//pdeF//epd//cpdA//fadB//ubiF//trxC//cynS//rutC//nrdR//tdh//uspB//cspA//yigL//elfG//xapR//rhtA//rhlB//uxaA//nudC//phoE//gmk//yiaN//phnM//yqjH//yhjX//yhdW//yidH//ratA//rhaS//rutF//yahF//proQ//dgkA//cra//yibT//sbcC//ynfH//caiD//gatA//trmJ//mraY//opgE//mreB//frvR//yfhM//astB//ftsI//sugE//raiA//yjhG//greB//hisB//metE//yhbS//cdgI//argH//ivy//lit//dhaK//barA//kdpE//yjjX//efeO//yfcQ//rpsE//queF//azoR//proC//rsmA//allB//fimA//cobC//mhpB//yhdH//artI//rplS//tsr//ydjH//cpdB//glpB//treC//clpX//yadG//iaaA//yibA//ykfM//rna//maeA//fhuC//
GO_0043171_5	lysS//ppsA//speE//yjhC//paaG//kduD//bcsQ//trxC//srlE//
GO_0043173_5	thyA//motA//rpiR//ymdB//argD//hofM//dusC//envY//
GO_0043174_5	bcp//dauA//rimM//yggN//yfbU//ybiJ//
GO_0043200_5	ompN//aroA//msrA//yfaL//hcaE//ypjD//trmI//ygiB//
GO_0043201_6	yccS//
GO_0043207_4	cbpM//holB//mdtA//viaA//arcA//rlpA//yeiG//folE//cusB//csgE//mntS//ssuC//exuT//envC//
GO_0043213_7	citE//rcsC//elaA//aroC//psd//rbsR//yjcE//sfmA//
GO_0043242_7	chaC//yraN//ydgA//
GO_0043243_7	trmB//
GO_0043244_6	yhcN//ybeY//yfgI//ycbB//gapC//yejF//dnaK//pheM//yiaN//livH//hokE//pgm//yhjD//mltF//abpA//lldD//tdcE//pdeD//metH//mlaE//
GO_0043254_5	ybeQ//casE//nanS//ybiJ//ftp//rpmE//nirD//trpL//trkG//sgrR//mltC//fabB//dsbB//ubiA//nadB//rlmH//yehA//cysB//mtlA//trmI//gspJ//nudC//fimF//ppiC//tag//
GO_0043255_6	amyA//opgB//tcyL//
GO_0043269_6	purB//rutC//nhaB//wzc//focA//agaV//yqcC//
GO_0043270_6	gmk//nemR//
GO_0043271_6	psd//
GO_0043335_3	hchA//dbpA//yeaK//ybhS//
GO_0043392_6	glsA//
GO_0043393_5	lysA//
GO_0043412_5	yciF//groS//yihU//folA//rcnA//yhbQ//rplW//ralR//amiA//fliL//copA//yigL//murG//fdoG//fdx//mdh//dtpB//fepC//sucD//uraA//lptE//rseP//livK//speB//tsgA//sfmD//pppA//rpmA//fecA//manZ//rsmD//rsfS//shiA//nirD//yeeL//gnsB//fliT//uxaA//rsmH//hsdR//azoR//cadA//umpH//nlpI//uvrA//amyA//atpA//ackA//trpA//araA//yeaG//prkB//preT//selU//hisD//ydcR//chbF//sgbU//yciA//sulA//gltD//ssuD//umuC//flgM//rsuA//tqsA//cutA//tufB//dnaJ//ffh//cbrA//pgm//agaR//pheP//cysI//mtnN//cyoC//ynfK//potI//mdtE//ccmE//mscK//ymfA//waaF//rbsA//ibsE//mhpD//rcnA//mqsR//puuC//ynhF//dhaM//mdtK//rpoS//actP//intQ//spoT//roxA//ugd//mobA//gmd//rpsH//pdhR//rimL//yajD//ynfH//menD//secM//csrD//mdtA//rsmJ//opgB//preT//era//ynaE//dgoR//yfhH//ybdN//mtr//yhjR//xapR//cusF//yfiE//chpB//bipA//phoQ//ldtB//rtcR//fadD//yihW//nanR//paaC//tsx//sgcE//phoE//rpmE//yadC//dauA//dtpC//mdtK//tsgA//pykA//fecD//ynhF//cysZ//yeiL//rplJ//bioD2//ynbD//galE//gluQ//rplF//ygbN//yeiG//umuD//cdaR//lldR//mdfA//purB//higA//rpmF//fucO//lpcA//yfaL//mcbR//yjjW//rrrQ//cpsG//rsmG//yjjX//cysB//eptB//dgcJ//prlF//cdsA//secG//zapC//ydcR//ybiI//yieH//uxaC//yfdO//recG//acrE//xisE//opgC//mnmC//glyA//rutR//alsB//yqaE//ypjD//mgtL//gltK//waaJ//argB//nrfG//ynfH//ruvA//galT//yadM//flgI//lpxT//galT//nuoL//gcvR//fruK//argD//sad//glgX//rimP//csrA//ftsW//ybjL//tcdA//fecA//purT//gntP//yahD//yidR//dtpB//insI4//cyoB//yidR//cspI//yhjV//sufC//brnQ//ydaN//pgl//maeA//cheR//
GO_0043413_4	rpoS//
GO_0043414_4	betB//yiaL//rarA//fdnI//insI-1//udk//tdcC//zraR//skp//rplK//mscL//gcvH//argC//yehX//efp//napC//acpP//csgG//ykgF//eamA//mdtJ//intE//nirD//trg//yciT//yedL//rpiR//uidA//rplM//wecE//ddpA//gmhB//flhC//yqiG//prc//lldR//insA-2//asnB//ilvI//recN//icd//fryA//narV//lasT//ykgM//sufC//treR//sgrR//tauD//nuoI//prlC//fryA//
GO_0043433_5	bioA//clpB//pncB//malI//emrB//argC//
