#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	lpxL//coaA//bioD1//fdnG//
GO_0071941_4	tag//rpsQ//dgcE//yhdZ//fliS//malP//nudF//yojI//tusA//
GO_0071945_7	queD//
GO_0071951_8	recT//
GO_0071963_4	rzoR//
GO_0071973_6	ilvE//sspA//rcsD//yqhD//yeaK//prlF//waaP//hslU//frr//thiE//ygaZ//galF//ybhA//rlmI//nlpE//ypdB//yedX//prmC//rplF//yciA//rhoL//xanP//rpmE//tolR//yajL//rplJ//araG//tdh//ppx//mdtE//bamB//
GO_0071975_4	cusA//
GO_0071977_5	bglH//
GO_0071978_7	argI//cdaR//hisF//yagI//erpA//menH//abpB//clpA//preT//yfgI//rhlE//xylE//rpsG//pgaD//
GO_0072321_6	lolC//cobT//
GO_0072322_6	mgrB//
GO_0072323_7	dtd//
GO_0072329_7	amtB//feoA//cstA//frwC//cheA//cusA//yjbE//ttdT//argE//ldtB//hypC//glcD//nusG//pflB//accC//yjbB//hokB//tatC//waaA//uspF//nlpD//moeB//paaZ//gatZ//phnK//yfiE//udk//phnI//rna//tynA//corA//ftnA//atpB//ftsW//acrF//ygiV//clpX//yhaJ//nmpC//etk//sapA//dps//gloB//ldrD//yhhZ//puuR//cydD//entC//pstB//hofM//insA-1//sthA//sufB//gltK//tusB//pnp//fdx//asd//kdpA//uspG//rfe//ssuB//fieF//ispB//lgt//bdcA//gpmA//narP//nrfC//paaD//ygiB//rbsK//osmC//ileS//sdaA//kdpD//lpd//mrdA//guaB//cas1//ynfF//
GO_0072330_7	ymgA//carB//lsrC//fadD//ettA//yjjB//livF//rhtA//rlmG//thiD//osmC//emrK//gsiC//arsR//bioA//tktB//trxA//scpB//leuO//yaaU//kdpF//adeD//agaD//insI3//agaC//pstS//ymfK//pspA//tqsA//bamB//hprS//stpA//yfgI//ydjH//hybB//pheT//paaD//araB//thiE//fmt//gabP//lysO//aroK//yacG//trmA//ygfA//yhaO//aroC//recQ//hypT//trpA//mutT//yqiJ//rmuC//rhmD//lpoA//hisG//ybhG//
GO_0072337_6	mtr//cysQ//wecE//ybaK//yajD//selU//sdhB//yhcD//yahO//yqeA//hipA//hemF//acpP//tolC//fabI//ilvN//ybcQ//yhbQ//yagJ//nuoH//kgtP//rutD//mglC//ugpE//pabA//dsdA//
GO_0072344_7	rhtA//arsB//glmU//manX//
GO_0072348_5	frlC//fcl//mltC//dmsC//yhjD//recB//yieK//sucA//yfdO//frvR//pppA//yfcV//mreD//yggD//puuA//recA//hyaB//opgG//srlE//ychH//insH-5//yagF//rpnB//gpsA//mutM//rpnD//yafO//hyaD//rffC//aceA//sulA//rpsN//bioD1//ygcR//yfhH//abpB//ycdX//cobC//menA//gsiA//
GO_0072350_7	fabH//narH//cas1//pta//glsA1//purD//fhuF//srlD//aceB//sohB//lptC//malG//mepH//ynaE//infC//ettA//hrsA//cdgI//
GO_0072488_7	xisE//malX//tolQ//yqgB//eutB//ndk//ssuC//
GO_0072490_6	fruB//yggN//
GO_0072491_6	ldrB//intF//
GO_0072501_7	yfeX//
GO_0072502_7	rna//
GO_0072503_7	sucD//dgcM//
GO_0072505_8	ygeA//
GO_0072506_8	yjjQ//
GO_0072507_8	gpp//feaB//fabG//
GO_0072511_7	rimO//yahD//ompN//lacI//waaU//gmd//rlmG//aldA//hybC//nanS//ybgP//rrrQ//dbpA//tatA//yqcG//ribB//panZ//
GO_0072512_7	malX//tilS//rhoL//yneL//insA-2//glpB//pdeK//ubiE//ttdA//rpoA//glnA//gadB//
GO_0072521_5	tldD//proS//dgoA//der//gspE//fklB//cbrC//ugpC//ribA//dmsB//yhbS//exbB//fbp//pdxJ//moaC//corA//yhbS//hscB//argF//glpB//ebgA//alkA//dcm//rnb//ddpX//appB//fliD//blc//atpF//agp//holD//qorA//fadK//yoeE//lplT//hisB//cynS//trpGD//ynfK//torD//cusF//ulaD//mgsA//ykgO//mnmA//eno//gntP//dnaQ//folC//phoE//sdaB//yaaA//ugpB//fruB//nemR//hybG//yafE//yijO//ackA//metK//glmS//ibsC//dinQ//prpC//ynfE//yajD//rbn//puuR//
GO_0072522_6	bluR//betA//treA//leuS//phoU//waaC//btuB//puuB//patD//tisB//atpH//rnlB//insB-4//yagI//yghU//gcvA//tcyP//cspE//ubiJ//mmuM//cvrA//rbsA//dinQ//fdnH//entE//fliA//hisC//secY//mdfA//lpxK//modB//dgoK//yegD//nuoB//ptsH//yjjU//nfuA//waaB//lspA//asd//narQ//ndk//lysS//
GO_0072523_6	ilvD//ubiB//yphD//hofM//sppA//hscB//nimR//yiaF//dgoA//acpT//agaD//ttdB//
GO_0072524_5	ftsW//uspG//ygbI//leuO//aceB//yidZ//cueR//trg//ydeO//prfB//clcA//minD//katG//malE//tdcA//chbC//insA-2//ybhI//puuB//rnd//ivy//yhhY//tsr//nhaA//gadW//frmB//pepQ//hdeA//ffh//cho//dnaA//gph//purF//sbcD//gshB//gatA//minC//pspC//acnA//envC//ybhS//mdtF//tolC//yafO//yjaA//degS//agaA//
GO_0072525_6	lepB//ydfG//rzpR//yjhC//malF//speG//uup//tyrS//ymfA//sbcC//lgoR//yfcP//astC//nuoF//yhhT//rlmN//pykF//ydeO//psuG//rbsC//holD//artP//ibsD//rluB//dnaB//kefF//mltF//roxA//dcp//folE//modA//dut//fre//leuB//pinR//rplM//malZ//
GO_0072526_6	dinJ//bioA//
GO_0072527_5	yhgH//accA//ttcA//gshA//ibsC//umuC//hslV//rpiR//aspS//intE//bipA//mlaC//ybdZ//yojI//dgoR//gspE//yjjB//motA//fliG//macA//citG//trkG//rfbC//yraJ//iscR//yhdJ//mdtO//araA//relE//cyoB//argO//folM//flhC//aaeR//galM//eno//yidQ//hofO//sdhD//pspD//btuR//yqaA//guaA//flgK//phnI//phnK//entE//mnmA//mltG//ihfB//yafN//malX//rsmF//lsrG//glgX//deoC//yijO//
GO_0072528_6	mrcB//yijE//dxs//spoT//murQ//araG//ilvH//yagF//yhaC//rtcB//xylR//fis//pstC//treA//pdeR//rzoD//arnA//flhA//yfbV//argG//galP//yqiG//wrbA//mhpC//ydfK//emrB//deaD//ilvN//murI//
GO_0072529_6	nlpA//csgA//fimB//iclR//dtpC//rhaS//purD//epmB//mdlB//rseP//dnaT//cspC//glnQ//yieH//dgt//zapA//phoP//yehB//trmJ//nanS//menE//yejB//hycB//
GO_0072530_6	polB//folD//rcsB//ydhJ//
GO_0072531_6	mazG//waaO//trpC//menA//murP//sodB//
GO_0072581_9	trpA//
GO_0072593_4	ascG//rsmF//pta//envY//waaY//hscB//yciK//nfo//mak//
GO_0072594_5	proV//
GO_0072599_6	yfaV//
GO_0072657_6	cspA//rlmM//tcyJ//bamE//pckA//mdlB//clpA//phnL//csgE//ybhR//leuD//ypdB//tauD//dgcM//mqsR//yfcA//waaH//
GO_0072714_5	rcsB//
GO_0075713_7	yoaB//osmC//zapC//
GO_0080033_5	trkH//yidQ//
GO_0080090_5	lysA//fliS//aroC//topB//setC//ycjD//torY//rfe//fdhD//mlaF//chbR//lsrG//elfG//sufE//ybjG//ruvC//trpD//ygaH//acs//purR//dgoK//zitB//uraA//gor//atpA//ytfQ//mscK//gatA//arsC//acpS//atoC//paaK//pflC//yefM//bamC//lsrB//skp//ftsZ//fryC//argO//yjiY//mocA//mlaB//yabI//iaaA//btuR//nhaB//intA//yjjW//lolC//tsgA//rfbC//glgA//ygfI//yagU//gadA//clpX//ybhD//ptsN//rplM//ybhS//yceO//hycH//ydaC//aceA//rnlB//folA//mltC//yhbO//nrdB//ybaO//adeP//ybhJ//yoeE//yjiQ//ppc//hinT//moeB//sdaC//glvB//yfaL//tas//dgt//mdtP//gsiB//hscA//murF//atoB//yajD//pepB//dctA//mtnN//oppB//recB//tar//yfiR//potE//ldcC//nudC//tusC//hyfF//tomB//yfaV//astB//yafO//waaL//yeiL//alsE//yjiA//uacT//ygaH//ybiJ//ttdR//obgE//aroE//rutG//ynfE//yidA//yqiI//livK//motA//srlE//ygjH//yhbQ//tcyN//rimM//yjhC//avtA//pspD//nrfG//proV//caiF//hyaA//araC//ypdC//rsmI//tus//ghoS//hslJ//birA//hemD//lpp//proA//nhaR//paaZ//ybjD//cspB//uacT//tatD//fryC//ycdY//hisH//ygeR//dmlR//gabD//yciH//hisA//wcaC//ybfA//elfC//abgT//rayT//flgH//gntR//apaH//trmI//fic//murJ//hdeA//hiuH//ychH//rfbC//gutM//wbbK//tnaA//talB//ycgR//yjjV//lysA//polA//proW//intQ//putP//tldD//cbl//waaJ//sfmD//rihA//lpd//mntR//murI//macB//bolA//atpH//btuC//katG//glsB//rpsA//nfi//fadI//degQ//abgA//mngB//rhlB//tauB//serA//ymgF//yihL//dpiB//yrdA//deoD//recG//cobU//dppF//ribC//qseC//fimB//mutH//hyfR//aaeA//yhdH//garD//lysP//dinD//ftnB//pmbA//yahN//ttdR//nanK//puuE//crcB//lipB//iap//fucK//nuoE//xylB//acrZ//tehA//yidE//gltI//yahD//lpd//nagA//miaA//yhfK//mtlD//rplJ//holA//tyrA//pntB//rplD//bepA//betB//nanC//yieE//csrD//yidD//rpnC//xylE//ynbB//sodA//insI-2//trmB//yraH//yehP//yfiF//bcr//pgk//apaH//ulaE//ftsY//cobB//hemG//pepQ//dgoR//rpsI//deoR//mglC//ybiT//ybdG//pabB//acrB//rplA//yfeD//phnO//tolA//katG//menI//crfC//ymjB//mepH//dctA//mngR//wecB//lplT//ykgO//tcyN//ydfH//rclA//ybaE//frvB//phnK//fumC//sdhE//nemA//amyA//fadI//rcsC//panE//slt//rbbA//cas2//nudG//tatD//yneE//yihW//nikA//yeaD//blr//emrE//rhsD//ldtC//shoB//dkgB//lptD//pdxB//nudG//malY//pspC//emrD//ynjA//yjcO//ycgV//sucD//ugpC//yhfS//nuoL//ygeR//yfgO//artM//ygiN//sdaB//ftsY//alkA//fliT//
GO_0080111_4	ybiH//ccmC//
GO_0080134_5	hyi//
GO_0089705_7	rne//nanC//
GO_0089709_7	atpD//ibpA//
GO_0089718_7	dapA//yjjX//sbcB//ilvD//pabC//ybiX//yhgH//ybaK//iscU//dxs//
GO_0090066_4	rplD//elfC//paaE//recR//glcC//
GO_0090068_7	groL//
GO_0090069_5	tatA//ttdR//yidA//
GO_0090071_6	agaA//tnaC//uof//
GO_0090087_6	emrD//hemN//rsmD//
GO_0090116_7	yagF//
GO_0090143_4	mdtO//
GO_0090150_5	yjbH//yijO//dsbB//ilvL//cusF//rpsT//rplI//gsiC//yajL//sfmD//fkpA//yoeB//
GO_0090304_5	amiB//yjcO//idnD//yqgF//recG//rpsE//dtd//clsC//fadJ//insH-6//bhsA//purC//yfhH//elfG//rcnB//frmR//fkpA//mntP//nusG//narU//folM//ydaV//fbp//ansA//rlmH//pdxK//endA//fsr//phoU//hypD//mmuP//uxaA//abpA//thiP//tsaE//argF//sad//insI-2//degP//cysD//ycgB//ygfZ//mngA//rpsA//dld//pspD//elfA//hycH//rfbX//rpsK//fadR//ccmH//mgtA//cas1//gmd//lrhA//mreC//ypdI//yijO//flgD//psuG//yehD//fic//ynbB//mdtN//yghU//rluB//nfsB//yjhB//cpsG//argT//yahN//ybjD//acpT//rhaB//rutB//hybD//dadA//gutQ//aspA//dapA//yphC//ytfQ//tisB//yehZ//pgrR//bcp//borD//moeA//secD//yfcR//abgB//speD//tusD//dgcJ//pbpC//paaK//uspB//rbn//purN//cmtB//gmd//tynA//pykA//intQ//lpxL//yfbU//dacA//tolA//nanT//proP//glsA//pphA//metB//hfq//uspB//cas3//pheM//lgoR//thiL//kbp//epd//ycgV//casE//cnu//adhE//trmH//ubiB//sdhA//hdfR//pgrR//tomB//murB//argO//agaD//gcvR//fieF//yidR//murJ//higB//abgT//ldcA//alaS//epmC//hns//sufA//zntA//tauB//rhaM//diaA//erpA//rpoH//rpoE//rcsD//ygaH//ybaT//yiiM//ygeA//lit//cobS//pphA//aceK//acrR//lptD//gshB//guaA//yiiM//ralR//rpsR//ydcS//gadB//ubiA//gntK//amtB//cueO//ligA//arcA//lplT//groL//curA//waaA//proQ//grcA//eamB//flgE//agaR//csgA//rsmC//panC//alaC//rlmN//yciA//tdcA//rssB//hscA//phnL//entH//mdtO//bipA//glvC//rcsC//ypdB//yjfP//fhuD//acpP//dgcF//speA//fadI//znuB//yfiC//cptB//fbp//metB//ytfP//aidB//phnM//glpB//dacA//yihL//rsfS//dnaN//maoP//bcp//fliD//ftsX//napA//pgsA//tehA//lysU//ghxP//fliZ//hcaB//dhaR//metL//aqpZ//alaA//casA//mppA//speA//lgt//fadR//helD//metH//hda//ynfE//radA//yraH//recX//lhr//ddpX//tolB//psuG//rzoR//hisS//cadC//pflA//prlF//dctA//pdxA//yrfG//mliC//ubiE//psd//mepA//fmt//metQ//yciT//hscC//rpsO//vsr//rof//gudX//prpB//murD//nuoL//dicC//rlmE//ycbU//acrA//ygeR//hypA//rsgA//dtpC//fepA//poxB//argK//nupX//dtpB//dxr//frc//yraJ//gshB//alpA//ravA//cdaR//ushA//dinG//dsdA//yibH//ykfI//dnaC//acrE//metG//cadB//mutL//phnL//ulaC//ybjI//tauB//ilvD//paaD//nanT//dcuS//yfhM//eptB//ypjD//gsiB//ycfL//ubiX//gspI//yjhP//rffT//xylF//focA//yccA//sufB//grcA//yfbU//lpcA//lamB//cycA//tolQ//dapB//waaG//radD//yafE//afuB//narI//rpmB//gcvH//kefC//yhjD//rfbD//rpmJ//rpsB//ligA//rcsB//leuD//ygeV//pspA//rnlB//aspC//xylE//topB//gltK//napF//oppC//yihR//yidZ//nrdF//cysH//cytR//hicA//lsrD//yieE//yfiR//fimA//adhE//rbfA//hdeA//murP//yfcR//asd//ygiN//yfdG//gatZ//rcsC//ydaN//cysB//yqeA//glnH//higA//htpX//hfq//argT//lolB//rpmF//mnmG//ariR//frr//lrp//nuoB//bluF//torA//yjjI//gnsB//prpC//tyrB//etk//elfC//caiD//hflD//glpR//polA//hslO//dpiA//hofQ//menE//prpB//kdpD//yabI//fryB//hyfA//phoU//aslB//flgB//xylA//ddpA//cvpA//trkA//pflC//gstB//thrB//pldB//hypD//ybdR//lldD//astC//rutB//folX//yebG//mngB//pspA//coaA//rof//paoC//chbF//hflD//yadN//lsrC//hemE//rusA//ascB//rarA//thyA//
GO_0090305_6	tsaC//rpmG//yiaU//gstB//murI//proC//insI1//waaJ//potI//gor//mocA//yqhC//hycH//rplC//moeA//astB//mlaE//queF//pheM//bluF//alsE//lldR//rsfS//mdtK//nanK//exuR//flgM//hflD//livK//citT//aaeR//nfi//rlmL//btuD//grpE//elaD//phoQ//yciK//yfcQ//rimJ//lptC//rlmN//uacT//yfcU//mtnN//waaH//ydcM//ltaE//yidE//blr//ftsZ//uof//srlD//ccmF//yjtD//tktB//cyoD//queG//waaU//metQ//csgA//arcC//arcA//gadX//accA//speC//fucO//mntR//malY//lpxP//speE//yagJ//leuE//chbC//araA//lptE//glnH//yebC//cycA//zwf//hycB//
GO_0090313_8	nanC//miaB//
GO_0090329_8	entS//narX//hycA//topAI//tnaA//ybfE//cmoM//
GO_0090347_6	sdhC//
GO_0090352_6	yphC//
GO_0090357_7	malX//yfaV//
GO_0090358_8	infB//
GO_0090407_5	zntA//eptC//yfbR//cyoA//yejA//nrfF//arfA//sapB//nimT//paaE//lolA//lepA//ndk//lolE//efp//rcdA//dnaA//bglX//paaB//arsC//gadE//glsA//nrdH//rclA//cysB//napC//astC//puuP//selD//nrdG//acpH//rpoH//fadE//yfcP//cfa//yecS//cheB//recB//kefB//ivbL//ompN//arfB//nimR//argA//fliD//gabD//yjaZ//menA//mntR//chbG//nikC//narI//dps//pspG//priB//rhmR//rpnB//yiaL//rluF//hslO//flgD//pdxH//rplX//chpB//gudX//shiA//recB//clsC//fklB//dapF//cueO//livF//bamE//ybeQ//yhbQ//speA//xapR//nikC//setA//yfiC//yieL//dnaG//ubiX//rsmB//barA//ggt//adiY//ygeR//yieE//waaC//glpA//fieF//eno//hisI//hslR//yijO//yajR//glpX//nuoF//mreB//iscS//rffG//hybC//sutR//cbl//agaD//yidQ//rplP//gadA//ldhA//entF//manA//rna//ydiK//galS//ghxQ//nrfD//ymfK//pepA//ybeY//agaD//yqaB//dppA//phnI//pstS//ybhA//ugpA//narX//holD//nfi//lysP//
GO_0090487_4	zapA//
GO_0090501_7	deoA//hprS//cdd//cutA//insK//eptA//ndk//relE//cra//yceD//gcvP//rbsB//moaE//agaB//ompF//fic//polA//yieF//purD//amiC//acpP//torA//wzzB//xisE//phnJ//oppC//nuoE//ydjL//mdoG//ddlB//gltD//hrsA//
GO_0090502_8	nei//lrp//hisF//ydfH//ppx//yjhI//bcp//cyoC//msrC//polA//murC//yajQ//tdcC//thiH//fdoH//nanK//ychO//rplP//metE//ygfI//ndh//
GO_0090503_8	rpsA//nirC//uidR//garL//gpmA//eutN//pheS//abgB//
GO_0090529_5	rsmC//bioH//cedA//yjjW//xanQ//nfi//
GO_0090540_10	wecC//pyrB//bamA//
GO_0090549_5	sucA//ubiE//
GO_0090605_5	mlaD//yefM//xylR//ftsE//etp//ortT//rhlB//eutD//lsrG//
GO_0090609_6	yfbU//cheA//fixB//torY//rsmH//glpX//yjiR//trmL//yfiE//
GO_0090662_6	evgS//
GO_0097035_4	gppA//ldrA//
GO_0097056_7	mlaE//
GO_0097164_4	symE//nmpC//fecA//shoB//zraR//rluC//hemA//purC//yieK//paaE//rna//katG//cpxA//yiaO//ldcA//nrfE//marR//yigL//zntA//yddA//mdtO//ahr//secE//tdcR//adeQ//waaG//
GO_0097237_5	elaD//ybaQ//hflC//rpsS//ubiE//pyrF//yhjB//mliC//gltS//cysH//
GO_0097264_6	menC//
GO_0097286_10	ldrD//
GO_0097292_8	plsB//
GO_0097293_9	nrfD//
GO_0097304_7	ykgM//
GO_0097305_5	holD//uup//yobA//rutC//rpsB//livH//
GO_0097339_7	coaD//
GO_0097366_5	cspB//glpX//ybgQ//
GO_0097428_6	yejB//dsdC//thiG//rsmD//kdsA//ybjG//lysU//
GO_0097435_4	xylG//alkA//
GO_0097501_4	pgrR//
GO_0097502_4	mhpT//
GO_0097510_7	melR//
GO_0097532_4	dinB//
GO_0097533_5	rspB//
GO_0097577_5	rzoD//ygfZ//pyrG//
GO_0097588_5	ampH//mdlB//ygbN//nuoN//cspC//djlC//yidC//mtnN//nupG//ddpA//yjiA//hslO//cbl//rutC//mak//glcA//rpiA//flhE//rplA//ybgQ//rimM//fdhF//narQ//yidZ//rpoE//lysS//yihO//tsgA//ybdN//napA//ybhJ//
GO_0097638_8	setA//thrA//phnP//cadC//
GO_0097659_7	adiA//mepS//feaB//ihfB//ybcJ//helD//apt//mhpT//exuT//mepS//acpH//iscU//rlmB//yghB//ygjR//dosP//cstA//nei//arfB//frdB//nirD//wzzE//murI//mdfA//rpiR//ampD//ilvM//yjjB//yjhB//csgE//pdeF//ycgV//lplA//yihU//gntR//mdtB//gmhB//apaH//satP//nuoM//dkgA//phnO//groS//pliG//yhhZ//hemA//ftp//argI//ibpB//pbpG//rpoH//yfaU//nikC//torY//katG//ihfA//ypdA//elaB//fdhD//paaD//ytfR//ybaE//malG//recN//tbpA//pepD//orn//atpC//upp//rhmD//ivy//ilvA//yraJ//cof//ldcA//uof//idnO//rplI//umpH//argE//yihR//ftsL//sgbU//nlpE//yjjQ//ydiF//insF-1//rpmC//modA//thyA//araE//nrdI//gnd//hemC//pspF//trpD//fbp//rpmE//potE//emrY//yobF//ycjQ//intS//yabI//yfaE//acrR//lamB//rbsA//ampG//avtA//gloB//ilvB//cyoA//casD//yqeA//uhpC//truC//acpS//narZ//
GO_0098002_8	ppiD//
GO_0098542_4	mnmC//allR//pgsA//modA//ykgF//panZ//msrQ//fliS//betB//frvR//
GO_0098586_5	mdlA//minD//ynfK//
GO_0098655_7	yfaX//cmtA//pflB//fdoG//pepT//ydfG//cysG//lolA//csgG//csgG//guaC//tonB//parE//tadA//dicA//flhA//bipA//aroP//paaG//rhaS//gspE//yeaV//fadB//yaaA//fepC//rpiR//mcbR//arcC//yiaO//ycgB//ilvB//nirB//opgE//zntA//citG//tdh//arnT//cycA//guaC//fic//ynaE//puuD//hmp//dcuD//paaJ//dgoT//nrdD//yjjI//lpd//rlmE//yfcU//qseB//ygcW//paaZ//rsmJ//blc//rpoD//mscS//yojI//ybdM//gspI//nuoG//cysP//aceA//moaB//elyC//aroB//zwf//rbsD//lgt//tmcA//birA//lgt//livK//atpF//tonB//tpiA//pdxJ//nrfE//ampE//argO//xapA//pgi//secG//xylR//flgG//ppc//chbR//rayT//guaA//ytfT//rcsB//sgcA//dcuB//yibA//glpR//nupC//aaeR//modA//ytfT//mltF//ycgV//dcyD//add//hdeA//ynhG//
GO_0098656_7	fadM//lptF//acrF//cydD//lysU//yhdH//tas//greA//tus//valS//deoR//queC//ubiJ//lysA//hpt//mdtC//speD//yehY//fliA//cysD//btuR//ydfG//mscL//yghU//cadB//rhlE//yadI//qseC//nac//hyaB//yahI//sutR//yjfP//ydeI//bisC//ibsC//parC//ccmA//yajQ//pstA//csgG//tas//rutA//maa//hscA//bssR//cysB//araH//mcrB//dgcZ//rdgC//kdpA//rplK//yhjA//hcaC//insE-1//gcvP//fixB//dsdX//aidB//ytfR//wza//uxaA//ynbD//ydiF//ybhR//yeaG//gspJ//yadM//yfcG//frdA//aspC//cusF//kdpC//tusA//adeP//abpA//chiP//hycI//setC//nupX//ilvL//gadE//moaD//ubiH//pgm//sfsA//yhcF//srlE//waaF//tehB//ybhJ//artI//rplW//carB//intE//hyi//
GO_0098657_5	oppD//cusS//hsdM//grpE//barA//speF//ycjW//yqaE//bssR//fixA//scpC//rpsT//yhjG//ribF//yieL//flgF//tatB//cyoA//abgB//prlF//
GO_0098659_8	fimI//zapA//
GO_0098660_7	pflC//puuA//rlmB//rpoD//dgcN//cca//cspD//ydfH//yafE//rpsT//gpr//yrbG//patD//ugd//glxR//sfmA//mipA//rcnB//ppsR//yiaF//glcD//cysE//psuG//bioP//nrfB//hokB//srmB//maeA//dacA//mhpT//rbsD//mliC//ygeA//ftsI//moaE//rhlB//purL//yidE//bssR//ynhG//narL//dgt//udk//bcsQ//xapB//yfiE//pnp//intE//mzrA//yehP//phnM//amyA//mdtA//waaU//sppA//asmA//yejA//fetA//lacI//rcnA//selB//paaC//rlmF//abpA//cheW//elaB//yhgH//groS//ulaR//lptB//cyoE//epmB//mngR//yfcG//znuA//cobB//csgG//
GO_0098661_8	emrE//mdtF//polB//ybhR//ybeQ//fimZ//nirB//hcaT//pal//fur//ugpB//ykfM//mtlD//recE//rluB//btuR//psuG//bioB//katG//
GO_0098662_8	adiC//pliG//clpX//ttdR//gmhB//rhlE//elyC//yfaV//yddA//hycH//proS//bamD//wecE//queA//rrrD//gntU//fdnI//yghB//uhpA//gabT//dppC//fruK//yicJ//pdeK//proV//ycjW//lysU//hxpA//bamA//purD//frvR//yahO//paaZ//dgt//ypdA//yjhI//rng//rfbC//yaiP//rhtC//panZ//add//clpA//paaE//hslV//mobA//yiaF//deoC//pcnB//cpsB//argR//chaA//ypdB//rihB//xylR//ascB//rpoA//ybhR//manY//tnaB//yahN//
GO_0098670_7	ibpA//
GO_0098704_7	atpE//folX//oxyR//trmB//
GO_0098707_10	puuA//
GO_0098708_8	asnA//deoA//yjjU//aas//
GO_0098710_7	yfdR//yrfG//
GO_0098711_9	gmk//
GO_0098713_8	dnaK//trg//waaZ//osmF//
GO_0098719_9	argR//
GO_0098732_6	ycfS//melB//rsmF//rplP//
GO_0098739_6	frdC//fliD//poxB//mltF//cspC//norR//trpR//aspC//ftsP//ybcM//cyoE//flgC//hokE//moeA//ygbI//nanR//tolB//ydeI//
GO_0098771_7	gpmA//gspJ//cbtA//pdxJ//dppC//flgA//emrD//epd//ynhG//dacA//bioD2//yejF//lpp//tadA//yacG//rpsK//ttcA//pgaB//ubiX//amiC//pdeD//galT//tdh//treF//yhcH//cbl//proS//rpsD//yfeX//fimE//sbcB//lolB//cas3//ydjJ//intF//ubiX//
GO_0098776_7	fabA//livJ//folD//ldrB//yihL//
GO_0098795_9	potF//
GO_0098869_4	glnS//otsB//yagJ//sdaC//hslV//yiiM//kdsD//hcaT//ptrA//trkG//idnT//guaC//nrdF//rfaQ//hsdR//ompF//hflC//glvC//rdgC//intZ//fliK//rfbC//
GO_0099046_5	sgcR//dkgA//
GO_0099116_10	yghO//
GO_0099131_7	umuC//
GO_0099132_7	tdcD//yjfF//glyS//clsA//moaB//ghoS//rusA//lasT//hrsA//norW//smrA//era//dcuA//ymjB//ubiA//fpr//pheA//ygcR//gatA//sufE//arnE//ldtA//queE//
GO_0099133_8	cho//ihfA//ihfB//fnr//pinR//djlC//slyD//frvA//ypdB//sfmA//yfgI//rpnC//gspJ//shiA//intF//yjgX//glxK//hisC//gfcE//livM//
GO_0099587_7	maoP//wzc//
GO_0101030_8	potH//
GO_0104004_4	yjiY//ubiD//cysE//chbF//modB//frwD//hybF//rnb//mdtN//azoR//yjeH//yafQ//ihfB//ychH//alr//queF//phoE//dusC//mlaD//hflX//satP//metC//sgcB//cdsA//
GO_0110017_7	arsB//
GO_0110095_4	fabA//paaF//
GO_0140115_6	sdaB//treB//rlmB//ais//mutY//
GO_1900190_5	yeiG//pgrR//ycjW//mdtA//prmC//yejE//patD//fabG//rpsL//msrC//htpX//dnaE//lysS//
GO_1900191_6	gapC//ibsD//nanK//ybdZ//
GO_1900192_6	pgm//insK//
GO_1900231_6	ygcO//fcl//dacA//bglA//rfaQ//
GO_1900232_7	rplI//tilS//hyfA//
GO_1900233_7	fimE//
GO_1900371_8	folX//
GO_1900372_9	mnmA//
GO_1900376_6	fryB//pyrC//baeR//
GO_1900377_7	fimD//
GO_1900378_7	yjjV//
GO_1900542_7	chaA//
GO_1900543_8	sgrR//
GO_1900704_7	sfmF//
GO_1900705_8	rplK//
GO_1900725_7	trmO//
GO_1900727_8	dnaT//
GO_1900749_6	argH//
GO_1900751_9	rbn//
GO_1900866_6	nemA//
GO_1901068_8	yjiX//fucI//mukB//csdE//csgA//yfgI//ycjR//agaI//yahF//pspF//ybjG//
GO_1901069_9	ndh//
GO_1901070_9	arnT//lpxB//mazF//uvrC//
GO_1901071_6	pflA//erpA//frwB//nimR//yiiE//
GO_1901072_7	gatZ//mazG//hypB//abpA//
