#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	xapA//yjcE//insF-1//ytfQ//
GO_0072329_7	manY//rfaE//garD//yjjG//thrB//msrB//yhaJ//hdfR//ycfH//dkgB//ada//ydiZ//ydfK//msbA//kdpF//xapA//mrdA//rhtC//ygeV//ycjU//fadE//paaG//folM//feoC//ndk//spy//tamA//add//dcuA//pgpB//mqsA//serA//yejF//acrZ//cysG//exbB//insI-2//nadC//fpr//entE//alpA//slyA//flgG//glgC//yggD//rutG//nfo//wza//ftsE//upp//yfbV//hyi//rutC//dicC//relB//ymjB//idnD//appB//pepN//mltB//yiiD//secM//ariR//frvA//rffT//cadC//tamB//trpE//potC//aes//mepM//fepB//agaB//hyi//holE//hypB//ptsH//mlaD//rlmH//dtd//ppsA//
GO_0072330_7	pyrF//feoC//msrQ//ihfA//sixA//minE//fliK//prs//eamB//yobF//pstS//nrdR//queC//nuoF//pepB//phoR//yjbG//gpsA//yhdZ//yedF//yfbS//kefF//der//norR//frlR//ycbU//fecD//selD//ydeT//trpR//acrE//mfd//glcB//waaO//ybbW//tsaC//slt//ribA//hicA//tbpA//arfA//serB//fabZ//sbcB//clpS//gadB//trmI//ygaV//bssR//yieL//dxs//modC//ygeX//glyS//soxS//eptC//pstS//opgH//
GO_0072337_6	fkpB//tsx//pinQ//yjjI//entH//fepA//yedF//pcnB//trpE//cbrA//ybdM//nanS//prlF//asr//gspI//nlpA//yfcQ//malI//hemG//endA//tdk//yfjV//kilR//rsmD//yaiV//ybcC//
GO_0072344_7	pgaC//ydjE//phoQ//ydcZ//
GO_0072348_5	prfA//rfaE//nrfG//ybiY//fucP//ugpE//pldB//nrfF//gloB//mscK//asnS//ycbV//ygeV//garR//yajR//yibF//yhiM//folC//ldrA//btuR//frlB//fumB//hofN//yhbO//murB//dnaQ//rpmF//pdxH//hicB//holA//truB//glcA//fhlA//rpoA//yhjB//hisH//flhA//spoT//mog//yfaL//
GO_0072350_7	asnS//waaJ//setA//trmB//artI//leuS//hupB//dpiB//alsB//dcuB//acrA//sapF//purA//yejF//yqaA//rpiR//npr//tdcA//
GO_0072488_7	yehU//mliC//dcuC//pckA//ykgA//ftp//lptE//
GO_0072490_6	sspB//ybbY//
GO_0072491_6	speA//thiQ//
GO_0072501_7	elfC//
GO_0072502_7	cmtA//
GO_0072503_7	fucA//lacI//
GO_0072505_8	cusF//
GO_0072506_8	acrD//
GO_0072507_8	hlyE//yfcR//pflB//
GO_0072511_7	entF//tktA//dicC//speE//ybeQ//adeP//yabI//dacB//yegT//dsbC//yijE//sdhA//yieL//yjhC//perR//yggF//mntP//
GO_0072512_7	cueR//atpG//csgG//ampH//baeS//rlmC//purN//secG//speA//yobF//fau//gadA//
GO_0072521_5	ydeI//intE//ycbB//ydhC//rhtA//nimT//trpS//yobA//mepS//pstS//lptA//galE//ydcP//ydeP//ompL//adeD//yhaM//cynS//mntH//pbpG//ugpB//gudD//selD//mnmC//recG//yghW//trxA//bhsA//tsaC//kefB//ynfH//yajO//kdsA//dsdX//yphD//ytfT//gltL//yjeH//ynbD//thyA//rluB//ribB//rcsD//relB//msrP//dmsA//melB//sgcB//rhaM//cusF//rlmH//fucI//yjjW//pabC//gpp//rfaE//yeiG//nrdR//dhaR//menH//allC//ompW//hxpB//zwf//folM//ftsA//tatA//eutD//
GO_0072522_6	clcB//rhaT//hypF//cheY//nrfF//ygfA//paaC//fepE//nupX//rluB//nadE//cspC//ybdZ//ybcC//gltP//dmsC//gpmA//flgE//uxuA//yiaM//cspB//btuD//tyrA//gluQ//hisF//rnd//treB//aphA//aroD//rzoR//ushA//glvC//yjiX//rfaG//mdfA//ddpX//mtlR//yijE//ydbD//menH//metN//acnA//mdtQ//
GO_0072523_6	yddM//spy//otsB//cyoA//rimO//cbrC//cheW//csiR//rpmC//feoB//gatY//cptB//
GO_0072524_5	bioC//glpF//hyaB//dbpA//tdk//ugd//nemA//grpE//acrB//folA//phnN//narQ//rseP//prfA//ygdG//mhpC//tusE//glnB//rcnA//cydD//glnS//potB//ygaZ//yihX//insA-1//patD//tktA//ilvI//nrfF//insB-2//adiC//rhsD//xylF//ulaB//eutN//rsmG//ldtC//aroA//ddpA//tolR//queF//nuoF//gntP//rplK//maeA//yceO//thiM//
GO_0072525_6	mlaF//chaA//add//dnaT//trmD//kdpA//garK//eutR//phnC//ygcR//argA//chbA//ydbD//paaZ//dbpA//srlA//serC//rimM//yddA//clsA//parC//mhpB//yiiE//dicB//yqhD//fdrA//tynA//deoA//ugpE//rhaT//lysA//nirD//higA//srlB//hisI//bdcA//hyaD//
GO_0072526_6	narU//rcnR//
GO_0072527_5	pitB//ybiT//cnu//ssuE//creC//lptG//selB//minC//norW//ratA//proB//otsB//acrF//ycjU//dkgB//hybE//ycjU//msrC//yrbG//metG//trpR//ydcS//intS//rpoA//prmA//yqhD//rplS//xisR//yceD//rtcR//rho//fhuD//cadC//aqpZ//fdnG//cheW//cpdB//pspG//cfa//pheA//ansB//frdB//diaA//mltD//ftsP//dgcT//ybhJ//ybiA//zapD//clpX//yagI//treA//rplB//umuC//nemR//uxuA//rplY//
GO_0072528_6	lptA//frr//ybhD//ubiF//torA//hyaB//modA//cycA//tilS//plsC//frc//mtlD//dhaR//nimR//ihfA//yaaJ//chbF//lipB//purF//umuD//yciK//mog//clsA//mreB//dgcM//mnmA//rplW//fepE//yjhC//
GO_0072529_6	torC//clpA//rutD//acs//rplN//thiI//valS//aroA//yaaA//hybO//ydeT//mltF//recA//xapA//lysC//rplP//rzoR//speC//fabA//yqiI//accD//ltaE//yeeJ//
GO_0072530_6	sdhE//ycbU//tusD//yhaO//
GO_0072531_6	ygdG//ychH//pflA//yaaY//araA//dnaJ//
GO_0072581_9	yrbG//
GO_0072593_4	rpsD//yihO//frmB//ldrA//rsfS//yejF//sdhD//hpf//mrr//
GO_0072594_5	lit//
GO_0072599_6	fabR//
GO_0072657_6	pgaB//insI-2//fdx//yccA//yhcH//btuB//bglF//srlD//intF//sppA//mtnN//ygeW//nagD//yjbE//cmk//trxC//yhgH//
GO_0072714_5	hdfR//
GO_0075713_7	eptC//tonB//yeiL//
GO_0080033_5	lolD//ugpB//
GO_0080090_5	uvrC//pnuC//acpH//bfr//ppsR//minE//cutA//sppA//yfjR//potF//ybjI//yodD//nhaB//yieH//lsrC//aroL//malX//gntK//cvrA//araG//cdsA//feoC//fimH//slmA//ynfH//hflD//tdcA//aaeR//alsA//gpmM//rsmI//sucC//rapZ//sufE//yahK//diaA//fimH//borD//ybiO//adeQ//dgt//rmf//araG//tmk//pgaD//adhP//bglB//proV//xylE//glvB//ybiA//lpoB//ynfK//ompF//tynA//cadB//yiiD//nuoH//yidQ//gpmM//yqiJ//ybiA//rsgA//sfmF//iscR//waaO//dgoK//napD//rlmF//bglH//phoB//yejB//rffC//setA//msbA//cytR//nuoN//yieK//rplO//dinD//bcsQ//sbp//dgoD//rplL//sthA//accB//rho//ilvC//macA//trmD//endA//narL//araB//yciF//phnM//hns//csiD//lolB//hemB//hsrA//rpmH//pepA//alsK//insI-2//queC//ypdA//yfaL//arsR//guaA//garP//baeS//uhpA//oppF//aaeA//ssuB//lptD//lpxL//rlmM//eptB//yeiL//opgE//yadC//rpsR//hyi//zapA//ygfX//gltK//ghrB//waaH//rfaG//frdB//yehA//nrdB//rnlA//fau//rbsD//rplF//rpmA//rpsM//narL//entC//yphD//citG//ytfQ//degQ//qseC//cusR//ileS//rimP//amiC//sfsB//elfD//glmU//fre//yidE//ygfA//rof//ydcZ//zapA//artI//ydcP//acnB//sspB//bioH//mtlR//ybjL//purF//intE//cmk//proW//ffh//potD//adiA//argO//agaR//yiaO//guaA//ycfH//kdpE//priC//sfsA//aroC//ykgF//cmtB//serA//fliK//ybaL//argB//pgi//ytfR//fixB//phoB//alsK//zapA//ydcP//rhaA//lepB//deoC//rcsF//nrdF//lrp//rpsG//pepD//yqaA//glpR//wzb//malX//rfaE//ydcI//hemF//iap//elaD//yibH//dgcE//exbB//appB//glpC//trpL//hdfR//ribD//insF-1//nadE//lysS//dapB//kdsB//dppF//nimR//hypT//melR//phnP//yggW//pgaD//rpsM//araD//yidL//pinR//ykgA//ssuA//fliT//ligB//zapC//sucB//dppF//macA//ydcM//umuC//wzzE//ansB//dgcF//rpmG//prpB//rhaR//ulaB//glyA//rcnA//yieH//yfiE//sucD//yqaE//galU//alsE//murP//yggD//iraM//rlmJ//aroF//rna//yfbU//tauD//yfcQ//rfbD//hofQ//pflA//tufB//fis//rpsP//mug//glvC//rclR//rcnB//nfuA//intS//proB//nlpA//mepH//serS//rcsA//ybhF//nikR//mlaB//solA//secG//mdlA//yqiJ//aroG//ftsX//ychF//maa//yhjC//frwD//cutA//glgS//fadJ//yhaM//rpsI//fcl//yjiA//dhaK//glpD//sufE//sseA//tauD//lptF//pcnB//eamA//fepE//ilvM//glnA//dam//mocA//mhpT//frlA//tsaB//mtnN//fabA//hexR//menF//astB//cheZ//cyoA//yahF//cydC//ptsI//lpxC//arcB//glpA//ptsP//rpnB//insA-1//oxyR//yihQ//potH//sgcX//glyS//fic//
GO_0080111_4	malI//tnaA//
GO_0080134_5	ycjR//
GO_0089705_7	yiaJ//gatB//
GO_0089709_7	yafC//ldtA//
GO_0089718_7	flgD//hdeA//mnaT//mhpT//xisE//yeaG//malI//pbpG//arnD//ynfL//
GO_0090066_4	mdlA//yejE//narZ//gcvT//ugd//
GO_0090068_7	mlc//
GO_0090069_5	yfdO//torA//dacB//
GO_0090071_6	ldtE//manZ//yhjD//
GO_0090087_6	hsdR//hslO//glgS//
GO_0090116_7	hisI//
GO_0090143_4	yraR//
GO_0090150_5	yehW//baeS//ygeA//sbmC//ldrD//mnmG//rhaA//rep//prfB//acpT//nagK//wcaC//
GO_0090304_5	mltA//ftsB//pstS//pgi//waaF//fecB//ybjG//mqsA//rplD//rfbB//rpoH//yciG//sufC//lpxP//lsrK//hisP//rluE//ileS//yjtD//yqjH//ccmA//yaaA//patD//yidZ//ftsL//tbpA//fiu//rpsM//msrB//speA//puuP//zntA//acpS//cydD//deoD//yqgF//pykA//rihB//kdgR//dinG//ydjL//guaC//pitB//ycjY//phoU//acnB//ybhA//glmM//lipA//sfmF//znuC//guaD//fabR//ycaO//symE//yjbB//nrfF//ompR//yhdH//thiE//lpxC//exoX//pyrE//ydeE//rseC//bioC//cysH//zinT//bhsA//gltP//ybcQ//manZ//cobB//patA//holA//cspG//tpiA//radA//cspD//ypjD//flgH//rnr//rimM//epmB//yjiA//malS//bdcR//cvrA//rfaD//rspB//paaH//tsx//ptsN//crp//ydeT//yegD//chbF//yfaV//zitB//radD//sanA//dppF//cdsA//rrrQ//kdsD//higA//dgcZ//zipA//hcaC//rlmA//dicC//metR//yojI//kilR//mqsA//rpsJ//dnaC//murI//arsC//fbp//acrZ//yegS//dgcM//nikA//rbn//ogrK//nikE//lptF//ibsE//dmsB//hxpA//lysC//thiI//yhdZ//ycjR//yiaA//hisS//recA//rnpA//gntK//rimM//dedD//rraA//nikB//tdcF//zapA//glpB//rplJ//dusB//ompA//rplB//alkB//lpxP//hypA//yehD//yjfF//gsiD//ydeT//otsA//ldcA//hprS//araH//ycbU//rseC//manA//gpsA//wbbK//aldB//ptsG//ytfR//afuB//pbpG//ydeO//thiE//accC//nrdD//cdgI//speC//cysA//lexA//lexA//ygcR//wzb//mngR//alr//mutY//ygfA//fliS//mreB//leuO//surA//ppiC//insE-1//yfgJ//ydhK//mdh//zwf//syd//ydiV//frc//ybeF//purA//gcvP//ulaC//cobS//kbp//rlpA//puuR//yqiJ//dgt//ftsZ//tatE//ydiO//hisQ//garK//puuD//lldD//purR//fkpB//glpG//gatA//potB//gldA//mtlR//kefC//yafC//moaB//queD//sufS//deoA//xylE//tldD//hupA//feoC//hdeA//nrfF//lysR//nagA//stpA//rutC//pepN//ydjM//dgcE//talB//fimG//ansB//yidZ//yhaV//phoE//rph//argR//dtd//yfaL//yhhT//cbtA//prlF//araA//yfgI//sgcX//focA//galU//yohD//glmM//ascB//recB//sufA//radA//yfdS//alsA//relA//hicA//tolC//nuoE//rbsR//emrB//wza//xerD//osmY//lpoA//cobC//gspI//yfhM//bacA//rpiB//ggt//groS//coaA//clpB//cdd//rhaS//fliM//yhhZ//hemL//yibH//cbpM//yadK//rhlE//recT//garK//accA//zapA//sufD//ybfA//phnG//agaV//pgaD//nhaA//murA//mlaB//eco//acrA//arsB//thrB//rhtC//metI//dacB//yihX//mtn//astC//pflC//ygeR//yjcE//trxA//prc//yjcS//yjiM//xdhB//trpL//manX//rsmC//hofQ//frlB//argG//dxs//metE//bipA//ybeF//rimM//sbcC//exbD//tynA//uof//adeD//dnaK//tdcA//yfcS//cheB//carB//maa//sgcB//yciA//apaH//degS//ubiB//bluF//baeS//narY//holD//ycjP//lsrK//nagK//yjiA//ubiJ//ydjK//bhsA//ghrB//napB//envZ//rbsK//minE//kbaY//rlmD//mdfA//flgB//cpdA//phoA//pepB//phnM//tcyN//putA//ulaD//fabA//nadC//dctA//cadA//elbB//arsC//rplA//gadW//ccmA//glnB//agaW//blc//mdtJ//sstT//pepB//moaD//slt//argC//argK//ampG//lnt//xdhB//folX//manY//sgcR//gltB//lsrR//hisC//ubiH//opgB//dut//glsA2//alaE//ttdA//proB//zapB//pncB//yejE//tesB//gabT//rph//yehB//sucD//lasT//ycgB//xanQ//pflA//cadB//yhdH//bioH//ridA//hemH//ydhK//rhlB//tsx//nemA//bsmA//ydiP//secM//groL//iraM//mltD//caiT//barA//
GO_0090305_6	yihS//ygaZ//iraP//garL//sapF//sucD//dnaB//hypF//cynX//wzc//intF//gapA//dgcF//cobU//chbG//prmC//fimH//ybaM//hdeB//dapD//fadR//yibA//ribD//mlaB//fdoI//ydiO//yjjV//nudG//hemB//yagJ//insH-6//waaS//uup//cobT//ynjD//btuD//yebC//hfq//slmA//waaH//cydD//thiC//ugpE//manX//cheR//sseA//dicA//osmY//hcaD//glnA//aroK//mrcB//hisI//ycfL//htrE//lpxK//sstT//ynjD//rph//tdh//yacG//araF//dgt//yhfS//sstT//oppA//cysA//eptC//paaZ//tdcG//xisE//yjiA//cbrC//panE//sbcD//ftnB//bssS//argO//lrp//gltS//mnmA//
GO_0090313_8	speC//paaG//
GO_0090329_8	nsrR//lolA//kilR//hisB//proV//tag//gloA//
GO_0090347_6	osmC//
GO_0090352_6	chpB//
GO_0090357_7	sgrT//yahF//
GO_0090358_8	astB//
GO_0090407_5	pmbA//opgD//dhaR//pitB//yfaX//yqeG//gcvH//dinD//fabH//recG//rspB//metG//lpp//trmJ//yjiQ//yciT//crfC//speD//yciV//recN//rluE//yqgF//ileS//tsaC//ubiA//ybdM//mlaE//putP//betI//rsmC//pcm//setC//kdpB//ilvD//arnE//metF//narK//ycaN//sgcC//pgk//arsR//ytfT//ftsH//rpsL//appC//rfaB//metB//ppsA//dgcN//cmk//cof//yjcO//insE-1//yobF//ddpX//sbp//fumA//torZ//yraN//rpoS//dmsC//yodD//rpmF//aroG//cbrA//rrrQ//rlmL//lgoR//menE//oppC//thiC//tap//yjcO//gshA//ygfZ//yihL//flgB//hha//yadI//ftsB//nanA//pntA//ilvH//yejA//gatD//fabA//ccmH//galR//yraK//pflC//caiF//tyrB//ugpE//adiA//wcaJ//hflC//focA//elaD//mhpA//ydiB//wecA//hybG//tadA//mog//def//lpxT//queF//cspA//fepE//ygbL//pdxA//ycfJ//flgG//sstT//dsbG//queF//decR//gmhB//hlyE//mtgA//pnp//ttdR//ymgC//tcyL//yhbY//ytfQ//dgoK//hslR//pyrF//lsrR//ccmF//
GO_0090487_4	tusA//
GO_0090501_7	hslU//hypC//slyD//lptC//tyrB//glnL//fhlA//marA//seqA//rfbB//ebgR//wzzE//sseA//bioH//fetB//yjjI//dcm//kdsA//etk//lapA//cpdA//katE//ydcT//glsA//waaO//thiC//trxC//ydfD//hisD//lapA//csgB//setC//
GO_0090502_8	prlC//argO//yfcA//ansB//yrfG//bipA//sdaB//ebgA//trpC//yehX//arnF//cas1//gsiC//ftsY//yibT//pmbA//hemL//deoC//ampG//tdh//dgoR//
GO_0090503_8	csrA//frdC//lacY//treC//hsdR//phnM//yoaB//hpt//
GO_0090529_5	yiaT//amtB//mltC//tgt//mppA//ygiS//
GO_0090540_10	rutG//phoA//purF//
GO_0090549_5	phoA//mtlA//
GO_0090605_5	nhaB//feoC//lptE//tag//dinJ//yehT//prs//rpnA//rplJ//
GO_0090609_6	yefM//malS//glnK//rluB//yidZ//lpp//mtnN//lysU//ccmD//
GO_0090662_6	mutY//
GO_0097035_4	htrE//sufE//
GO_0097056_7	cheY//
GO_0097164_4	secM//trmA//rffM//lysC//lgoT//hupB//ydfK//ybiX//cynT//hipA//frdB//pgpC//yqgF//phnM//sbp//yhjD//tgt//amtB//secD//nanA//hcaT//epd//clcA//panC//narP//rplT//
GO_0097237_5	ybeF//ydcR//cnu//hflD//argT//nfi//nrdE//dinJ//mmuP//caiB//
GO_0097264_6	sgbE//
GO_0097286_10	arfA//
GO_0097292_8	lpxK//
GO_0097293_9	yfcP//
GO_0097304_7	iap//
GO_0097305_5	glnE//artM//oxyR//rarD//narX//yfeX//
GO_0097339_7	moaA//
GO_0097366_5	lspA//tesB//higA//
GO_0097428_6	flgD//frdC//mtn//hybE//pspD//thiD//rplJ//
GO_0097435_4	hsrA//rcsF//
GO_0097501_4	ftsI//
GO_0097502_4	pepQ//
GO_0097510_7	pyrC//
GO_0097532_4	guaA//
GO_0097533_5	waaH//
GO_0097577_5	cmoM//uof//cysU//
GO_0097588_5	yebC//acs//ilvI//abgA//yneL//nepI//fdrA//ygjH//sgrT//fdnI//thiM//cusR//bluR//tcyN//ftsN//ndk//agaI//ftsH//yihU//fetA//phnK//putA//pth//ssuE//psd//ulaR//gshA//folP//yfcA//waaH//glmU//
GO_0097638_8	rnr//pyrG//yhjC//sfmH//
GO_0097659_7	ybgI//rpmF//yidP//cyaA//ycjQ//yibT//hupB//uxaB//prmA//hypB//rraA//lolD//tqsA//ykgF//cspI//glrK//rplT//flgJ//rpsH//fucK//fdhF//lolE//speD//tyrR//flgH//deoR//folP//gmd//cysW//paaJ//insH-5//ffh//treF//dmsB//dsbC//xthA//aroK//yfdS//hisA//hofC//gapC//ddlA//tsr//recO//livK//ycjQ//yidE//phnG//thiE//sdhA//lolC//ydiF//ybfE//glpT//rfaH//glvB//yejF//arcB//flgJ//thiM//ycaO//nadE//dctA//ftsH//abpA//aes//asnB//srlD//tauA//ptsH//dicB//argA//rpsM//xerC//aldA//rtcR//pbpG//acrD//hisF//elaB//purN//yjeH//yeeJ//yehA//astC//ompT//rlmE//murE//alaC//yadC//tdk//arcC//rhaS//gadA//soxR//narZ//yjtD//rlmN//rpsQ//hsrA//rpmF//zapB//nrdG//alaC//gadA//glpD//leuC//yjtD//pgi//trmI//yfgJ//citG//mrr//alkA//tdcF//paaJ//ffh//rlmF//hmp//
GO_0098002_8	alkA//
GO_0098542_4	gadE//yadC//yeeJ//dicC//sugE//yhcF//elfC//frsA//tatE//avtA//
GO_0098586_5	fucP//ychO//mnaT//
GO_0098655_7	panZ//lptB//tolQ//pgpB//kdpB//cpsB//metL//yhaM//intZ//recD//dnaX//yfaL//ccmG//yfdO//ygiW//flgB//tsf//mcrB//tolR//kilR//menI//ybeY//potH//tbpA//fadI//yiaB//btuD//ispF//yphC//rbfA//proQ//ubiE//pykF//yfcG//ymdB//lrp//trpL//mazF//uspG//glrK//nrdH//blc//dmsC//trmJ//comR//dctR//ybhS//ybiS//rpsM//fimI//csgA//opgH//hflX//hiuH//dctA//ybiH//fucP//rpnA//ribA//tisB//wecB//wecB//ygjR//flhA//trkA//tusA//mutH//nuoM//aaeB//araG//rfaQ//hslJ//ydeM//asmA//pntA//trmJ//uvrC//rcsD//entC//ccmD//ispF//dcp//psuT//cynS//arfA//cysH//metH//btuE//insI1//dfp//hdeD//recC//exuR//holD//kgtP//purU//rhaB//phnM//fadR//dcyD//narH//yahB//clpA//nrfD//dppC//puuA//
GO_0098656_7	tesB//speC//moaE//ynfK//rng//waaB//garK//cyoC//hslR//ung//ibsA//kbp//ygcW//aroA//sbcD//lipB//priB//mntP//murB//yiiE//sodC//mrcA//rplY//fkpA//mepA//rpnB//lptC//livJ//cusS//yebS//srmB//fkpB//rffC//pheP//rplQ//solA//recG//mlaC//nagB//argB//waaS//cyoE//gltK//cpxA//amiA//hupB//kefB//pykA//bglH//recF//selD//sfsB//torD//phoA//alsA//csrA//ybiX//ogt//pgaB//xylG//idnK//yagJ//torI//eptB//dxr//selD//zupT//yraH//matP//glmU//tag//atpC//yhdJ//glcA//pnp//zapA//yefM//luxS//yphB//hipA//lapA//hycH//uxaC//xanP//lplA//ydiF//mug//fdoI//yafC//ygiV//rpoA//hicB//trpR//clpB//tehA//arsR//frvA//
GO_0098657_5	potF//lpoB//mtnN//ptrA//yjiX//rpnA//ftsA//ycdY//sspA//ibsB//dsdC//dsdX//paaJ//lolA//hns//recJ//basR//dgcF//gnd//rfaC//
GO_0098659_8	ilvH//rpsJ//
GO_0098660_7	rutG//hypA//yeeJ//pnp//mdlA//hokE//cyaA//yafC//gpsA//glpX//appA//rcsB//gcvH//cas2//paaB//ygfX//yehX//hokB//ynbD//tap//otsA//csgG//hxpA//adiY//dsbA//yjtD//eamB//mtlD//galS//leuD//rpsM//cmoA//rppH//phoQ//moaB//yfbS//mltC//sdiA//yajQ//gcvT//tqsA//tdk//paoC//ibsE//ariR//endA//sufA//pgaD//dinG//rhlE//yfeR//prmC//alsC//abpB//fepE//ypdA//glgX//ptsP//hybG//yecS//iaaA//icd//epmA//epd//chbF//agaV//gntK//pfkB//rlmF//frlA//rffH//ygbI//ispG//kefC//glyS//xisE//cysD//
GO_0098661_8	nepI//yiaN//yegS//dgoA//yfcR//moaE//mepS//yhdH//malS//purU//fepB//phoU//tsaE//yebZ//glpF//menH//yfiF//fumA//fbp//
GO_0098662_8	hisS//prlC//tufA//cobC//blc//ydhQ//narK//rpnD//nikR//kdsA//folX//sfsA//rseC//topAI//metG//yjbH//yjhI//oxyR//macB//rarA//zapB//bluR//ung//mdtN//waaZ//frsA//purB//serA//fieF//cusR//panZ//yhaV//yhfS//lysS//amiA//cobB//thiQ//gshA//insI3//gcvA//pfkB//ugpC//aroA//yedX//cpxR//hflD//rbsK//ygjR//aroH//tamB//glcC//yehZ//fliT//waaY//ygeW//ybiJ//fmt//mfd//rrrD//dgcZ//zwf//
GO_0098670_7	dusC//
GO_0098704_7	exuR//yrbG//wcaB//acpP//
GO_0098707_10	ftsA//
GO_0098708_8	cbrC//rcnR//sodC//eutA//
GO_0098710_7	murB//mgsA//
GO_0098711_9	aroB//
GO_0098713_8	dnaX//araF//gcvP//yhjD//
GO_0098719_9	ykfI//
GO_0098732_6	ibpB//rarA//yjeI//fecB//
GO_0098739_6	pdeL//tadA//yphB//cra//malZ//yciE//sfmC//fucP//thrB//cysZ//ygiS//era//ushA//yodD//sodB//yagG//puuC//ppiD//
GO_0098771_7	ibpB//carB//tar//dnaQ//menB//insH-6//wcaB//xisE//rdgB//yjcE//osmF//alaS//ymfA//greA//araC//tehA//yehA//aes//rpoD//ydeT//emrD//tpiA//ppx//yfdC//flgH//iraM//glsA2//fecA//mdtB//hdhA//crp//hyaA//trpGD//upp//potD//hcp//
GO_0098776_7	ydiP//potD//ygfA//sugE//lepB//
GO_0098795_9	accB//
GO_0098869_4	ade//yidE//caiB//ynfL//zraR//lptC//mltA//yagI//exuT//nfi//lpxT//tnaB//nuoB//insI-1//ccmC//yiaU//lsrK//hisM//glgX//pdeK//yehU//yjfP//
GO_0099046_5	hypD//fabG//
GO_0099116_10	yjiA//
GO_0099131_7	rseB//
GO_0099132_7	yadN//torZ//hybC//ybaT//yehZ//bluF//yfdC//rimP//rpsK//pgsA//crfC//yeiE//glgA//proX//ykgO//iscR//nrfA//focB//ccmC//prfC//yjiY//bcsA//pflB//
GO_0099133_8	abgT//kch//ccmH//yaaA//oppA//ymfK//fimZ//lyxK//ydeP//gcvT//recC//ubiH//gadX//dppD//nrfG//clsA//ypdI//cspC//uup//waaP//
GO_0099587_7	citG//dmlR//
GO_0101030_8	aceB//
GO_0104004_4	hflK//rhtB//rimL//recN//rrrQ//bglX//rnlA//ptsG//fucA//fliD//ykgF//glyA//yfdG//azoR//mdtG//rcsA//dgoD//galP//tnaC//tsaB//treB//exbD//sugE//mtfA//
GO_0110017_7	ung//
GO_0110095_4	yojI//fadJ//
GO_0140115_6	pldB//yiaN//recA//emrE//nagZ//
GO_1900190_5	erpA//mscS//yfdR//eutN//ompA//minD//nadK//bglJ//rlmD//borD//lsrK//rimL//ycjR//
GO_1900191_6	frdD//scpC//gmd//mioC//
GO_1900192_6	srlR//yceO//
GO_1900231_6	nagD//glxR//gntU//rplB//insI-2//
GO_1900232_7	cheB//fliM//mnmC//
GO_1900233_7	efp//
GO_1900371_8	recT//
GO_1900372_9	bioF//
GO_1900376_6	solA//yggE//trmL//
GO_1900377_7	glgS//
GO_1900378_7	nmpC//
GO_1900542_7	ubiX//
GO_1900543_8	lsrR//
GO_1900704_7	hprS//
GO_1900705_8	mgsA//
GO_1900725_7	cycA//
GO_1900727_8	shiA//
GO_1900749_6	cbl//
GO_1900751_9	nlpE//
GO_1900866_6	insF-1//
GO_1901068_8	bioA//rpsO//menA//ftsK//mgtA//rutD//insA-1//lpxD//tdcA//eno//malG//
GO_1901069_9	pgi//
GO_1901070_9	rcnR//dmsC//rpoS//cysQ//
GO_1901071_6	opgH//guaB//recJ//msbA//rhmD//
GO_1901072_7	glvC//hldE//hofQ//pflB//
