#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	fecD//bhsA//ycdX//zapC//
GO_0033554_4	fumC//alaA//yagG//ggt//miaB//rlpA//hofN//yaaU//yehP//yajQ//aroD//fkpA//pgl//nikD//proQ//trg//ompF//lgoD//ridA//xdhB//yefM//ygiN//yajQ//yhdW//glgS//tnaB//fabB//sgcX//ygaH//narJ//gcvT//ygiV//pdeH//casE//ade//dsdC//rnlB//pgpC//puuD//dgkA//tisB//cobB//fdoG//yhcH//greB//phnL//recQ//mntS//argI//macA//rmuC//lgoT//guaD//glvC//cheB//rplE//accB//nemA//iscX//phnL//hemF//ffh//eamB//kdpF//cycA//yhhT//lpoA//uvrD//nrdF//deoC//yohC//glpA//tgt//gltX//ybdG//csiR//scpC//ynbB//tpiA//bamE//pspC//torY//insI3//ybjG//nagB//setB//ftsW//tusB//ynhG//dtpB//ppsR//tdcR//bioA//rhaM//rsmH//ycdY//tusB//ynjD//cpoB//mtfA//acrF//thiE//ybaL//agaB//ycjR//yedL//yjhB//ompW//guaA//yibF//nanE//potB//pflC//ybhR//yddL//ykgF//adhE//ynfH//rnlA//yqeG//hybO//rplK//zntR//yegV//feoC//pyrE//intF//fruK//atoB//feoA//norR//macA//yhbO//rhmR//panB//galF//diaA//ygeR//rzpD//yjtD//rbsA//cbeA//ydfK//lysO//phnP//nuoF//ppiC//hflC//degQ//glxR//mak//zntA//ftsH//pgm//gloC//emrY//gntT//pyrD//gph//yeaG//holD//glnB//ttcA//uxaA//psd//yfcA//abpB//cadB//rzpD//tag//rpmJ//proW//hisH//hisC//yebK//alsB//gmhB//bisC//glrR//frvR//rffH//thrS//glnP//kefF//lamB//arnF//ptsN//msbA//trpA//argT//chbF//yhdJ//hicB//slt//qorA//nrfG//intA//rffG//folC//yihP//gntR//hemF//cynS//glnP//tolQ//umpH//folM//sgrR//tdk//uidR//cadC//ycjY//ydcS//thrC//grcA//ydhJ//lpxD//yhjG//basR//yidE//frlC//ymgA//gltK//garL//ydiR//fucA//yegS//rnlB//frwD//tilS//yidE//pnp//malG//gpt//flgE//bluR//yggF//yiiD//putP//pldB//yjeH//hcaD//iscR//add//yfcR//holC//zapC//rclR//pphB//vsr//aspC//rna//trkH//phnL//fdoH//glmU//mcbA//metH//ispU//fre//glpG//nagK//serS//rpsP//agaD//wzzE//sucA//mazG//feoC//satP//purA//ybhS//mngA//mnmA//yadM//chbB//cpxP//hscC//nagE//galE//fdhF//dcuC//yneJ//dnaG//argD//recJ//manZ//accD//slmA//slyD//ypdI//emrY//kdgT//lacI//insF-1//kdpE//moeA//deoB//ybdG//tsaC//agaA//ilvC//rplQ//glcE//ubiX//mrcB//spy//yfbV//rsmG//ycjP//ribD//mdtJ//csgD//nadD//ttdA//dgcM//lpcA//flgD//sdaC//ygiV//udp//kgtP//yqaB//yajQ//
GO_0033559_6	yqaB//
GO_0033567_6	rutA//
GO_0033585_7	tas//ybaE//
GO_0033609_8	mscK//
GO_0033611_8	fliG//
GO_0033674_7	dcuB//
GO_0033683_7	gatD//
GO_0033692_6	lipA//bisC//prfA//insB-2//mtr//ubiA//yjfP//ibsA//dacA//rsgA//yceD//yciT//cpsB//rplJ//hokE//metF//rplD//trxA//cueO//rnhB//adeQ//iraM//rlpA//rpnD//pdeL//glrR//mdtE//afuB//yggW//sthA//nikB//gloA//fnr//yacG//ulaF//ygaZ//pta//dicA//umuC//waaG//opgE//mdlA//malX//fruB//insB-2//ppx//yghB//
GO_0033865_6	osmC//nsrR//torY//rbsA//plsB//lpxP//erpA//
GO_0033866_7	rph//kbp//rpsA//arfB//
GO_0033875_7	sppA//manA//paaD//dgoA//rutG//rsmH//yqcC//
GO_0034030_8	caiD//ynbC//malY//epmB//
GO_0034032_6	fhlA//ggt//efp//cobS//ribB//selA//araE//
GO_0034033_7	ratA//wrbA//yadC//truB//
GO_0034035_7	acrB//nrdI//insB-2//
GO_0034059_4	argT//hycA//
GO_0034192_7	ubiB//insK//phnN//
GO_0034193_7	ihfB//
GO_0034194_8	ampH//csgB//rpnA//
GO_0034195_8	ppk//
GO_0034198_6	casA//ydiK//yegT//
GO_0034203_6	gspF//
GO_0034204_5	nrfF//cho//
GO_0034213_6	ygaH//
GO_0034214_7	xylH//caiB//ibsA//hisQ//
GO_0034219_6	glrK//btuR//tolR//casB//pdhR//yidH//mutY//ybjI//ndh//sapD//yedL//fliL//yidQ//yfcR//flgB//agaD//rlmE//ahr//glsA//pepD//agp//frlC//ydiQ//xapR//fecB//parC//ybgQ//metL//mutM//crr//ynfE//ynaE//rpnA//sspB//mdtD//fadD//appC//arsB//arnD//pntB//fabB//yiaT//gmd//ydcP//acnB//manZ//yidZ//ymdB//rhsD//sgrR//ghxQ//emrK//yjcO//cvpA//mgtL//xseA//lrp//lspA//mazF//focA//waaO//mtgA//rhaB//pepQ//ykgA//insI-2//cbtA//gdhA//rplM//codB//kdpE//rpmF//dcp//puuE//fur//hyfF//yohC//seqA//argS//ldcA//trmH//ybeF//serC//hscA//motA//proC//ygeX//ldcA//alaE//ytfP//nac//nhaB//arfA//suhB//
GO_0034220_6	pyrH//torR//yfeX//leuE//mcbR//rpmE//pdxY//ygfX//rhtA//dpiB//intQ//ynfF//maoP//cyoB//pdeF//emrB//apt//narQ//intA//pfkA//ymgA//yfgO//yggP//purT//ilvB//mscM//lpxH//fadL//ompG//prfC//yafQ//hflX//gspI//ybhJ//yfdS//glpG//copA//prmA//rbbA//hdfR//atoC//yfaV//mtnN//sutR//cspC//cobU//ybaT//cho//entS//gfcE//relA//mltG//phnM//potI//yccX//ulaD//lhr//srmB//rstB//yfcS//arnD//fimA//glnS//chpS//yajL//sfmD//narU//treF//glnK//ldhA//malS//yraR//kdgR//dapA//yihS//gltS//ispH//waaL//ppiC//priC//rcsC//eutD//dam//dinJ//ycaO//ilvI//ydeI//lpd//yeaK//ftsP//nlpI//greB//metI//pstC//csrD//napD//borD//zraR//lgoT//yfcF//ssuE//mgsA//hsdM//nikE//tsaD//yejE//panB//hemG//cobU//fimI//slyD//aroG//lgoR//asnC//appY//lpoA//galF//dppF//nfuA//rlmB//yehZ//ybiJ//ycjD//pyrC//rhtC//serC//ydiF//hisP//betB//treR//cyoD//dhaR//yciH//yhfS//rsuA//yedX//cysU//rfaD//yjbF//wcaB//gnsB//ychO//orn//pheT//fhuB//murB//yfcF//metC//ibsB//glpF//acrE//prc//mcrA//moaC//rne//glcB//cusB//intF//rffM//cspB//sufB//ilvB//pitB//dnaN//yfdR//hokB//ybdO//ubiA//thiC//fepD//yhaO//mazG//ydcR//hemL//ubiE//
GO_0034224_6	stpA//phoU//
GO_0034227_8	pphA//cas2//potF//cas1//yjcS//yagE//ybeQ//gltK//
GO_0034248_6	sanA//rclC//ldcA//dkgB//carB//yeiL//rho//waaU//frlB//rplL//puuR//ybcQ//appY//cadC//wza//tcyN//yceO//syd//yghO//emrD//asmA//flgJ//hybD//ilvB//alkA//eptC//ybdG//ribB//pdxB//serA//ybeQ//uxaA//murR//gabT//rlmD//rayT//ompL//fabH//xdhB//nudF//dpiB//
GO_0034249_7	menB//mrr//glk//pyrE//elfG//wzyE//ispH//cas2//ibsE//ruvC//mdtM//proC//yiaF//gshB//aroG//panB//araE//fliK//cdgI//ybiT//ybdZ//fryA//rluA//agaS//htpX//
GO_0034250_7	fliT//pgaC//sgrT//glnS//dgoA//opgD//pflB//
GO_0034258_8	dauA//
GO_0034260_5	yfcS//
GO_0034285_6	fixA//
GO_0034286_7	dapD//
GO_0034288_6	pykA//
GO_0034289_7	yagU//
GO_0034308_5	livF//aslB//mhpD//tauA//tehA//cyaY//seqA//cysN//asmA//cadC//fecD//
GO_0034309_6	speA//lapB//ydeT//
GO_0034310_6	yrbG//speG//murB//aer//rutE//cas1//
GO_0034311_6	fur//fimD//cspB//
GO_0034312_7	cdh//hsrA//
GO_0034313_7	acrZ//
GO_0034337_3	soxS//yceK//
GO_0034355_7	gabP//ybjL//pgaB//murJ//
GO_0034401_5	feaR//
GO_0034404_5	rlmI//tpiA//narX//fadL//tag//ypdF//spoT//zapB//gyrA//hisQ//yjgX//bluF//mhpT//aspA//ulaG//ompG//chaC//ftnA//frdD//pabB//mutS//yciE//feaB//glsA1//chbB//rpmA//amyA//ymfK//glnD//pflB//psd//lyxK//aroK//rssA//wecE//yieH//prlC//rhtA//mrdB//yhaO//rffC//csrA//cobU//rsmD//ravA//yiaT//rarA//dnaK//rhsD//truB//
GO_0034414_9	cbpM//
GO_0034421_8	paaD//
GO_0034440_4	cyoA//dkgB//cra//ydjK//ortT//fixB//paaH//osmF//recC//cueO//ybdO//pncB//trpL//rplE//rbsD//livF//yggW//ilvC//yhjB//cdsA//
GO_0034470_8	dppB//insF-1//astC//rbn//sucA//dnaQ//yajR//fdx//zitB//dcuR//ygfI//trmJ//yhgF//rnt//metG//alkB//greB//pgpA//mcbA//dinG//scpB//lpxB//prpR//mngA//alpA//purB//barA//asnS//emrE//cheY//plsB//trpGD//mhpA//fmt//obgE//lamB//aroB//tdh//kefC//aidB//mdtD//macA//zitB//ybjG//fecB//surE//yceK//opgD//xylE//phnL//btuR//thyA//csdA//malG//sapB//moaA//osmC//mdtQ//accD//yegV//yieF//yfiF//hyaC//ymfA//yadC//fucK//ybjN//glsA1//metL//pspD//yehD//hflX//yejA//srmB//fecD//cusC//galT//rplM//ycjP//yhjG//manY//ybhP//rng//fruA//tesB//ynhG//ybhI//ycgB//brnQ//tdcR//murC//uhpA//cysD//yojI//
GO_0034471_9	caiB//fimC//ltaE//rhlE//
GO_0034552_7	yeiE//
GO_0034599_5	thiP//gltL//ybgQ//nadD//ppx//prmC//sgcR//bamA//arfA//fruB//hybC//cysK//yjbG//rclR//mdlA//ulaE//alaE//cdaR//miaB//thrA//hcaC//yjbE//putA//
GO_0034605_5	iraD//yjhH//umpH//gcd//topA//aroB//dcuS//torI//ecpR//
GO_0034613_5	tolA//slmA//yccS//artM//recT//ghoT//hyaC//rbsR//ruvC//nth//aldB//lpxD//glvC//hcp//lsrG//mnmG//ybhG//
GO_0034614_6	mazF//cstA//lsrC//cmk//nuoN//pyrB//ampE//gudD//aceA//narZ//yigB//casA//ybaE//
GO_0034620_6	htrE//uxaC//hisS//yphF//
GO_0034622_6	tusE//dinB//sapF//atoB//sgrT//basR//gsiB//cspI//envZ//citG//yejB//ascF//yebQ//phnJ//ampD//ppk//gspF//fdnH//fliM//yjiQ//queE//aspS//hofC//rffC//trpB//tsaD//waaH//epmB//yfaV//casC//nudF//yhdJ//mdfA//ilvA//araF//glpT//acpT//hcaB//lsrG//uhpT//dam//
GO_0034627_10	cadA//ytfT//fbaA//tnaA//focA//
GO_0034628_9	upp//yhjC//tqsA//yjaA//bioD//
GO_0034635_6	selA//cdaR//xseB//sulA//betA//metE//
GO_0034637_5	paaB//ispF//yebQ//sdiA//sufC//dgoK//leuA//ygfX//gabP//tnaB//yigL//umpG//mrp//casC//sseA//dsdX//slt//uhpT//tyrR//csgB//rclR//pstA//viaA//dcuB//yciH//degP//nhaA//higA//hda//ppc//ydaV//argP//hscA//nrdR//lsrA//betT//nrfG//chbA//tauB//alpA//mocA//ybjI//yphC//yfgO//galR//xseB//gadC//scpC//ompL//yjbB//
GO_0034641_4	npr//lpxP//tyrS//yqeF//ydjL//ybhG//yjiM//prlF//ftsL//yraI//fadA//glsA//leuB//cyoB//bioH//yjjW//def//yedA//preT//fimA//waaH//dgcJ//dsbB//yedL//dsdX//mltA//tabA//glpX//ttdR//rna//sfmC//pabA//yihX//rbsB//yahD//eno//trmO//flgH//rluE//aldA//uhpB//yedP//groS//glxK//degQ//glvC//tadA//insH-5//ygeR//cydD//ftsP//amyA//ydiB//glnL//rhaT//dinJ//dacB//iraM//dtpA//ibsE//pgaC//cobS//serB//ynjD//thiL//zapA//ybbN//yaaJ//dctA//tsaE//cysB//gspJ//narJ//napD//motA//narY//mltG//mltG//glnK//yaiV//yeeJ//nuoE//ogt//gsiA//trmA//metE//nikR//mtgA//ibsB//udk//opgH//secF//pyrF//tisB//lon//yddM//mlaE//ybcF//degQ//fadJ//ydiF//bioB//gcvR//amyA//pepB//zapA//dgcM//lsrB//gutQ//panE//mltB//yccA//gloC//asnA//yedF//envZ//srmB//tag//sutR//yfeD//iscX//mdoD//rplN//metK//lepA//yaiP//yhjC//selU//ibpA//fepE//hicA//melR//ybeQ//tusC//cfa//cfa//thyA//patA//fadK//pdeL//pykF//rutE//ldtD//alsE//rnb//arcC//pflC//rarA//ygiB//opgC//rplK//rutD//serS//yrdA//rzoD//zupT//qseB//yhcF//bcsA//proQ//ygaZ//cutA//priB//yjhB//hybC//selD//arnT//arsC//ybbN//tcyL//glsA//dnaK//yihI//rbsC//hyaC//ndh//setC//yadC//yjjU//rcsC//dgt//idnD//serC//yiiE//pgi//mhpC//lptF//envC//lamB//uraA//yciF//intQ//rpnC//galP//oxc//yfaE//erpA//hemL//fryB//trmO//yeaK//fsr//fsr//rpmE//mmuP//narZ//bamE//rplQ//gatA//syd//hpt//yiaN//livF//pgaB//ygeW//acrE//hemB//nagA//eno//glsB//artJ//ftnB//yafO//ihfA//plsX//speE//yciT//msrP//yahI//ftnA//potE//ybcJ//maoP//trpB//ruvA//iclR//rffG//actP//ndh//iscU//ydiB//pspC//yjcE//yrbG//relA//ompF//sutR//yddM//pgi//glgS//trpB//pmbA//hprR//dgcM//mhpA//rseC//fliA//yjjV//amiA//recJ//insB-4//pepB//pabA//yoaA//evgA//rplM//sapD//yphB//kefG//pepN//aceA//flhC//yieE//dld//mnmC//pgaB//araH//bioB//yeeO//ybaE//paaG//yfcS//mnmE//purT//aroG//yciT//avtA//rtcB//dcuB//treB//otsA//ybaL//yheT//gmk//sodC//dcd//menD//thiG//mutH//cspD//yiiE//insI1//mlaC//mdtO//ybhP//deoC//secB//yjtD//proQ//trxC//eco//insI4//menD//yggN//asr//gpmA//fumC//maeA//glpF//fau//bamE//recQ//lptE//ytfE//cas3//znuA//yihO//yeeO//hybD//mprA//dam//cadB//glpK//hns//ahr//sufA//tcyL//recO//gntT//rpoE//nuoB//bipA//ilvH//kdpC//rhaB//dinB//ttdR//recN//yehP//mlaC//rapZ//yhgF//lysC//yrfG//guaB//yhbO//pheP//insI4//rimK//zupT//minE//thrL//rpoE//ygcW//kdpE//yfiE//qseB//glgX//uxuB//rhaT//metG//csgF//pheS//ydiZ//ydcM//ybiA//serC//selU//hfq//livM//dmsC//asmA//mgrB//mdtP//nanC//rhsD//manX//dppC//panZ//yghW//dcuC//yadG//pspD//yicJ//lsrB//ulaG//lpxB//otsA//dsbG//der//yahO//tpiA//ampE//sufD//yfdG//eamB//rnpA//cysZ//uxaB//yojI//queC//dgcM//rplI//prs//rpmG//ycfL//xthA//proP//lpp//epmA//wcaC//aspS//iscS//yneE//dtpB//narP//sapD//ftnB//ppiC//hpf//tsgA//yhiM//gudP//nmpC//flhE//dgoK//opgH//gsiA//ybiA//bluF//atoC//yiiD//rcsC//dnaK//lsrG//cadC//csrA//ycjY//yieK//tdcB//secA//yfdS//gatA//yhcF//hybC//gcvP//rnb//arnT//cspC//dcm//sseA//cyoA//rplA//setC//artI//hicB//ybcJ//tyrA//rsmE//atoS//nupC//metE//ybgQ//ogt//yhdH//csgG//mlaF//yedL//ubiA//yfbR//cydB//bcsA//fimF//dmsC//tsx//ynbD//nanS//mdtJ//adiY//frdB//bamE//rimP//rimO//idnD//pinR//puuE//entE//cysU//rpsQ//patZ//hycB//yqaB//uxaA//pdxA//prpB//srlA//yagG//umpG//yedP//smpB//trmA//bioD2//pntA//ccmC//narL//fryC//yacG//moaC//ftnB//rluE//malP//ydcO//lon//gsiA//uidC//mcbA//araD//pgpC//ynhF//alsK//rpsT//yicJ//nrfG//valS//artQ//rluC//dgoA//tktA//fliM//pntB//gppA//uidC//marR//ompL//ldtA//phnI//yedX//soxR//sfsB//hdeD//ybaK//cspD//envR//essD//yggN//gatY//fadJ//ydeI//ygeV//waaF//ybiW//tatE//lysP//hda//zur//glnS//ykgA//fetB//barA//glsB//wza//dacA//pgaA//fadL//hyfA//hha//pyrD//tolA//tdcF//narQ//yidZ//fklB//rfbB//fabB//ung//cvrA//wrbA//lit//araA//yfcS//fliS//rbsA//dmsC//hprR//ybdR//ygaZ//add//rplY//ybcQ//cysD//yraN//menF//secF//ybaO//clpS//glpR//yebQ//ftsH//glnK//glnH//speF//menC//hsdM//mrp//dkgA//srlD//nrdG//rlmE//rzpR//rcsB//fhuC//hcaR//rsmJ//truA//kdpF//ompT//paaZ//metL//agaD//rihA//rsgA//hmp//glpB//tolB//gatD//pitB//dacC//bglF//nuoF//cspB//ybiA//sufE//cnu//kdpD//bdcR//hypD//fre//tatA//nth//recX//rpsA//nemA//astC//tynA//qorA//menE//alkA//gabD//mprA//ispB//aldB//rbsB//exbB//rlmH//ycjY//csdE//msrA//rpmC//fdhF//fadI//sppA//ygeV//nirD//adk//eamA//mntS//cysQ//bioD1//mrcA//uidA//ppc//rpmE//yidQ//menI//yiaB//recD//mgtA//yagJ//yejA//ldrA//norR//yfgI//fabZ//torY//mmuM//atpC//curA//dkgB//yddM//melA//uhpA//ydcS//flgI//yahN//sbcC//rpmA//fieF//aceA//yijE//rarD//cpoB//bioA//ymgF//yqiI//dnaB//pitB//mntH//sbcB//radD//tamB//dapF//maeA//xapA//yihQ//argF//yciE//hyaD//gpmA//pntA//rlmL//yfdK//yjjV//lpxH//cmoA//yfhH//trmJ//mlaF//essD//yfdK//xerD//kdgT//codB//rffH//iscA//ftsW//sgcR//yjjQ//plsB//hsdM//yciA//decR//phnP//aaeR//uspF//torC//pdeK//feaR//yibF//fdrA//pphB//rpmE//lsrC//prfA//asmA//yfcA//intS//glcB//livG//abgR//phoE//malY//era//yeaK//yiaU//setA//sohB//chbC//gntK//nrfC//rfaB//ompG//folM//ssuA//tsaE//srmB//galF//yacG//rplO//evgA//trmH//ubiB//pgaA//murI//dxs//sugE//mtlR//nudB//rpiB//cstA//acpP//yfiR//yphD//rpnA//tar//proB//yhaO//pflC//panB//actP//ybcM//zraS//kduD//yjaA//yegD//serS//
GO_0034644_7	yqaB//clpS//
GO_0034645_5	mglC//paaK//iscS//waaG//argK//rffT//accD//envR//hycB//hinT//mdaB//waaZ//gsiA//napC//modB//frlC//aaeR//yjbG//roxA//ttdT//pntB//gcvP//phnC//dxs//yciE//ymfK//cynT//cspB//yfaV//fhlA//aldA//mdlA//bioF//yhaC//ddlA//ykgM//fadK//norW//ydgA//glgC//phnK//iap//ptsG//hscA//potG//uof//proA//dgoK//ilvN//rimJ//hupA//cstA//mrcA//ssuC//flgI//fabI//prfC//yqiI//ygiB//focB//patD//yebG//uvrB//cas3//mngB//gyrA//hisH//ybiI//ybbY//sbcD//yadM//tldD//yaaY//dxs//gntK//cpdA//ykgF//marR//murF//ompC//pyrE//pdxH//srlE//yfiF//wcaC//rplK//dgcZ//atpA//ybiW//bcp//pdeR//dkgA//ybiJ//ypdF//fepG//ygfX//osmE//rfaD//cobT//accD//yjhB//fdnG//alaC//yciE//yidC//rpnD//cobB//ybdO//nagC//hprR//waaY//yfcQ//yiaL//guaC//rnlA//arcC//cpdA//dinD//ilvC//rbsK//treA//gcvR//cas3//yihO//cca//fabG//ulaA//hypT//ybeY//yafN//yghW//yecS//kdpB//adhE//ygfX//zapE//bluR//yijE//fkpB//ykfI//glgP//nagK//gapC//tsr//fryB//ftsW//mngA//hemH//puuR//rcnR//solA//mutT//uspC//ribA//mltF//yehZ//prc//ybhF//pgaB//ptrA//yjbH//nanK//ybiT//rplR//yagI//caiD//gmhB//potA//yqiJ//nikE//rnc//entE//evgA//zapD//yciK//cyaY//phnG//sdiA//ldtB//nrdD//htpG//prkB//ibsE//rplN//folX//nsrR//ycgV//allR//setA//melB//xylG//yghU//psd//hyfF//adiY//clcB//dsdX//nagC//sulA//cmtA//dps//mmuM//atpH//topB//yfcA//ilvD//ypdF//seqA//atpB//flgG//recO//mltA//cydD//nikD//hycA//yfcF//tdcA//malY//yiaN//rplN//cysZ//agaA//elfA//pheA//fre//chpS//citT//nusG//yrdA//afuB//pdeH//tatB//gsiC//bipA//rpsB//yfgI//rho//rhaS//ppiA//accC//araF//ycjR//tag//yafE//yeiE//frvB//ydcI//rpsB//murI//ybiJ//galF//ribA//yjhB//mltG//ybbN//lasT//folE//betA//pphA//dcuS//yfgI//dut//aaeA//manX//ccmC//yicJ//pstB//tar//yfcU//dmlR//hyaC//hofC//dsbD//ychF//tar//pepD//prfB//mhpT//zntR//gcd//ugpB//artQ//hflD//cyaY//lolC//groL//gatD//cadA//rfaE//mppA//baeS//hemC//hupA//arfB//mdtF//zapA//glsA//potH//ushA//hofC//abgT//lpd//ftsP//murE//
GO_0034654_5	rffC//cadB//glpD//fucO//cfa//thiI//mtlR//menB//ybhG//dxs//gmk//nikA//recC//yqcG//arfA//bglJ//gpmM//yegS//gntP//plsC//actP//truA//gmhB//hslV//ydbD//aroP//trmB//dnaN//yjjQ//elfG//emrK//lysA//higA//uraA//viaA//pdxB//ptsH//secM//pflA//elyC//hda//nikA//appB//entB//gor//yjiA//mdtN//rcdA//yccA//yabI//btuC//pgpA//yhbO//sapB//ibsC//rfe//sdaB//thrB//yafN//yhdZ//gltS//acpH//gatA//ygiV//bdcA//znuA//yieL//ftsA//sgcB//mnmG//ispU//yhhY//tsr//pncB//tgt//rplC//rhaT//dcuB//alsA//yahF//fliZ//fimG//nac//mglC//sdhC//fimZ//menA//dtpD//insI3//pldB//oppC//hisC//potC//hcaR//ygcO//pdeR//citC//citG//rnt//uspF//argC//corA//cysZ//rsmD//viaA//allC//pyrL//trkH//rho//ybdH//prfB//fdhD//yfaE//ycaN//gltS//kdpE//uvrB//yqeA//yahB//yoeB//gabP//polB//accC//ihfA//glyA//yadN//dosP//tyrS//ydhC//csiD//bdcR//yoeE//yajL//yagF//ssuC//livJ//tsaB//rplK//entH//pabC//argP//ssuE//diaA//crfC//waaS//agaS//rhmR//gntU//ybaM//deoR//glgB//otsA//waaG//hcaR//paaJ//tbpA//fur//ynbC//fbp//rfaD//hybD//rnr//frdC//phoR//fnr//ybaK//miaA//npr//mltA//fliL//rfaC//pntB//pliG//mcrB//yigB//yqaB//caiD//garL//yjbH//fhuD//secG//qseC//tusD//rhaD//adhE//aroG//cbeA//yciE//ygbI//rplT//elfA//entD//rnhA//yqeG//yifB//hcaT//gadE//citE//leuE//ybjN//dtpB//potB//ygcO//xapB//prfB//rsmB//pta//slyD//ddlB//ynaE//hscC//yjfF//dinG//nagE//mdoG//mepA//tsr//cbpM//msrP//rfe//waaH//yeeJ//cstA//greB//frc//ybhS//waaC//rraB//greB//plsX//murA//ugpE//xdhB//wzzB//nuoE//hha//cytR//ndk//relB//feoC//gltK//surA//fhuD//ykgM//cysW//tpiA//ypjD//dcp//argC//hycH//mutS//mltF//tas//pdeF//yjbF//yjhC//xylG//narX//shiA//
GO_0034655_5	phoE//umpG//cpdB//crr//glyS//rpmA//ydhQ//recB//waaF//thrB//ybcC//rpoA//ggt//lipA//atpD//yehZ//trmO//entA//cdh//hypA//treF//sppA//prlC//gspJ//rna//matP//yiiM//setC//hflC//bolA//prmC//pphB//ldhA//waaQ//torS//fumC//prmC//frlA//hisM//hxpA//galK//norV//gudP//mnmA//wcaC//ybaT//eutN//gstA//gnsB//iaaA//evgS//glxR//rlmM//pykF//argO//degP//marR//agaB//kch//cspB//hemD//yejB//insK//glmS//scpC//malK//puuC//decR//ymgC//cusR//yahO//nupX//gloC//
GO_0034656_5	aldA//gcvA//mntH//insH-5//hybD//gltB//opgG//brnQ//thrA//ftsQ//curA//garP//glnH//
GO_0034660_7	hemE//pmbA//iaaA//prc//pyrL//mdtM//mscK//ilvA//yhfK//ubiJ//tnaC//fdhE//bioA//mdtK//sfmF//deoD//rutE//pyrF//rimJ//glk//zwf//yfeD//nrdG//yjjG//pitB//cobT//tabA//galU//alsK//ycjR//rhaB//yphF//nrdR//tcyP//yihQ//pbpC//ygiN//ruvB//yfcA//cspI//leuD//chaC//rplE//tusB//emrK//prkB//rmuC//carA//yidL//mdtL//potI//rhlE//ynbC//cysG//emrE//kdpA//fliM//talB//pdeL//dauA//yeeL//ghoT//rfaG//mltG//livG//hsdM//rcnA//rfaC//guaB//ycbU//yfeR//ygaV//pepD//minE//kbaZ//wcaC//yqhD//yobA//ygbN//yaaU//dacA//yohD//yiiE//trpR//rbsK//yfbS//minD//allD//ynfL//yceO//fabA//nuoF//cobS//yeeL//fryA//gntT//yeeO//dtpD//xapR//gph//rsmF//entA//fimC//lptF//ygcR//tufA//preA//asd//yohD//cpxR//pdxA//fliL//envZ//yfhM//fes//prkB//yhjD//yhfS//yfdG//yafC//sdhE//frc//
GO_0034661_7	ssuE//hfq//yhaO//mdtG//
GO_0034755_9	raiA//fecB//mhpR//metI//
GO_0034762_6	rcsD//sbcB//nhaB//eutN//uspF//lon//htrE//soxR//
GO_0034763_6	dnaK//nagB//
GO_0034764_6	rph//glpT//
GO_0034765_7	dhaL//rhaT//yafQ//ldrB//uxuB//rcsC//yhdX//
GO_0034766_7	ldtD//
GO_0034767_7	yidE//mcbA//
GO_0034775_7	dmsA//nikB//ompN//mlaC//ttcA//
GO_0034983_9	motA//arcB//
GO_0035235_6	lpoB//yihV//cyoD//srmB//
GO_0035303_8	phnI//hpf//ndh//ydjK//htrE//
GO_0035304_8	ribD//
GO_0035306_9	menF//
GO_0035307_9	bcsA//
GO_0035335_8	yiaL//ccmG//cptB//
GO_0035344_8	ypdA//appC//
GO_0035350_6	vsr//
GO_0035383_4	arnT//envY//pspC//yjbB//ygiS//rpsQ//mtn//yrfG//
GO_0035384_5	yajQ//rihC//
GO_0035429_8	ybaM//gutQ//speC//ydhK//sdhE//pdhR//
GO_0035433_7	btuF//ycfJ//
GO_0035434_9	marA//betT//ybaK//speG//ubiA//
GO_0035435_9	oppB//ybiA//gstB//cynX//cyoC//hscC//frc//nei//yciA//
GO_0035442_7	fliG//dgcQ//speG//ybgP//dam//hisG//hofN//yehZ//speA//clcA//bipA//
GO_0035443_7	aphA//yihR//aidB//nuoN//rppH//yehP//purB//yfbR//
GO_0035444_9	lpxK//ybiX//cfa//tcyJ//tsx//yjjQ//ybiH//
GO_0035461_6	mtlD//acnB//glvC//rpsR//osmY//recD//ygfX//kefF//pinR//kdsC//
GO_0035510_7	glgA//insH-6//pdeH//rpsE//nadA//
GO_0035511_5	fieF//
GO_0035513_5	sgcR//
GO_0035524_8	accA//
GO_0035552_6	yfjV//
GO_0035553_6	ulaR//
GO_0035556_4	rhlE//proV//gmhB//cueO//guaD//rlmA//ydhK//narV//mdtB//clpX//msrC//hisI//ptsI//narP//yehB//alsA//purR//tsaE//kdpD//trpD//hcp//msrP//lolA//der//xerC//iscU//msbA//mepM//atpF//rplQ//yrdA//aroF//fcl//rlmI//ygbM//hdeD//cobT//soxS//patZ//malF//argT//uidR//yfhM//tynA//dgcF//nuoH//
GO_0035600_8	fdnG//
GO_0035601_7	csiR//yoaB//fliT//
GO_0035672_6	ubiX//fhlA//zwf//ybhJ//acrR//flgJ//selA//ribE//proQ//phnN//ydjJ//bioD1//pepT//hybG//csgF//rnpA//araD//yjfF//arsC//fimH//
GO_0035690_5	pagP//fryC//abgB//dsdA//ygeR//yhfS//dsbB//yfcA//cdaR//acrF//dgcQ//
GO_0035725_9	ebgA//ulaG//yjjG//gfcE//elfG//argB//feoC//
GO_0035784_9	insA-2//
GO_0035821_4	fdhF//dnaG//ygiS//ushA//yeaG//
GO_0035864_6	phnL//
GO_0035873_8	insB-2//fimI//
