#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	ubiB//sfmH//etk//trmB//
GO_0071704_3	nadK//hrpA//fdnI//ebgR//uxuB//gadC//fetB//sdhD//bioD//hcaD//yhaV//fimG//plsC//cydD//ampH//nrdH//uxaC//waaC//dtpB//coaA//trpB//tehA//thiH//yrbG//chaC//epd//araE//ygiS//yjfP//yraJ//gpsA//manA//rpmH//gltD//tbpA//dapD//frvA//alkB//aceK//manA//metE//ybjG//envR//fadK//cynT//gyrA//tusA//cueO//fabD//gcd//puuP//yfaE//fimB//insH-6//flgE//wecA//fabI//ghxQ//dgt//ttcA//lpp//lysP//rpe//mdtJ//ppx//paaC//fes//uvrY//nei//yafQ//rplI//alpA//gadE//aroK//hemH//bcr//hemH//rplR//proW//tar//ndk//psd//acpT//uspB//dgoA//rdgC//ymfK//tatE//bioA//nagZ//phoR//citX//dps//cheZ//mtr//dfp//gatA//otsA//ychO//fliZ//kdpF//pabB//yejF//yfeO//hycH//zraS//ydaV//gabD//yqjA//fixC//yjjU//rplO//degP//ybhS//lacY//codB//potC//nagZ//rpoH//feaR//rplM//yggE//rutD//fepC//ugpE//nikR//prmC//sixA//glnH//xylF//ispA//yfbV//insH-5//yihP//ribA//hisA//aroP//ssuC//araA//speC//mcbA//pckA//narX//ung//fimZ//grcA//rutR//sapA//rffT//yhaC//ascF//yjjI//dinJ//yeeY//amiD//soxR//ydeO//yggP//lpxB//lsrG//yidK//nikA//ligA//rsfS//ddlB//yeiG//rpsK//hflC//yfbU//bioA//mrcB//mlc//insH-5//frwC//hlyE//flgI//ygbM//yqiJ//tauB//yfjR//yhaO//oxc//ygiW//frdA//cydB//bcp//gpp//rplA//hofN//yceD//rplX//chbF//aroA//yhjC//tas//potF//ushA//tnaC//yabI//yiaJ//nrdB//rdgB//mntR//sucD//nemR//ybgP//exuT//gcvR//rcnR//ymgF//csiR//hyfR//yjiA//yhjC//uidC//araE//tufA//tauA//mrp//yehX//tnaA//amyA//ybjL//cas3//yiaF//dicC//narJ//citE//yaiW//opgB//rplE//iscX//mltA//dnaC//ynhG//blc//tatE//dgcE//treA//puuR//livF//araC//ycgB//fliA//yfcR//udp//purD//csgD//kdpE//yqiJ//ypjD//leuA//fecD//ynfK//sfmF//livF//hcp//yehW//mltF//yefM//dnaK//lrhA//glpD//rplD//appA//rlmJ//yfhH//ulaA//ydiP//cysZ//pitA//fixC//potA//ycgV//rpoH//glyS//yjbE//yihP//eutK//galU//nusG//dinG//yehB//trmJ//ebgR//mglC//lasT//iraD//ybdZ//rplX//rimK//glrR//yeeL//focB//helD//patD//agaI//hprR//yfbV//yohD//gcvA//secE//rusA//arcA//folA//rsmF//yehA//lysU//treA//uidC//ihfA//yhiM//cas2//livH//purU//symE//hokB//pitA//murJ//pppA//waaB//ilvA//msrP//maa//nimR//pgm//ralR//glk//htrE//tktB//pstS//birA//higB//mdlA//rnpA//ybiI//yfcR//wecA//ygbL//ycfL//ftnB//orn//hcaT//rfaG//fhuF//galT//dcuD//hisS//cspI//ybcL//waaG//wecA//ispU//flhE//rpsJ//ypdA//fixC//potB//csrD//artQ//relE//narI//recA//rpmF//gpp//dhaL//pth//borD//fucP//yfiC//phr//ariR//yfdG//accB//rplR//cobS//rhaR//yqhC//gpmM//ilvE//mqsA//rutB//nirB//ampG//yqaB//rseB//pta//manZ//ade//rutF//yaiP//yagI//aaeA//yiiE//thrS//lolD//rpmE//ompR//bamB//prfB//aroH//nuoN//yfaU//pgaC//hscB//evgA//nei//ddpX//entS//fabB//ligB//uraA//hinT//fabR//glrR//nimR//betA//elfD//yihI//norW//rbsR//gpsA//yhdW//etp//kbaZ//yiaA//exbD//lptF//hemL//zupT//paaB//feoA//ftsX//rpe//rhlB//iaaA//nirC//nadD//ldtB//argG//trpD//tsaD//treB//dppB//dcuB//speB//cas1//cmoM//mtlR//yqiJ//blc//yagU//menF//ettA//cysD//oppF//garL//aroG//recC//eamB//yghB//htpX//dgoD//leuC//hcaD//ytfP//ycaO//katG//uxuR//ynhF//rutR//nrdH//xylH//lldP//yhdW//hypC//bamC//tusE//rfaF//preA//dadA//flgM//intA//citE//shoB//cysE//pspA//nemR//frwB//cirA//yfhH//mdtP//gcvA//ghoS//hisA//yiaT//araB//cysI//ltaE//ygeV//rapA//ldtA//sgcA//bluR//amiB//prpR//ygcW//rutB//pntB//murD//sapB//clsA//nagE//ygcO//moaC//radD//potF//nimT//sugE//yihR//ygaZ//rnr//ybjN//eptA//artP//eptA//rbn//ihfA//gcd//hxpB//coaE//gabD//nusA//nhaA//coaA//ydaC//ushA//speB//patA//topB//galM//gpr//ribA//nagE//frvR//yjbH//yfcP//sapF//ribA//ulaD//ldtD//yhjC//ymdB//rutA//znuB//ompL//rbsD//rhaT//hdeD//malE//torD//zupT//gatB//bioD1//yfbV//crcB//chpB//dmsA//symE//sodC//lpxB//yfiF//tsf//lysO//yjcO//mlaB//hyfR//ubiJ//patZ//tolQ//hflX//ynfL//ssb//radD//recF//fepD//dinG//nanT//hisH//mhpD//thiG//acrD//nhaA//parE//ssuA//fiu//yhfS//sdaB//cytR//ubiB//trxC//dcuC//diaA//rsgA//maoP//bamE//proV//leuE//yhbQ//entH//hisI//ftsA//emrY//ldtC//yjfF//leuO//ubiC//ybbN//nuoF//emrK//sbmC//bglX//yahD//yidL//cydD//rlmJ//ribF//xisE//gpp//tisB//yjgX//yefM//ribC//melA//ytfR//ftsL//menF//metG//xapR//alsE//ybaK//ugpA//umuD//narZ//iscA//mqsA//hicA//ppsA//yneE//ydiP//prfA//rpoS//topB//glk//ttdB//rpmC//fklB//aas//clcA//gshB//blr//tolB//arnD//frdA//potA//envY//ribF//frmB//pgrR//aspS//mmuP//argK//rseB//frwC//artI//rraB//kdpA//pflB//rsmI//paaG//yojI//map//ygfX//fpr//dgcM//ygbL//rrrQ//yedX//rplO//nuoF//rpsP//tynA//mipA//nanK//phoP//fsr//mtnN//cmtA//polB//acrR//kefG//manZ//tsr//oxyR//lgt//acrD//ycdY//nlpE//rpsT//rluF//narZ//paaH//fryA//glcA//yqgF//argK//chiP//alsC//nagZ//yobF//ratA//hofP//clsA//tgt//rplI//topAI//ynfK//codA//hyaC//glpF//ychF//zntR//livF//hisQ//ybiI//recE//lepB//cysE//casC//ulaE//epmB//gnd//glk//gpsA//ridA//kdpB//mmuM//pyrE//waaZ//ihfA//rpsD//tufA//rraB//mltG//tar//tdcB//opgH//ribC//yagG//glsA1//pitA//pyrC//der//cysU//mug//cyoC//phoR//yfcQ//mltC//rimJ//acrE//der//maoP//araG//entE//rph//yqhC//ade//speF//blr//rfbB//asmA//yehP//rlmI//purF//ynaE//shoB//leuC//rpnB//ccmD//livG//ybjI//hprR//tap//dsbC//pinR//ftnA//yciG//hokB//pdxB//cspC//ycgB//mukB//cbrC//waaA//scpB//yfbR//gspF//ygaV//slyA//atoS//yadV//gshB//ssuB//hisG//prfB//ibpB//hycI//uspE//ygcW//fepC//manX//yhdW//mprA//rhsD//mazF//nadD//leuC//uxaA//hscA//arnA//uhpB//sucA//thiG//tsx//ydiV//rplB//yfjR//yggT//rnb//yjiY//cadC//cra//ygiB//trmL//lpxT//tauC//nimR//idnO//uidC//wzyE//feaB//ascF//ppc//selB//mscM//ulaR//manX//nikR//ghoS//ubiF//minC//ybdM//baeR//minE//ycfL//hemD//actP//hofQ//yfdS//hcaB//fdx//cmoM//adeQ//betA//intA//tqsA//sspA//flgF//ydiV//plsX//tsx//bamE//rhtA//lsrA//skp//rraA//hokB//mngA//rfaB//essD//mdtC//rlmN//mmuM//btuD//hdeA//yhdJ//frvB//yagE//flgD//gpt//ulaD//frr//aceK//hisG//blc//mdtJ//hcaF//phnM//nimR//purT//cysE//hisF//katG//qseB//mcbR//acrE//ribC//yjbF//prs//uhpT//mepA//ybhF//insK//lgoR//mlc//msrC//insB-2//mdfA//apt//cmk//cbpM//wzc//gadE//ymfA//essD//citT//rplK//ibaG//wzc//ygcW//fdrA//rhtB//pspA//ompR//ynjA//rapZ//tusD//hsdR//araC//allC//gluQ//gpmM//ybhS//rbsK//xylA//yacG//aroA//higA//alsB//iscA//lsrK//hldE//amiB//frvB//lpxC//yobF//rutG//murE//yejE//malX//rof//ygaH//bamB//poxB//insK//dnaC//infC//yhdH//mdlB//acs//xapB//fecB//yaiW//dgkA//greA//upp//aes//clpS//rluB//glsA2//chbF//hicA//mipA//narH//cyaA//yfbR//rpsB//queE//narL//lapB//recJ//bcr//yidQ//ybaM//ydcZ//yegD//thiQ//parC//frlR//pitA//yraH//proV//ubiC//bglX//glsB//eptB//nlpA//glnH//phnO//ibaG//gatA//gabP//mhpB//glsB//macB//ruvB//mocA//lspA//folD//ahr//rcnR//sxy//aldB//chaC//nagD//adeD//csgA//sufA//rplS//obgE//ybcC//smrA//glpF//feaR//ypdA//yahK//ilvB//mmuM//ghxP//cueR//dctA//deaD//rnlA//phoQ//pdxA//dxr//yghO//trxA//potE//yjjI//dgoK//yghG//fryC//glcD//yhaV//rhaS//priA//cpoB//miaA//ygbI//fruB//lrhA//idnO//gor//secY//dnaN//rpnB//nadC//arsB//fliA//yidH//ralR//ccmC//afuB//yiaB//ascF//yhfK//rcnR//yihO//rpmA//opgH//iscS//elyC//tar//hybE//cas2//bioA//apaH//nupC//yhdX//yceK//creC//fbp//fecD//xthA//phnI//ycbV//argD//dmlR//arcB//dtpD//ghxP//nagD//ftsN//yihS//sdhC//yadK//mdoD//tcyN//rapZ//ghrB//rpsG//sstT//tpx//wecE//rsmF//atpC//fdhE//nagE//fliZ//uvrY//chbC//yjiM//ghrB//tcyL//ompA//yieE//sfmF//yihW//mcbR//ynbB//trkH//yjeH//kduI//lpxK//uxuR//ompT//hisS//seqA//ybdM//gatC//pgaA//tyrA//entF//puuD//fliS//sbmA//znuC//xerC//yghO//nadA//prmB//metQ//ygiV//yfjV//uvrY//ribE//glsB//ssuA//ycfS//btuR//eamA//ykfM//rpsE//rhaD//ygcW//purN//trmL//selD//dgoT//rhlB//ispU//adiA//yegS//phnH//glcF//metC//yiiD//lacY//sspB//yfcG//rho//cysC//galS//mgrB//tilS//cusS//gppA//recF//xisR//nikR//cysS//rsmE//rffG//yabI//trpGD//rpsN//yicJ//dcuD//bssS//mhpT//dsdA//malF//dnaX//yehC//setC//rfe//guaC//lolE//acpT//tpiA//queG//btuB//yhiM//csgB//yihP//rhmR//eutK//gudP//tyrS//yibT//hscB//rplQ//secD//hemA//frlB//tolC//ydhJ//fdoH//appY//ompT//tdcF//ghoT//flhE//lsrB//leuS//torI//clpS//hxpB//tnaA//ampE//rtcR//yqiH//yehW//lsrD//xanQ//livK//ptsI//fecB//yebK//matP//leuO//aspC//otsB//fecD//dmlR//mnmE//cydB//fkpA//plsB//trmL//pheP//pck//tnaB//rpsE//fadI//ybgP//cpxR//yfaE//cysD//mtr//rzpR//rhaB//cspA//yqgF//phnK//rrrQ//ynfH//fadL//xapB//cysU//recD//paaE//skp//frwC//rutF//marA//argI//ynfL//mazG//prfC//torR//narQ//wecC//glgA//frmA//hicA//dfp//yfgO//livF//rclR//uof//prpD//eptC//yraN//talB//aroP//fabH//deoA//rclB//cbpM//glpT//uxuR//exuT//phnK//yhdW//ubiH//rpmF//sbcD//ung//curA//btuD//ttdT//hinT//pyrE//ybjI//obgE//relE//cutC//asd//mipA//bcsQ//sgbU//mnmC//garK//eutD//dtpA//pbpC//tolR//rpsJ//thiI//ampE//yijO//yhdW//paaC//pyrG//ybdO//yfdS//fepE//rclR//trpD//glgP//hybF//glnS//insI-2//bglJ//agaB//yihW//yhbS//lsrK//kbaZ//lolB//yjfP//rpsJ//uacT//ycbX//pdxH//ispA//cdaR//yahF//lptD//ygaZ//dinJ//flgE//ihfB//yobF//clsB//mltF//lptD//mltF//pta//cdd//yajL//gcl//ygdG//ubiJ//ppiD//preT//ycbB//talB//trg//fimC//rsmG//sbcD//zraS//nagE//yaiW//ybjG//amiB//djlC//aes//flgF//lpxL//ulaB//lpxD//artQ//rimO//torZ//hsdR//mutH//cas3//sfmD//sfmA//yjfP//pfkB//hemC//nemR//betB//yhjG//fliM//livJ//paaZ//folC//yfaL//asnS//rutD//nagD//cbrC//yeeO//agp//dpiB//cspI//cbpM//yhhZ//yajQ//ycgV//glgX//elaB//fimE//recD//mcrB//yfeX//rimI//glnA//phnO//clpB//prlF//dtpC//yafE//feoA//ptsP//hflC//yjjI//rodZ//ybfA//fabR//tamB//yidP//ileS//mog//yidH//fabB//pcnB//proS//ulaF//glpF//menB//soxR//galS//ychF//fic//lldR//rtcR//puuA//sgbH//phoE//yciE//agaR//galM//yoaA//fruA//atpH//bepA//coaE//rpmC//efp//rlmM//glmU//dhaR//fcl//crp//csgF//tar//hybO//glmU//yfbV//dacD//frwB//paaD//yjbB//yodD//yadK//rhlB//frdA//cynS//ccmA//yrfG//yedP//glpG//htrE//dicB//ubiB//abgT//yciV//gudD//ydjL//rpsI//yadG//speC//fryA//ampH//mhpR//psuT//cas3//srlA//astB//uxuR//mlaD//yqcC//cobS//ybgP//ibaG//yebC//yigL//fcl//dtpA//ubiJ//prmB//kdsC//lpxK//yhbQ//sdaC//pdxA//ychO//deoR//cheA//ydiO//ssuA//yjaA//rsmH//nrdG//insE-1//hemF//sucA//nusA//phnG//cytR//moaE//aroD//ybdO//cobC//tolC//dhaR//yehW//yciT//dsbG//katE//pinR//csgD//ygiV//adeD//znuB//coaD//yjgX//fumA//tas//rpiA//dicA//rrrQ//relB//arsC//ppsR//yhaC//ygaH//etk//dgoD//bioC//aroF//secM//sfmA//metR//hipB//priA//purB//ligB//pdxY//oppF//envY//intA//casD//slt//yihQ//prlF//rpiR//codA//rcnA//yecS//ilvI//ydeP//rpnD//ccmG//pepQ//
GO_0071705_5	ygdG//ftsQ//purU//ycgB//argI//patD//cobU//proV//hokE//dinG//phoP//ibaG//rihA//ykgF//raiA//cusR//gyrB//mdfA//psd//yehY//frdD//fabH//yhbS//rpsO//dcd//yfdG//topB//uspE//ftsN//carB//insH-5//adhP//cstA//patZ//fhuF//prpC//mnmG//proA//ltaE//ydcI//bfr//dmlR//araD//yihV//norR//uhpB//agp//torC//malY//carA//argH//fucA//cobC//fhuB//alsA//norV//ycgV//menH//yehY//lsrD//lpoA//truC//tsgA//folX//apt//bluR//yidE//cysE//mutT//flgM//malS//glmM//idi//msbA//yceK//xanP//valS//galK//ydiB//paaF//malE//lysC//sdhE//lptD//prkB//ligA//yqjA//metB//ldcC//ihfA//mdtE//murF//sdhE//narQ//ygiW//casB//cynX//ychO//murA//holC//yihP//livK//ybjG//hsdM//dnaA//modA//ycjU//malG//mglC//aroL//mdtI//ytfP//lacY//aroH//tdcF//phoB//gatC//hrsA//hinT//fimD//dppB//glpX//agaD//dgkA//ahr//sbmC//gntP//fepD//lsrB//yidK//rpmE//yhbX//yjeI//kdsA//pgaA//gadB//yfiE//osmF//relB//rbsA//ybiX//mobA//mrcB//basS//yijE//cyaA//hemB//rarD//nadB//bamE//yihI//adiA//yfdK//recT//gadX//mlc//lolC//lysU//ygfZ//wzb//glvC//rutC//yidL//pdxH//hflD//cbtA//tadA//yehA//clsB//spy//sdhC//rihC//rhlB//cmtB//ompG//rpsI//glnS//guaD//acrE//adiC//fhuC//ybjX//ampG//hcaD//maa//pdeD//ugd//ccmF//rdgB//psuG//efp//cpxA//abgT//yraN//gloA//rpmF//mepA//argO//yjiX//ygfX//mpaA//marR//panF//ldtC//patA//katG//dsbC//yfgO//tig//bioA//xerC//casD//kdgT//ttcA//ghoT//agaI//folP//ogt//gmd//rlmD//cheW//yciG//wzyE//phoA//nadC//alaA//dmsA//glk//lysP//atpA//ahpC//fimA//rluD//agaB//ligB//hybF//
GO_0071709_5	asr//coaA//ycbV//ypdI//ribC//proQ//ompW//phnH//clpS//ydcP//
GO_0071731_5	ydjH//cobC//ruvC//
GO_0071732_6	radA//
GO_0071769_5	araA//
GO_0071804_3	glnB//napA//xapA//chpS//elfC//ybdH//lptF//nsrR//yoeB//ybjL//ulaC//yghB//narL//dadA//arfA//
GO_0071805_4	msbA//intA//napD//emrY//yhbO//ybiA//dpiB//ydjH//rseB//truC//lldD//arnB//tyrS//frmB//waaB//
GO_0071806_6	radA//yccS//pdeR//yciE//ihfB//dicB//cmoM//pitB//afuB//idi//mdtB//hisI//yggX//mcrB//yjjI//moaC//baeS//lrhA//ppsA//
GO_0071807_8	potI//
GO_0071824_5	yhbY//
GO_0071826_5	pyrB//acnA//entH//pth//xylR//ftnA//adhE//gfcE//fadL//mnmE//tdcG//tusD//yagU//ybeQ//ybiT//mcbR//uvrY//fcl//hcp//rfaH//lolA//acnB//fdoI//fadD//ybbN//pgpC//
GO_0071897_6	garP//efp//idnO//dsbA//pflA//dcd//bcsA//ydhJ//yggW//lpxC//yihV//pntA//pepQ//bioF//nuoE//asnA//lpxT//rplJ//hycB//waaL//
GO_0071915_9	leuA//
GO_0071932_8	frmA//
GO_0071934_6	prpB//yciF//yadV//
GO_0071941_4	tdcR//malP//hybB//lplA//dnaC//phr//chpS//sgbU//mdtF//
GO_0071945_7	csgA//
GO_0071951_8	pnp//
GO_0071963_4	manX//
GO_0071973_6	mraZ//flgG//clpS//xseB//yjbB//cysH//ypdA//copA//tehB//rffM//apaH//rnlB//mutT//gph//rnr//umpH//waaY//caiF//rpsD//betB//mocA//rpsM//asr//ydjE//sgcR//moaE//potE//dut//glpD//yeiG//sgcA//
GO_0071975_4	yghU//
GO_0071977_5	pspA//
GO_0071978_7	folC//ydjH//livJ//htpX//ydcI//potD//dctR//bamA//zipA//yfiR//frdA//ubiB//dgcF//ynbD//
GO_0072321_6	oppF//thiG//
GO_0072322_6	glyA//
GO_0072323_7	glgP//
GO_0072329_7	bipA//hchA//frr//glmU//ymjB//xanQ//ribE//motA//paaD//dgcM//betT//cpdA//kgtP//rclC//chaC//dctA//cbrC//pdeK//yebG//uraA//agaI//pgsA//yjhH//yadI//feoA//gppA//phnG//tsaB//dnaB//ynfF//yidK//cadA//ftsX//cheY//glmS//acpP//tilS//guaB//cydA//priB//glsA1//corA//paaF//frvR//ihfA//bhsA//garK//yhdX//bioH//phoR//sdhD//gpmA//potI//rlmM//aroH//aqpZ//phoA//cyaA//potI//waaP//yoeE//aroE//ftsK//nikD//pyrF//emrY//mlaB//epmB//rfaH//ariR//oppD//lipA//dcp//nirC//lpxD//pgrR//ompF//hdhA//yeeO//tsx//cspI//
GO_0072330_7	fhuC//hofO//cca//zipA//ltaE//rcsB//mraY//rutB//focA//tolB//acnB//fdnG//ldtD//queG//araG//ecpR//ribA//ygeA//ibsE//yfaU//ybeF//wcaJ//waaY//ulaR//fepE//feaR//glrK//nrfG//erfK//yfcP//fepD//mntH//tolQ//qseB//rfaQ//shoB//ydjH//ydgA//lhr//patD//mdtP//purC//fmt//ilvN//nlpA//pntA//hcaT//holA//rhaD//ygcW//trmO//menC//aceF//cnu//nrdB//ccmF//ydcS//kefB//
GO_0072337_6	yagE//rfaH//proV//clpX//clpA//waaA//gabP//asnS//frdC//mepH//yneJ//potI//ydiF//entA//glnE//ygcW//cheY//fes//uraA//leuD//cysQ//ycgV//nhaR//rnhB//dhaL//ibsD//
GO_0072344_7	pyrD//cadB//yafS//rplP//
GO_0072348_5	agaS//yiaB//mhpC//hycB//aidB//pheM//hyfC//rbsC//gabT//rplK//ynfF//ynfL//yodD//yehX//lplA//flhD//dacD//ompW//ytfP//kup//sulA//recG//ydaV//upp//yjhB//yebC//asnB//galR//qseC//brnQ//miaB//pheM//yhfK//btuC//flgM//gatZ//hisM//phr//rlmG//ynaE//
GO_0072350_7	bisC//selU//waaP//ydfK//amiD//uhpA//hemN//mgrB//tnaB//fixB//deoB//ruvA//lolB//atoB//yebK//cspE//mmuP//hemE//
GO_0072488_7	clsA//hisC//sapF//fepG//aaeB//uidC//mtlA//
GO_0072490_6	ftsN//cpsB//
GO_0072491_6	cobS//rpmG//
GO_0072501_7	cheA//
GO_0072502_7	casB//
GO_0072503_7	fucP//frwD//
GO_0072505_8	codB//
GO_0072506_8	gcd//
GO_0072507_8	nrdE//hypT//deoR//
GO_0072511_7	rplR//yfhM//rimJ//moaB//rpsP//insI1//msrP//fliS//cspE//fucI//ycdX//yijE//insA-2//fimA//hflD//dppA//yqgB//
GO_0072512_7	acpH//ppk//yjgX//cobT//znuC//iscS//gloC//lgt//caiT//cysN//yehZ//mutM//
GO_0072521_5	tusE//ydgA//yceD//ybfE//yaiV//rplK//rpoH//aceK//maeA//cof//dacD//queD//ddlA//eutN//paaF//thrA//minD//ulaR//clsC//metG//ftsL//manA//tusD//folA//malZ//yhcD//sgcA//cobT//narV//rpoS//yraI//ydjH//prmA//sfmD//ybjD//panZ//uvrB//kdsA//trpL//mtgA//putP//yjiX//ssuB//dctA//rutR//malQ//yhaJ//panD//mscL//zraS//fabH//csdA//appA//mdtE//envZ//sucA//btuB//gltP//yjiY//ortT//rpmC//csgF//cpoB//aldB//yfaE//ccmC//rlmB//sfmF//
GO_0072522_6	nlpA//gnsB//ygfX//mprA//dgcJ//hybC//csgB//tauD//yaiW//yraR//rpsQ//purU//fliK//ampG//rhtB//nusG//ycfJ//thiH//bisC//basR//tdk//tnaC//nanA//araH//rutE//sfmD//paaX//murB//cbrC//dacA//tdk//cpxP//btuF//tomB//efeO//afuC//yafQ//glsA//frwB//mltF//tcyN//yibH//mltC//
GO_0072523_6	ppiD//mltA//rbfA//xapA//yggN//yiaA//tqsA//fimD//hyaD//potE//lysA//aroK//
GO_0072524_5	cptB//zapB//mmuM//gcvP//dfp//ratA//msrC//dfp//ynfL//afuC//dpiA//ygbN//mutM//moaE//tsaD//ompW//lpcA//ilvL//uup//dld//ydiQ//ampD//caiD//atpB//yeeO//waaO//tig//ridA//yheT//soxS//ugpA//nrfD//ssuC//mltF//aroG//minD//rihC//evgS//betI//qseB//aslB//ddpX//smpB//ymfA//argI//yidZ//ybjI//
GO_0072525_6	maeA//modC//yecS//srkA//hofP//sufD//hslV//holC//tcyN//acpT//murG//ygcR//mrcB//oxc//ybbN//nuoE//tynA//gloA//mntS//idnD//fucP//yehT//bamC//fimB//sixA//ppc//rpsN//preT//rplA//nupC//gatY//trmH//ggt//yhfK//yehX//csgF//pdeR//
GO_0072526_6	waaO//murR//
GO_0072527_5	gudD//yiaL//hslJ//ulaG//yfdS//hypT//gapA//cas3//recN//tpiA//cpoB//xylB//insA-1//yehP//yccS//mhpR//glnH//insB-2//parE//ygbL//yjjB//rpsT//mdlB//tehB//degS//uxaA//ilvH//ydjM//yqiJ//rimL//paaX//nhaB//alaS//sgcC//tehB//eutR//ulaB//yciH//malE//dcd//yjaA//pbpG//nikD//pspA//frlB//yafN//fecA//lpd//asnA//ydfG//mgrB//glnQ//abpA//srlB//rnlB//coaD//cheB//
GO_0072528_6	mtr//aphA//dcuD//waaU//ydeP//aroG//treF//lolD//yiaB//mraZ//ftsZ//rarD//corA//gntP//ftsY//insK//dcd//murA//yfcQ//mdtP//mtnN//glmU//xapA//xylB//norW//ydhQ//lysO//rhmD//kbaY//
GO_0072529_6	mcrB//ygiN//ynbB//glcA//gsiD//hslV//ibsC//fkpA//frdA//ppiC//bfr//rne//iraM//cpdB//zapE//nrdD//gldA//yjcO//tnaA//rpsG//yjfP//sufB//sufE//
GO_0072530_6	galP//ydeP//csrA//intF//
GO_0072531_6	lplA//chbR//yegV//rpsN//ivbL//fadB//
GO_0072581_9	agaB//
GO_0072593_4	hflD//yihR//rplF//rne//ppiD//ompT//ybgI//btuB//glpT//
GO_0072594_5	iaaA//
GO_0072599_6	ymfK//
GO_0072657_6	ibsA//rfbB//mscL//aspA//metI//oppC//dgoD//yqhD//yobF//feoB//minE//pgpA//yafO//yhjX//prc//aspA//idnT//
GO_0072714_5	elfG//
GO_0075713_7	raiA//rdgB//rsmE//
GO_0080033_5	pgi//yegD//
GO_0080090_5	hisG//proX//ybjC//yceO//sgcE//bioA//ykgO//hycH//paaK//agaC//ybcC//mltD//atpF//yghU//mdlA//proX//eutD//hpf//mtr//dhaR//alsC//pitA//atpC//tehB//astC//pyrF//nfo//zitB//yehB//ydbD//nanC//artP//mnaT//acnB//ghoS//purB//nlpI//ycjW//fryB//ompF//cyoB//waaS//nuoG//lrhA//ribA//umpG//xerC//glcD//rpiA//prmA//waaS//ygbM//ycjY//ftsX//aroL//gapA//tgt//waaU//fliG//mdtN//yeaG//nrfA//cas2//mrp//appY//ubiX//murB//hofC//hslJ//sbmC//ddpA//lepB//yjgX//dapB//ccmH//ssuC//fhlA//hdeD//yiaF//higA//helD//ygeX//hisG//ynfE//cmtB//fimI//kilR//yefM//livH//sdaB//rtcB//glmM//yjbG//ydeP//eptB//opgC//yegV//codB//fadD//pntB//cedA//kbaY//yadV//btuB//ubiH//yieE//flgD//pncB//ychO//mlc//ppc//gpmM//rfbD//purU//folE//hsrA//rhaA//agaB//hypT//mreD//yciF//waaF//frdB//hemG//eutA//aceA//dctR//pepN//mdoD//ydiR//araE//lolB//cyaA//appA//glpG//rffG//recG//bioP//emrE//yhjC//brnQ//tsgA//clpX//lysS//rpmB//ltaE//nrdF//clpS//dps//pfkB//rplI//ydbK//arcA//argG//ftsE//gabD//cpxP//abgB//oppD//yjbB//uvrY//argP//rbsA//xylE//fepB//nuoB//moeA//slyD//hypC//yghO//mlaD//mngB//rutB//murR//arcA//flgH//cyoE//gatZ//phnM//mrcB//frdD//fliL//xisE//entD//yafQ//ddpA//mscK//ycgV//maa//rlmD//fimI//opgH//ffh//yqiJ//thrC//rlmL//exbB//katG//gatC//ccmH//ttdR//treF//hisQ//exoX//dgcT//epmA//acs//dtpD//yhbX//rfaC//rpmA//fliD//atpE//csiD//dnaB//proA//frmA//csgA//rluB//glgA//mdtQ//mltC//aldB//napA//nirB//waaY//hscA//rdgC//tsr//galS//insA-1//tdcE//serC//rbsB//agaC//recN//pheP//wza//yhjR//glnA//tdcE//rfaG//galU//ackA//xisR//ybbN//pykA//waaQ//tar//rfaF//bglH//arsB//yhfK//potF//yqiH//sodA//lplT//glcD//gpr//ybhG//mrp//mglA//mdtA//secA//pspA//cspA//yraH//hyaB//zur//malE//gmk//pdeR//pdeH//aceB//ubiD//argK//gspI//tisB//cyaY//glsA//rapZ//aas//thiH//yheT//wecC//kdpE//trpA//plsC//hdeB//rrrQ//ispH//hisC//ghrB//nfo//potC//rhaR//polA//ybjD//cvpA//ydjH//fumB//insF-1//zitB//yajQ//rlmD//aceA//fliG//gstB//ugd//chpS//ulaB//yaiV//yehB//rpoE//miaB//rhaR//znuA//yhjC//plsC//nfuA//ybhS//ribF//rpsP//xylR//eutA//yagI//cysU//ybdN//fecC//mraY//lpxT//purL//feoA//livM//efp//potE//fadD//pgaA//mrr//yoaA//phoQ//bamD//yhcH//glpT//ygfX//
GO_0080111_4	pagP//decR//
GO_0080134_5	yejF//
GO_0089705_7	cusR//dam//
GO_0089709_7	marA//ybaM//
GO_0089718_7	ddlB//lspA//cpdB//panD//ftsW//glgS//panF//yfjR//hldE//mdoD//
GO_0090066_4	nanC//yqgF//yoaB//gcvA//serS//
GO_0090068_7	fadJ//
GO_0090069_5	yidA//yhgH//mdtB//
GO_0090071_6	iscU//mlaF//ybcL//
GO_0090087_6	yfiC//abpB//agp//
GO_0090116_7	purR//
GO_0090143_4	lolA//
GO_0090150_5	yoeE//ybhD//ybiH//tldD//essD//yghB//rcsB//ribA//lplT//pspG//yfdK//ompG//
