#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	mutL//appY//ybcL//katE//
GO_0034614_6	arfB//cptB//ynaI//purB//nupX//hslO//rutD//ydjK//livH//fryC//gltI//der//pliG//
GO_0034620_6	fhlA//tdcD//yjiQ//yhaJ//
GO_0034622_6	ulaD//ydeI//alkB//yihI//astB//ompL//katG//tolQ//ompW//ydiP//nrdF//cueR//creC//rpsB//grcA//yidE//yraJ//iscU//rsmA//tatB//sufB//ompW//rnb//yibT//gpmM//yeeL//metF//wbbK//ftsI//yafE//rzpR//yibT//purA//gsiB//yeeJ//yhcH//ymgF//phr//cadB//hslJ//lit//
GO_0034627_10	dgoD//gdhA//hofN//sfmH//mrdA//
GO_0034628_9	caiB//ykgF//yagF//flgJ//lon//
GO_0034635_6	hybA//chbB//pepD//yqcC//ugd//recD//
GO_0034637_5	livG//mnmG//queD//yfiC//seqA//rpoH//eptA//nei//rpiR//yhbY//fumB//acpT//polB//speG//rpsA//yaaY//prfC//stpA//rfaQ//yggP//yihV//bglX//gloA//tdk//kdgR//yafN//hprS//glvC//lgoD//lexA//cecR//cysC//upp//frwB//rssB//frvB//arfA//fadE//cobC//cusS//ygeV//proX//dmlA//purC//rpmF//yohD//pntA//mntP//pntA//argC//
GO_0034641_4	ilvL//yddL//pinQ//rdgC//mazF//yjiM//rhtB//hyaA//prpD//cmk//focA//erpA//carB//rzpD//rpsL//hcaD//phnL//proP//ypdF//ygfA//narU//ecpR//der//adeP//yjcS//mrdB//xerD//fliK//napB//umpH//livK//yegV//ycaO//greB//cycA//pyrE//tdcB//tehB//fmt//rnhA//narX//yfdR//yafN//lexA//ybdH//rcsA//glgA//malP//cyoB//pgk//mltB//rpsM//glcF//rlmG//mmuP//rapZ//cheY//ilvH//dgt//mraZ//fadK//gsiC//iraP//fliA//yaiW//aaeB//insH-5//rpmE//yidR//zraR//dtd//cbrA//ubiI//yjtD//recC//hypB//ydeT//glgC//xapR//ansB//rhtC//argC//dppC//pdxK//aroB//ydcM//yjtD//gltS//pal//rsmE//pstB//speG//gppA//emrY//ccmD//pgm//nrdE//adiA//rsmJ//kdpA//gabP//rluF//fliG//avtA//yheT//secG//ygjK//mreB//lplT//yhjV//cdaR//thrB//gspI//fliM//mmuP//pliG//bssS//oxyR//hxpB//lysS//ynfK//atpE//rlmJ//ldtE//pflC//atpE//yphD//sufA//hybG//hiuH//cydA//murR//ydhQ//ndh//msbA//dhaK//yajQ//srmB//accA//yjcO//pheS//paaZ//yfeX//ldtD//bssR//acrA//amiA//ytfQ//ygeX//yegD//aaeA//lpp//ybhR//diaA//scpB//menC//sdhA//flgJ//hyi//csdA//ydeP//rplX//yfcA//gcvR//pliG//tsf//bamB//pepA//aroB//ydcS//yeaG//hemH//cdh//yjeI//yfcP//ychH//sbmC//nlpI//avtA//sufS//tsaD//aldB//fucK//atoC//araG//insA-2//pntB//etk//mntS//metR//hyaB//aaeA//treB//mlc//yggW//ycjU//ybeY//ydiR//tomB//sapD//fabI//ybiO//thiM//rpnD//glnP//cysN//galU//otsB//pspC//yahB//ybiS//cusC//rpoD//yfbR//yfcQ//gstA//metH//folX//dcuB//relE//trkA//rdgB//yfdO//asd//arnE//frsA//sfsA//fucI//mltC//ubiC//moaB//chbF//bioD//csgB//chbG//ybhP//nupC//yagI//allB//dnaX//narW//waaQ//hflC//agaV//ftsX//moaE//hslV//potD//yebG//nuoB//sapC//menH//ynfK//ychF//yjiX//rimJ//bamD//yggF//rhmD//mak//napC//pphB//purF//yfcP//xapR//pheS//ydjK//yjhG//allS//lysA//csgB//ytfR//zapA//kdgR//tsaB//arfB//tilS//sodA//arfB//ymdB//yadI//murP//yidP//melA//add//yfbS//prpD//mhpC//decR//zapA//dgcE//lgoT//pdxJ//gshB//yfcS//ybiS//xapR//wcaJ//aspA//ydcM//tehA//alsA//trpD//ybcC//glmU//citC//rrrD//thrS//gsiC//rlmI//iscR//rffT//prlC//argH//pphB//menB//frdD//ackA//pbpC//mlaB//pntA//hypD//nrdI//hybD//rutD//csrD//uof//iaaA//glmU//fepC//baeR//nikA//amiD//aroK//dgcN//lysU//rplK//insA-1//yfcA//lpp//rpsD//rplJ//narZ//accC//yiiE//yqaB//basR//glnE//selD//hcaC//ygiB//ygaH//metL//argP//chbF//yobA//narL//nadA//fdhD//wcaJ//fmt//tsaE//gcvP//mrr//ttdA//tsaB//uxuR//xisR//ydiZ//hrsA//elyC//tabA//glcD//nth//ettA//yihW//gapC//htpG//hdhA//phnI//leuB//wzzB//ptrA//ligB//ftsN//hipB//rcsA//ulaA//cysG//rcnB//arcA//ftsZ//napF//kbaY//galF//ridA//dacC//mfd//ynaE//amiA//rpmA//ftp//cyoE//yjhP//prs//uspB//yrbG//zapB//ybdN//ldtE//ibsE//yejA//amiB//hrpA//ung//nagE//selU//focB//yadK//nuoL//kch//yciG//cysH//cadA//yiaA//dppD//fryC//yjhC//yeeA//xisR//purA//yraR//udp//yddG//narL//pliG//aroH//fepB//queF//yjiR//hyaD//ulaB//ybgQ//ydcR//yajQ//ghxQ//yjjW//pinE//hybO//recB//puuD//ravA//fklB//rho//djlC//gntU//folE//frsA//yieK//rhmR//entH//rplB//pspF//ldtC//cusR//rfaG//dicA//kefG//mdtD//fruK//mdfA//narU//ycgB//iraM//hflK//nanR//nudC//mutS//acrF//torI//rlmN//yihV//nagZ//ydiQ//rhmD//tag//speA//alaE//insI-2//cysP//glgS//cedA//potD//glpR//rutE//aspA//flgJ//nrfA//orn//trpGD//uup//phnH//folM//chiP//ymfK//pbpC//ubiA//cvpA//mrcA//mdlB//sbcD//ycjW//tauC//ybhR//rng//miaB//wbbK//trpL//acnB//eno//yehX//fliA//agaR//zitB//proV//prfA//cbrC//fadD//secA//nrdD//zraS//rlmM//sgcC//truD//cysS//pagP//ynfK//ulaE//dinQ//prpR//phnO//lon//osmC//uvrY//yraR//hycI//pflA//mscS//guaD//tyrA//rluB//rpmE//intQ//rluA//fadR//ybiW//cpdB//nanT//glnS//yojI//hcaF//xylR//paaB//clcA//pgpC//astC//fdhD//livG//flgH//umuC//bioD1//skp//pta//tehB//hyaB//iap//dld//folE//nudF//folA//rnd//yciH//rarA//hemB//yacG//paaF//rutB//cheW//ygfI//lldP//ygaV//potD//rfaF//leuB//gltX//rimL//ppsR//mlaC//wzyE//yqjH//aceA//dadA//wcaB//araC//yigB//hyaC//bcr//soxS//glnK//yiaT//ssuD//ptsG//yeaD//phoQ//hcaB//prfA//moaB//hlyE//bamD//cyoE//rhtA//potG//ybhF//nikD//hybB//ptsN//actP//ydeP//chbG//ebgA//shoB//hiuH//ulaB//phoP//tus//frlR//rlmL//thrB//pdeH//rdgC//hdeB//btuE//yqaB//yagG//ydjJ//adhE//relA//htpG//flgC//citG//ybiO//speB//sgcA//entF//entB//dtd//bdm//mnmE//ykgO//yrfG//entB//oxc//serC//pdhR//eutB//truC//nuoB//osmF//flhE//ygeV//leuC//ascG//fdnH//hofC//ftsW//argF//fimI//alpA//ptrA//erpA//ddlA//aldB//narX//yehP//ibsB//hypF//ilvI//thiD//aroG//ftsI//mlc//thiL//ydeP//sufD//patZ//sodB//yphF//glpF//ynjA//rbsD//rimM//hslU//napC//mglB//lgoR//aes//yhhZ//ybhD//srlD//lolA//gspE//recB//gltX//fetA//sapF//rpsA//intS//ypjD//rpmA//ptsN//yqaB//luxS//bioH//malQ//ycjW//ivbL//tsf//fliS//hyaB//fsr//zntA//flgE//yjhI//ybhF//yhbO//rlmM//yhcH//metR//ibsD//yhjA//rcnA//kgtP//ydcS//flhD//tsaD//fliG//yihL//umuC//rpoH//aceB//glmM//lysA//nikA//murP//rzpD//aroH//rlmN//yfdG//cadA//pntB//fau//degQ//yigB//rhaT//yraJ//rffC//yhhY//pyrL//ispU//potB//rpsP//gnsB//pgl//arnA//agaC//agaV//entE//yidC//fliL//ycfL//iscX//ffh//araG//hypA//gutM//cptB//leuB//yjeH//gntT//ybiV//ynfE//fadA//fadD//secM//qseC//rho//bhsA//mpaA//nimR//yihU//rseB//mltA//lacZ//yfeX//pykA//ymfA//ygfZ//pykF//rplB//nei//yrdA//phnC//xthA//malI//emrE//
GO_0034644_7	rhaB//nrfE//
GO_0034645_5	glxK//kduI//feaB//yqhC//ypdB//ccmC//yeaG//rhtA//spoT//yqiH//yghU//argA//kefB//pflB//malZ//adhP//lipB//dgoT//brnQ//araF//yggN//rpmG//xylG//ydjL//ygiV//chbC//yhfS//arfB//yggT//uvrC//puuD//lolC//yhjA//pdeH//ompT//degS//mdaB//rpsH//tqsA//scpC//mrcB//yajQ//rusA//cheY//fmt//mlaB//hpf//rpsE//glnA//yaaU//tmk//ychH//thiG//envR//dsdA//pgaD//rraA//phoP//nuoH//mdtF//aroE//cvpA//rpnD//tabA//bioH//aroD//flgF//ygcR//insI-2//folD//bglJ//astC//yhjB//rusA//ypdI//sxy//bcsQ//pepT//cysZ//ybhI//yqeA//citX//hyaD//uxaB//cueO//tsgA//pliG//arnE//mtlD//yafQ//dgcM//yidA//hdfR//atpF//basS//umpH//trpB//holA//ydiF//ybcJ//abpB//lipA//nikB//adhE//flgJ//purL//fpr//yieK//otsA//crcB//fimA//ptsI//fimF//ftsK//frwD//fes//cyoC//cspD//mnmA//yajR//hprS//ilvL//lacI//glnD//dcuR//ascG//yedF//suhB//hybE//ubiJ//ulaA//iscU//lpcA//fiu//gmk//gppA//tatD//pdxK//msrC//allD//ykgA//bglA//ychH//ppc//leuS//priC//fdnI//pnp//folA//yifB//moaC//nepI//nupC//hisS//bglX//gspE//lapB//ndh//mdtM//aas//ydcZ//adk//yfhM//dinI//rclR//xisR//metQ//malS//mltC//ruvA//nagD//infB//add//vsr//yihO//pcnB//pdhR//ddlB//argO//zapC//ahpC//dusC//nagC//nlpA//yrfG//mltD//xylE//fimH//feaB//nagD//ralR//tusB//yqaA//yehX//argK//phoR//menE//mgtL//pdxY//sthA//yigB//yjaA//gnsB//panC//marA//yqaE//atpB//ybdZ//araF//carB//trkH//rho//potG//higA//nmpC//yehB//lldD//tolQ//nei//nagB//puuP//yhcN//gadB//glpG//yadC//thiM//rluB//ispU//holE//hisM//galE//clcA//gntT//metI//hmp//zapA//ulaG//iraD//tyrS//lsrC//hmp//ymdB//rdgC//sufE//kdsD//eco//ibsB//cpsB//metR//lldP//rmuC//wcaJ//ybiT//pdeF//norW//truD//hiuH//rhlE//elfG//tehA//pyrE//ftsP//frdC//selD//nrfG//pheM//queA//insI-2//adiA//sdiA//hemH//ligA//poxB//nrfB//proC//frmR//tesB//gph//focB//hybE//bacA//yibH//sgcR//glpF//phr//torD//dacA//yahB//yjaA//glpR//rpmB//yhbY//gadA//pal//hmp//acrF//yneL//pinR//hns//sdhD//chaA//yfeO//phnI//selB//
GO_0034654_5	yedA//mscK//recE//ahpC//pdxB//yggW//yjtD//nagB//frdC//acpP//pepN//asd//pabB//lptE//hemA//mdtF//ompR//sufE//fucP//purU//fimB//hscA//mngB//fepD//ydhK//ypdF//glyS//frmR//waaC//murJ//ddpX//yibT//rpmC//uvrD//trmB//garP//asnC//maeA//pspA//waaY//araE//ptsI//argA//xapA//ortT//yehC//yieL//etp//fbp//ymgA//glnB//ydhJ//rhtB//setB//rpsE//yibF//yfcR//tdcG//rarD//dgt//rmf//ulaR//ompC//dosP//dxs//marA//shiA//srlR//symE//nhaB//nuoN//pnp//acrF//rpoA//lipA//metC//hofN//folP//ubiI//speD//malZ//tdcE//betI//fdhD//yfhM//yhgH//bsmA//csrA//asnB//gor//shiA//agaI//rsfS//rssB//ydhC//ybiH//glrR//yafQ//narQ//lolD//mutS//rpsK//ytfE//xylH//speG//cysM//fhuD//rcsD//fmt//fdoG//acnB//gltB//ybjG//exbD//pspC//rhaA//adk//ybcF//hscA//chaA//cpsG//lgoR//aroE//mazF//fsr//gor//fucA//rsuA//ribE//mepA//fadI//ydeO//mutH//bioF//qseB//umpH//tehB//rplJ//araH//nuoH//murF//yghU//folE//lolA//wecB//csgA//pbpG//yhcN//trmJ//dld//nemR//sfsB//trmL//mdtL//aceB//chbA//cheZ//kdgK//gltX//gatZ//elaA//lldP//rcdA//dgoA//ycgR//rng//garL//yraR//sucD//ppiD//yiaF//ybcL//norR//pgaC//alaC//rpnC//yqeA//cpoB//blc//pyrC//queD//sad//yjiM//yjjG//yaiP//fdhE//gpmA//hprR//entD//ppsR//proW//rhlB//frwB//speG//rpsI//ynjD//ybiT//tcyJ//galP//fadK//ynfL//gspJ//ybhD//ybdZ//proW//lysP//pstB//cheR//melA//frdB//yhjX//entB//yoaA//pepT//rcsB//hypT//mutH//fliK//mdtP//tatC//mngB//dapF//perR//prpR//rseP//galT//gcvH//mrdB//ldtB//phnP//dinQ//nagC//hxpA//nsrR//ybjG//hyfA//cobS//fdnI//uof//frmR//torZ//yfbR//ompW//mazG//uidR//yehZ//ansA//rcnR//feaR//secE//tatA//mutL//tolA//yfbS//tdcD//pgaA//oppB//ruvA//glcA//
GO_0034655_5	hprS//arnA//gntR//gldA//yhfK//frwC//rayT//wzzB//yhjC//abgB//lit//yrdA//pstS//cstA//rhoL//waaY//rplP//rffC//hypF//ibsD//trpD//psuT//pfkB//lpxM//ompF//bdcA//nuoI//entF//dppA//ybiJ//pheP//yjgX//gltD//rfbX//opgG//rhmR//ycjD//nupX//rnd//chbF//prs//cusR//eutD//gyrB//hybA//lexA//fis//sbmA//yjjB//chbR//trpA//ppsR//ykgF//atpA//ybfE//malX//yahK//casC//lplA//mltB//yibH//tgt//trmA//insE-1//rnc//rcdA//ppc//yehU//paaJ//rppH//rbsC//potA//ibpB//
GO_0034656_5	hybB//wcaC//ybjD//glpB//sucD//ppk//manZ//bfr//allB//tdcR//ilvI//citT//hemF//
GO_0034660_7	priA//yccA//gldA//yqgB//elfA//uup//waaO//recA//topAI//phr//atpE//yejA//pfkB//narJ//hyfF//yebS//rlmH//citT//motA//dapB//fadK//cobU//envR//ftsI//fnr//hisA//osmC//pgrR//ybdM//flgG//ydbD//emrB//sapC//exuT//csdE//ispB//kbp//intA//cysC//proC//yedF//afuC//ulaD//ravA//araD//gmk//arcA//dapA//mscS//rcnA//ydhK//selA//ldhA//ribF//ldtB//uraA//nrfD//ftsY//dsbG//tufB//ynfH//mtn//cptB//rpsN//fimD//purB//phoU//arsC//udk//rpsS//yraK//purR//allB//kbp//rplN//ybhG//tisB//wecC//hybF//cutA//mngB//focB//glpR//yghW//elfD//ydiF//ygbM//ybjC//ygcW//ybdN//speB//wcaJ//ydiF//uxuR//erpA//gltX//ypdF//malE//lolA//yehU//mdtO//yehC//clpS//rpsO//evgS//leuE//hflC//rtcB//mepM//eptB//flgB//dcuA//mglC//msrB//lptA//guaC//selB//ackA//gstB//murD//cirA//pdeF//
GO_0034661_7	cusA//gsiD//pyrE//rfbD//
GO_0034755_9	intQ//acpS//slyD//dgcF//
GO_0034762_6	kbaZ//metN//hdeB//hybF//tdcE//mlaB//tcdA//abpB//
GO_0034763_6	edd//yfeW//
GO_0034764_6	flgK//ykgF//
GO_0034765_7	fau//ade//pbpG//yjgX//dgcE//ymgC//xerD//
GO_0034766_7	yajQ//
GO_0034767_7	artP//wzc//
GO_0034775_7	ansB//trpR//modC//nemR//umuD//
GO_0034983_9	ebgA//xanP//
GO_0035235_6	ydiB//malX//xylF//yqhD//
GO_0035303_8	dppF//nikR//mlc//yidK//csrA//
GO_0035304_8	btuC//
GO_0035306_9	cra//
GO_0035307_9	macA//
GO_0035335_8	selA//gnd//lsrD//
GO_0035344_8	manA//bglX//
GO_0035350_6	era//
GO_0035383_4	ibsD//bglH//suhB//rsmA//yaaU//eptA//cpxR//recT//
GO_0035384_5	bcsQ//folC//
GO_0035429_8	sgcX//fabG//hflD//aaeB//ldrD//murA//
GO_0035433_7	yeeL//clpS//
GO_0035434_9	rfaH//ybhP//barA//hyaA//pepT//
GO_0035435_9	setA//frc//mdfA//malK//alsE//rluD//idnT//leuB//fetB//
GO_0035442_7	nanT//ldtE//ulaG//torD//fabG//nirB//speA//yjbG//bfr//phnM//intA//
GO_0035443_7	gatB//emrD//dcd//hisH//dnaB//rpsE//pgl//dnaN//
GO_0035444_9	cpdB//ispB//mlc//mrcB//guaC//rcsB//phnH//
GO_0035461_6	ascF//aroB//aspA//prfB//fdoG//yghB//nuoG//holC//trg//aroP//
GO_0035510_7	pdeH//tdcE//lgt//yqhD//dxr//
GO_0035511_5	dicB//
GO_0035513_5	cobB//
GO_0035524_8	ascG//
GO_0035552_6	ompG//
GO_0035553_6	iscA//
GO_0035556_4	kdsD//zapB//argB//narI//ydjM//phoR//nrdG//dacD//paaX//hycB//nuoM//ftsQ//hyfF//hslR//thiQ//glsA//yagU//cpsG//eutK//nanA//hisB//pspA//agaW//ykgM//slmA//yidZ//cfa//modB//ogrK//yihT//melR//intE//menB//entB//sgbH//metG//dinD//fliM//ftsP//mutL//nanC//ffh//xylR//creB//helD//arfB//
GO_0035600_8	pntB//
GO_0035601_7	ebgR//rplW//yfcA//
GO_0035672_6	mutY//kdsD//dicC//ugd//ybcM//insI-1//yhjR//tolA//dnaN//aceF//cheY//rsmJ//xylH//mtr//fliS//narJ//recD//znuB//entB//csiD//
GO_0035690_5	ycbX//tnaA//gnsB//aaeR//zinT//rfaE//lepB//yeaE//yaiW//norR//frdD//
GO_0035725_9	mepS//accB//lysA//mazG//yafQ//hypD//puuR//
GO_0035784_9	cdd//
GO_0035821_4	ydcZ//panC//miaA//yeiL//waaY//
GO_0035864_6	ulaD//
GO_0035873_8	mnaT//glnQ//
GO_0035890_5	rsmE//uidA//hyfF//secB//
GO_0035891_6	ygbI//gabT//alaE//trpR//
GO_0035966_4	cpxA//arcB//pgpC//paaB//yhaJ//citT//puuP//
GO_0035967_5	rfbB//ycjW//kefF//rplS//otsA//
GO_0035999_5	pstS//yjtD//trmH//nimR//
GO_0036001_7	cpsG//
GO_0036046_8	moaC//
GO_0036047_9	rplO//
GO_0036048_8	gpr//
GO_0036049_9	yjtD//
GO_0036088_6	rfaC//
GO_0036103_6	allR//frmA//
GO_0036104_6	ybhD//fhuC//
GO_0036172_6	yqeF//
GO_0036211_5	lpxT//clpA//pdeL//rcsB//mrp//yfiC//pgpA//mdtP//mtlA//cobS//slt//bcp//rrrQ//kilR//mmuP//ycgV//ldcC//gltX//cstA//frlC//speD//insK//dinJ//iscS//pabA//mntP//yojI//metR//speB//prpC//yhjR//gsiB//hscC//speF//udk//ibsB//ymgC//fiu//lldD//basR//nanT//kdpC//cbrA//galF//rplB//entB//cysC//tauA//ivy//yhaC//nanE//tdcR//hprS//srlE//gltL//kdpA//acpP//rffH//cycA//crl//yfaV//lysU//kdpD//upp//cbpM//rlmE//yqhC//hscB//agaW//mog//hxpB//cpxR//xisR//umpH//garK//lolC//ccmD//yahD//aroP//yhbQ//mhpA//frvR//ycgR//truC//acrA//zapD//idnO//ydfK//insI4//iaaA//ompT//nanK//rpsP//ycjU//coaA//mdtL//rnlA//truB//ytfP//artJ//adhE//ttdR//ralR//tmcA//yaaY//malX//rplJ//hxpA//hemC//yfeR//insI1//acrF//rsmG//puuD//ybdR//rnpA//torS//rluC//flgC//recB//trmD//dcuD//malE//spy//pepQ//phnG//cusR//ulaA//ilvI//ccmE//yggD//hpf//mnmG//ftsX//yjiM//nmpC//potA//sad//ynbC//rlmA//xylR//lptE//
GO_0036214_3	uxaA//
GO_0036265_6	frwB//hcaR//fimG//torC//
GO_0036289_9	sgrR//agaA//
GO_0036293_5	ndk//ybjD//fadR//
GO_0036294_6	yfcR//yidD//ihfA//
GO_0036388_7	wcaJ//
GO_0036447_5	moaB//pheM//ftsW//
GO_0036448_6	lpxL//ykgO//tcdA//
GO_0036460_5	ppiC//hscA//umpH//prpD//mhpB//hypC//
GO_0036506_5	menI//
GO_0036525_7	uxaB//
GO_0038083_9	sufE//tyrA//cobU//proX//bdm//
GO_0039633_6	yphF//wzb//kefB//yedF//
GO_0040008_4	yciE//zitB//ribD//lsrD//fdhE//ackA//ptsN//uhpA//ariR//rsmF//
GO_0040012_4	lysO//rzoR//polA//sfmH//yadV//murC//norR//mtlD//pmbA//prmC//mqsA//eutD//rluE//aroH//
GO_0040013_5	fiu//fecA//ydhQ//gadA//yiaT//btuR//ptsN//
GO_0040033_9	secD//
GO_0042026_4	eutD//thrB//fbp//minE//metG//modC//ypdA//fdhF//pyrG//
GO_0042040_7	rnhA//
GO_0042044_5	hypT//
GO_0042126_5	ccmE//dgcN//dnaE//rne//
GO_0042128_5	sufB//malS//
GO_0042133_4	nepI//nagK//maa//paaH//flhD//lsrC//aroB//bacA//artM//secY//mtfA//frmR//ralR//sanA//yrdA//solA//
GO_0042135_5	ychF//mmuP//ndk//arnF//rplM//entA//agaD//galF//tpiA//radD//yhcD//wzyE//dgcT//
GO_0042136_5	rutF//mcrA//
GO_0042150_7	glsA//yjjB//nanE//
GO_0042157_5	xylA//paaJ//argI//glpX//
GO_0042158_6	ygeV//ascB//mreB//
GO_0042168_4	gnd//dppC//udp//uspB//tsaB//pabB//mngR//garL//bglX//
GO_0042176_6	nadK//gcvT//atpH//maeA//
GO_0042177_7	kdgT//yiaN//ydhJ//
GO_0042178_5	yijO//psuG//pflA//oppD//yghO//glmS//nagK//pagP//aroK//dnaX//cyaY//topAI//trmD//eco//ilvB//csiD//elyC//kduD//rplM//
GO_0042180_4	yqaA//pdeK//flgF//rbsA//kdsD//dmsC//fdhE//rluE//ompW//sgcE//ghoS//creC//fliG//treA//dicC//betT//pgrR//puuP//pdxJ//rrrQ//ggt//plaP//trmO//rnr//fliD//ileS//ttdR//sapC//treF//aroH//yqhD//moaC//hcaE//zapC//gph//dtpB//erfK//potI//ydcR//hupA//potB//tolA//glmS//argH//fixB//carA//mug//tktA//recT//pgaD//malY//acrR//rpe//galU//cadB//lpp//hiuH//thiP//caiT//
GO_0042181_5	rsgA//pta//xapR//ppiA//kefC//hdfR//opgC//cpxR//hsdR//ypdF//sufC//argD//ssuE//mug//glpB//alaC//pspC//ade//proA//mfd//tusA//ybjI//arcC//glyA//
GO_0042182_5	ghoT//cpoB//wecB//ycbV//hcaB//garP//rhtC//eco//yieH//tdcR//dnaJ//fruK//yeaG//trpL//nirD//map//dinJ//ahpC//exbB//yggF//cstA//phoU//ftsA//hsrA//queC//dusC//mcrB//asnC//sthA//
GO_0042219_6	rhaM//apt//pcm//ssuE//yihQ//
GO_0042221_3	yjhI//yjiQ//ybhJ//nrfD//yieK//gatZ//ispH//stpA//bluF//cstA//artI//yphB//tdcD//hupB//araD//rfbB//vsr//ugpC//ulaF//amyA//kch//decR//bglF//fadR//hemH//ilvA//murE//phnJ//ecpR//aaeB//hdeB//araB//ibsE//bglX//yjeI//mhpR//mdlB//sgbH//yebS//cydC//pta//bcr//idnO//gyrB//paaG//citE//greB//bioA//menA//grxD//alaE//glgB//wcaC//fimZ//ybdR//gatC//pgaC//cobU//fhuF//thyA//hofQ//nuoF//cspI//citE//gabT//yegT//menF//insI-1//yehZ//osmE//pspF//pgaC//glpD//ibsD//moaB//lptG//rpmG//yneE//dicC//malF//narL//ybhD//lolD//pepT//wbbK//znuC//fimC//pdeD//gltS//cysP//rbsC//mlaF//fadJ//sbp//dinB//hicA//thrS//ybjN//panB//dhaM//glyS//ghxP//rsuA//glvB//ynhF//yjaZ//yagU//ggt//yidH//agaD//ybhG//cobS//ypdF//bipA//recB//rzoR//yjaA//glxK//aspA//ugd//glnK//dcuC//gmk//ulaR//exoX//trmL//ortT//psd//aaeR//rbfA//insH-6//bioD//rplY//trmA//ubiI//prfB//idnT//artI//yebS//yajQ//symE//hybF//prfB//hypF//dmlR//ydhQ//mscL//thrL//eptB//yfjR//ubiG//hcaD//rbbA//mutY//asnA//yjjV//gabT//yidC//yeaG//dam//hslJ//mrdB//rlmG//crcB//envY//dsdC//bamD//ykfM//ydjL//sbcB//rzpR//narQ//ribC//btuD//proP//prpR//eutD//dinG//yeiG//lsrA//htrE//fkpA//nagE//ybjX//ybiS//bsmA//pdeL//fecA//tgt//dfp//livJ//tyrB//csgA//cysG//yeaK//tdcR//moaC//xylR//rsmC//rzoD//panE//qseB//yghO//prfC//agaA//nanE//mtlR//tldD//lldR//gcd//rnd//coaE//yihS//yajD//pheP//ycaO//gspF//yjiQ//cusF//ubiD//paaK//ccmG//garR//intZ//yadN//ybbN//thiC//yidD//cmtB//mntS//yraN//agaC//insI4//yehD//glnB//
GO_0042245_7	yahF//rhaB//glnL//
GO_0042254_5	alkB//tdcG//mntH//gpt//gfcE//livK//yciG//
GO_0042255_6	thiH//yafE//
GO_0042274_5	sufC//fepE//dcuS//focA//
GO_0042278_6	mntH//rihC//yfcG//trmD//thiD//fepB//yjjI//degQ//yfiE//menI//rlmM//ppx//waaU//yjiM//dicA//cpsB//dgt//fetB//
GO_0042304_7	yjbE//recT//ybjX//
GO_0042325_8	murG//tnaA//
GO_0042327_9	yeaV//
GO_0042330_3	sgbE//ttcA//ydcP//ydhC//yehY//nuoF//ycjQ//metK//hpf//cysG//xylB//dicB//ebgR//ybbY//amiD//yciV//
GO_0042350_6	hha//
GO_0042351_7	ilvA//
GO_0042354_7	rhaR//yhaV//ybaE//dnaJ//norW//yhaJ//
GO_0042355_8	mtr//waaJ//pgaB//btuF//ddpA//glpC//
GO_0042357_5	yjcE//caiB//
GO_0042362_6	dapF//
GO_0042364_6	dapB//rcdA//mepM//upp//kch//kefF//nirC//ydiV//kdgK//rpsB//qorA//aspC//ugpE//pyrH//yjjV//aroP//rlmB//paaK//rpoH//ptrA//yfjR//hisF//ppsR//hflK//cysZ//alaS//amtB//thiE//yfgI//uspB//xylF//rpoH//htpX//secG//yjbH//narJ//ydjM//rplF//ybcQ//hpt//fdx//putP//birA//btuB//rdgC//rayT//galP//agaB//ybiY//matP//msrP//rhsD//yefM//rplS//ygeV//djlC//
GO_0042365_6	mcrB//chbG//metN//ydiZ//
GO_0042371_7	lspA//
GO_0042373_6	agaI//
GO_0042398_6	bamD//elaD//lptE//iap//frsA//pcnB//trpB//queE//rfaD//ubiX//rsmH//htrE//mtfA//yaaY//ybhF//recJ//bluR//elfD//ycfJ//kdpF//
GO_0042401_7	ydhK//fliT//yggF//qseC//folM//yneE//yhiM//cheY//ppsR//gpt//yfaE//ppiA//bluR//yfdC//
GO_0042402_7	purR//mazG//hyaB//rpsT//yhiM//der//yhcF//nrdF//rmuC//cueR//caiD//sgbU//mngR//
GO_0042413_6	exuT//ygiV//tusD//sdaB//
GO_0042430_5	csgE//mrcA//phoU//livH//proV//gntU//ydeP//btuB//ybhD//ygcR//
GO_0042435_6	ybbW//mraZ//flgA//dsbA//ulaA//xylE//oppC//lpoB//queD//
GO_0042436_6	ydbK//
GO_0042439_5	bdm//
GO_0042440_3	oxc//rfaG//artQ//aldB//ldtC//cobT//spoT//asnC//cbrC//tehB//lrhA//dpiB//mdoG//osmE//
GO_0042443_5	ycjD//otsB//
GO_0042445_3	ftnA//dmsB//yfeO//dcyD//yoaB//yphF//degP//frmR//ydfD//dacD//clpS//glnS//yajD//rfaG//
GO_0042446_4	fliD//
GO_0042447_4	rsmJ//trmL//oppA//rclR//yjeI//ycjP//yrfG//cpsG//hflK//potB//zapA//proX//ybjX//
GO_0042450_7	adiC//iraD//ccmH//yjhH//zapB//hemL//
GO_0042451_7	yihS//trkH//umpH//fbp//frwD//ydiR//
GO_0042453_8	alsA//
GO_0042454_7	dppA//wbbK//higA//mhpC//gabP//yjjV//relA//yqaA//dcd//ybjD//cbtA//bglB//
