#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rraB//ybeY//ynfH//ybhS//
GO_0042026_4	aroC//chpB//oppA//yahB//cvpA//uxuB//rplL//ppiC//gatD//
GO_0042040_7	eutB//
GO_0042044_5	ascB//
GO_0042126_5	yjhB//zwf//pfkA//yneL//
GO_0042128_5	rimJ//yehT//
GO_0042133_4	secM//csdA//dicA//htpG//ttcA//aqpZ//insB-4//rpmE//yneE//ilvD//livH//rclA//wecE//ydeT//gatD//bamA//
GO_0042135_5	kdgK//greA//menA//secM//gadA//ldtB//ampD//secG//tauD//hcaR//wzzB//sspA//rlmH//
GO_0042136_5	opgE//ycfJ//
GO_0042150_7	sucA//ebgA//yieH//
GO_0042157_5	pgsA//aroA//mreD//menD//
GO_0042158_6	mdlA//tdcC//rlpA//
GO_0042168_4	tsgA//speB//entS//tesB//flhD//prmA//rplW//fepA//glk//
GO_0042176_6	yadK//wzb//mak//dtd//
GO_0042177_7	ogrK//yibF//plsC//
GO_0042178_5	hicB//surA//yjhH//phoQ//rcsA//entF//guaC//ycjU//gadX//rpsJ//yehZ//ydcI//rpsP//nrfD//glcB//tcyN//hlyE//epd//menA//
GO_0042180_4	rcsF//glvB//gfcE//tolC//nrdE//asr//rpmG//mliC//afuC//trmI//yddM//kefF//queA//trkA//ydjJ//deoR//cusC//zraS//phnC//yhaV//ydiR//betI//gcvP//insA-1//nrdD//ribF//nlpI//yfgJ//ruvC//crcB//sspA//mepS//rcnA//mreC//nanA//cmtA//yfgI//rutE//phnJ//ispU//rfaB//sgcE//fdoH//intS//yhdZ//atoC//entC//ygjR//mobA//hcaB//melB//lysP//hcaR//cbtA//phnG//htrE//mrr//uraA//elaD//
GO_0042181_5	mscK//insH-6//yehX//speB//zitB//ydeI//atpC//yfcS//argC//sgcA//amiD//yahF//gatZ//hypD//lsrR//priA//metE//kdsA//rapZ//potI//gabT//macA//tolB//pyrE//
GO_0042182_5	yeeO//dgcE//rfaD//yqiI//mngA//yedL//prfB//ttcA//mdtB//ghxP//yidA//dinI//cheA//puuC//chbA//pdhR//xylE//dcm//yagU//hofM//elfA//caiD//speE//yeiE//rplC//glyS//dcuR//dkgB//gatZ//
GO_0042219_6	yehB//rpsG//yihL//mfd//ascB//
GO_0042221_3	aqpZ//mraY//yhbS//wcaB//ymgF//pheT//ompW//hrpA//yicJ//hisB//yggT//glgA//fadD//rhaS//rplF//nagE//torA//gstB//ydcM//tsaB//sppA//alsK//lptE//lexA//yehD//pfkB//fadI//yfaE//lplT//cusB//galR//rpmE//smpB//tsr//uxaA//yieH//yjhC//rpe//yaiW//fadI//adiY//sdaB//rapZ//phnI//rhmD//yecS//yhjA//yqcC//acnB//torA//dapA//lpoB//nrdI//truB//lysP//fabB//ybhR//zapC//lepA//tolC//ftsI//ais//ycgV//puuA//pgl//leuS//greA//ispA//mazF//pepQ//selB//cysW//rstB//cpsG//ompW//satP//elfD//paaA//mcbA//ygaH//csgD//sgbE//yeeL//ulaD//gldA//aldB//ygeW//hokB//ghoT//afuC//ansA//bglJ//mrcA//ppx//paaZ//yehU//tsf//amiC//yfiF//cysG//topB//queF//elfG//fixA//mutH//ddpX//yfgO//kefB//gltD//mglC//hrsA//deaD//yihX//topAI//yeaV//yeaG//mlc//dnaX//hprR//deoC//yqgF//dgcF//rhaT//nagA//umpH//aroD//aceA//ykgA//sfmH//kefB//accC//pepB//sodB//murF//mutH//yagG//moeA//ubiJ//allR//mlaD//tauD//rihC//yggD//rhsD//ynbD//yadC//glgA//cbl//yfcU//yijE//dgkA//tdcC//rpnA//speB//nudB//icd//srlE//yehX//dgcJ//trxC//rihB//ulaB//ykfI//yajD//glvB//bfr//rho//yhcN//sgcR//hpf//nikE//yjjV//metF//fadD//qseB//argA//menD//waaG//hybA//luxS//bamC//codB//fhuC//ynbC//sufD//livG//borD//hlyE//srlR//trmJ//holC//pal//fimZ//hemH//glnD//secM//prpD//arfB//lpoB//sufE//narL//nanR//yceK//fepB//aceK//yccA//higB//bamD//sdhD//sthA//csgG//pykF//gltK//nikB//iscR//hybG//mdh//yahD//speC//phnM//speA//dtpC//cdh//pcm//ompL//rbsD//yidC//ygiV//pflB//phnJ//queG//tdcF//htpX//gcvR//mdlB//
GO_0042245_7	nikD//sanA//entA//
GO_0042254_5	rfaQ//arsC//waaP//yqcC//rpsK//hmp//ynfL//
GO_0042255_6	uidR//ymfK//
GO_0042274_5	fliD//ygiW//yciE//leuB//
GO_0042278_6	pepB//gspI//dppB//tauD//crl//mdtJ//purL//prpC//uhpT//yjhH//lgoT//yjhI//nagE//tktA//cysI//fre//sdhD//yceO//
GO_0042304_7	rpoE//yggT//rfaC//
GO_0042325_8	ispF//cmoB//
GO_0042327_9	torR//
GO_0042330_3	narH//dam//glyS//gntK//ynhG//ftsP//casC//hemA//fimF//glgB//cytR//lyxK//cusC//rpe//panB//moeA//
GO_0042350_6	lplA//
GO_0042351_7	malF//
GO_0042354_7	yfcQ//frwC//mltF//maa//hslJ//ycjR//
GO_0042355_8	prmB//lrp//ybgP//dppB//hypA//pagP//
GO_0042357_5	yneL//hcp//
GO_0042362_6	puuB//
GO_0042364_6	yiaB//ygiV//sgbE//glpB//flgB//dinD//murR//rluC//ybaQ//ulaC//mdlA//opgG//nadD//rapA//lpxM//nuoI//thiH//rnhA//xerD//efp//chbF//nudG//cmtB//yciK//rpsD//yqaE//hokB//argF//uvrD//mnmA//glmU//lit//phoA//yieK//map//yhcN//mltA//csiR//glcD//napC//kefF//yeiE//rlmL//tdcB//xerD//phnI//gluQ//etk//cusF//srlD//yfcQ//gpp//npr//hemG//adeP//dosP//
GO_0042365_6	pta//patA//yehT//yidH//
GO_0042371_7	ppx//
GO_0042373_6	pepA//
GO_0042398_6	caiT//ldhA//atpC//clpP//rhoL//rapA//dgcZ//ppk//ubiA//pdxH//ftsX//pabB//ccmG//murJ//napF//hofQ//smpB//thrS//hokE//arsB//
GO_0042401_7	coaD//rlmM//mdtI//osmY//rcsF//torS//oxyR//miaA//rfbC//zinT//rpsD//cheA//ypdB//queF//
GO_0042402_7	phoE//waaB//gpmM//lysA//purT//narH//adhP//lsrA//ccmH//insI-1//rpsD//fdoH//ycgV//
GO_0042413_6	lysC//glnE//dacC//araB//
GO_0042430_5	ssuB//rtcB//nikD//rimO//phnJ//alsC//gyrA//ortT//deoC//hcaT//
GO_0042435_6	fimB//idi//paaA//uhpA//mdtP//argD//phnK//rplK//iscR//
GO_0042436_6	yddA//
GO_0042439_5	tldD//
GO_0042440_3	ygcO//fliL//nuoI//ada//napA//acpS//mdtQ//gcvR//menH//phoU//recB//purT//yfgO//srlD//
GO_0042443_5	kdsC//trpR//
GO_0042445_3	yddM//ispA//sdhB//yciK//dgcZ//aldA//mtlR//phnI//copA//ydbD//mcrA//moaC//aspA//ileS//
GO_0042446_4	rfe//
GO_0042447_4	hisG//ldrB//yagE//xylF//nirC//mdtC//emrD//sfmC//ygfZ//yebK//ccmG//cysH//holE//
GO_0042450_7	ydcR//ydhQ//nanE//gadE//mreB//cas1//
GO_0042451_7	selA//sodC//lolA//yfaL//nirC//betI//
GO_0042453_8	bfr//
GO_0042454_7	spy//entS//dld//aroE//phnH//gspF//emrB//yhbS//nudC//torA//pyrH//emrE//
GO_0042455_7	yneL//topAI//phnI//lacY//argA//puuE//hofM//ynbD//hflD//xylH//rfaE//blc//bacA//mog//acpP//rng//metN//
GO_0042493_4	nupX//glnB//rpmB//yeaK//yidA//yicJ//rlmB//yggN//rplL//gcvH//acnA//sgrT//kduI//yagF//ilvB//metR//yfdS//fecC//appC//glvC//hexR//insI-2//mnmG//tisB//rluD//abgB//glcD//ascF//frvR//yfgO//araA//prkB//dosP//uvrA//fkpB//ppx//opgG//ftsH//gadE//insI4//etk//rpoH//ldtD//sdhB//yabI//fdoG//yqhD//selU//borD//
GO_0042537_5	tnaA//fadA//pepT//sucD//waaZ//map//lipB//rutE//relE//sgbU//sxy//trg//dtpC//tdcC//dppD//rmf//allS//rfbC//rhmR//hslU//panF//rnhA//
GO_0042538_6	cdsA//csdA//
GO_0042542_5	tusE//xisR//hemL//dadA//cysE//glsB//menE//sbcC//tauC//xylR//frlA//yihW//yegT//torZ//srlD//sgcA//yjjI//flgC//
GO_0042545_5	essD//
GO_0042546_4	ybfE//bdm//cyoE//cheR//insA-2//agaS//nadC//thiC//dcuS//bamE//
GO_0042558_5	fucP//dfp//hisI//ydeM//ttdR//xseA//lpxD//yhdJ//kdpB//arcC//rsuA//phoE//speE//agaW//fieF//purN//yghG//caiB//
GO_0042559_6	ptsP//alaC//alaE//dld//ydfD//nirC//rplQ//grpE//iaaA//hemC//ydiQ//wza//fnr//
GO_0042560_6	iraM//cspG//
GO_0042592_4	iraP//yhjD//phoB//yphB//lgoR//clpX//sstT//rsmB//yagF//entC//ydaN//pabB//groS//murA//yqiJ//hslO//hha//casB//yhcH//yeaV//hycA//kdpB//ymfK//ttdR//helD//znuC//nikB//pykA//nrfE//mutT//yeaG//poxB//yjjI//nanT//miaB//yciT//yiaL//yidH//erfK//uspB//citE//lpoB//ascG//menD//alaC//ppx//yfhM//yphC//cvpA//nrdD//melA//ynfE//wcaC//ybhR//sgcX//nrdD//ptsN//mdaB//ndk//
GO_0042594_4	oxc//moaA//cho//sapA//gapC//hybE//yqaE//betA//nrfC//mcbR//csgD//arsC//nuoB//gloB//narL//rimI//rlmN//yaaU//rzpR//psd//lysA//ddlB//waaO//ilvM//pdeL//rpmC//mreB//citX//prfB//znuB//ydiV//fklB//degS//menF//rpoS//
GO_0042618_5	agaW//
GO_0042619_6	yadC//
GO_0042710_4	cynT//glmS//rplQ//rimK//hlyE//ispH//fliL//ygeW//ubiA//xerD//ldtB//add//fecB//yfiE//hybF//pyrL//dmlR//hemL//rpnC//marR//rfe//gapA//tsaC//uspE//gspJ//srlA//ubiE//ydfD//mgrB//ilvH//napB//gpt//nmpC//folE//gfcE//hslR//glxR//yagE//rpoD//hscB//skp//modA//recX//rhoL//rfaB//gltP//hprS//yqiG//obgE//mutT//dgcZ//
GO_0042723_5	alpA//tusA//cmoA//cspI//yceD//narU//emrB//yfjV//yoaB//yedL//mepS//fliG//
GO_0042724_6	lipB//hiuH//mlaD//cheW//rbn//dpiA//rlmJ//arnD//rsmI//torD//
GO_0042726_5	yjeI//queG//yadG//dnaB//yhjX//rne//rcsF//emrD//
GO_0042727_6	aroF//tatD//cdgI//serC//fadJ//pfkA//glnA//grpE//
GO_0042732_6	rplB//pspD//thrB//sapA//lsrA//
GO_0042737_5	ldtD//nrfD//smrA//gadC//lyxK//yjbF//ydfK//psd//rplQ//rhlE//scpB//fhuD//yhgF//waaY//waaS//idnK//rpsT//rfbC//gloC//dmlR//agaI//cysQ//rihA//yaiV//mliC//adeQ//kbaZ//aaeB//mdtP//glrK//hcaR//ariR//ispU//mepS//mdlB//metL//hupA//cobC//plsX//bhsA//abgA//ompF//yehY//yijE//fepA//otsB//efeO//dppC//mdtQ//betI//ariR//fdnI//yahN//yaaY//yihW//
GO_0042743_5	ybaM//mdtP//
GO_0042744_6	dgcJ//dacD//
GO_0042759_7	rlmF//rimO//
GO_0042773_6	yraK//
GO_0042777_8	arsR//
GO_0042779_8	zwf//
GO_0042780_10	tdcR//trpGD//borD//
GO_0042816_5	yibT//msrC//adeD//ftsK//dsdC//fbaA//plsB//guaB//ydaC//
GO_0042817_5	argK//
GO_0042819_6	lysA//narQ//ydfG//mltG//yeaG//yieK//tpiA//cueR//potB//
GO_0042822_5	yfcF//rcdA//mscK//mscS//hprS//yedA//menH//
GO_0042823_6	yehA//ybcM//hofQ//ygiS//ybhI//proV//prfC//
GO_0042836_5	zapA//tauA//nuoN//flgK//
GO_0042838_6	yjcE//narQ//ssuE//sufE//
GO_0042839_7	ynhG//ghoT//yfeO//cydB//rnb//mltF//
GO_0042840_7	ibaG//atoS//prpR//prs//hofO//bipA//
GO_0042843_7	nrdH//secM//
GO_0042844_7	lolC//
GO_0042846_8	hrpA//
GO_0042851_8	yajL//manY//astC//chaA//
GO_0042852_9	entE//eptC//fabG//
GO_0042853_9	opgC//
GO_0042866_8	mcrA//mdtN//mutM//ompN//thiL//rtcB//yhfK//cspI//hslO//artI//cyaY//ybdM//alpA//yhdJ//sodA//cpsB//ispG//basS//
GO_0042867_8	vsr//
GO_0042873_7	ascF//amyA//paaA//aroA//fadB//iclR//btuB//
GO_0042882_10	secA//tauA//lapB//
GO_0042883_7	ydhJ//dmsB//nrfE//yqiH//ssuD//metN//frmR//frlR//
GO_0042884_7	degP//agaI//nikC//ribD//yggX//ykgO//dapD//
GO_0042885_8	yafO//
GO_0042886_6	hybO//gpmA//rfaQ//fpr//atpC//lsrB//lolB//rclA//ydjL//fabD//yfiE//thrL//nfi//yejA//dapB//gntK//orn//narV//frwD//rnb//fumA//qseB//cyoC//mlc//chbF//rpoS//arfA//malE//clcB//yciA//pyrB//ribF//allR//alsE//ynbD//rfaD//rhmD//waaP//dgcJ//ccmH//tadA//rpsP//glnP//cheA//yahO//rhaA//ytfP//csdA//ybhR//rpsH//tar//frdC//ycfL//insI4//elfA//secE//gmd//elfC//hicA//ydcT//galS//rlmG//treB//oppC//fimH//mmuP//polB//sodB//rsmE//yahB//murG//lpxP//dgcZ//sgrR//yebQ//prlF//sufB//creC//ybeY//mltB//vsr//pgrR//avtA//puuR//hyaC//ydcZ//rbsB//kefB//
GO_0042891_6	era//sgcE//miaB//yjhH//ybaE//feoB//add//lolD//agaR//ccmH//tomB//yiiD//araD//mltC//rsmA//nirD//nikC//ybeF//ydeP//elfG//yjtD//otsA//phnC//mlaE//rnc//mdtM//dcuC//arnF//rlmG//murC//tktB//tusA//
GO_0042906_8	oppC//potA//hchA//ldtC//
GO_0042908_5	gntT//asnS//cpdA//ldtE//mreC//mgrB//pgm//fliK//gabD//ygbN//ydbK//ydiO//potA//xanQ//ebgR//rzpR//
GO_0042914_8	metQ//bfr//
GO_0042918_6	napD//bioC//mnmE//fecA//bacA//
GO_0042919_6	hcaE//
GO_0042920_6	ykgA//
GO_0042928_7	sdaB//
GO_0042930_7	clsA//yjjV//rarD//ompT//gadX//xdhB//miaB//envC//
GO_0042938_8	upp//hxpB//yeiG//allR//phnL//rlmB//phr//cysS//mltB//insH-5//hcaB//ihfA//fadB//dgoA//tsaE//
GO_0042939_8	mtlR//gapC//rpsG//rlmI//qseB//evgA//truD//frdA//ligA//ybdN//
GO_0042940_7	lolA//cho//cytR//rrrD//yajQ//
GO_0042941_8	ybhR//
GO_0042942_6	ybgQ//kdpB//
GO_0042953_6	mntR//rplF//garL//
GO_0042956_8	lhr//ybdN//hisQ//hicA//idnK//
GO_0042968_8	nadE//rpnC//hyfF//
GO_0042981_7	rpiA//
GO_0043038_5	yjiY//scpC//bsmA//mgtA//lptE//ssuB//metF//ibsC//dacC//wzzB//rluA//lsrG//prfC//topB//sucD//phoA//pdxH//dgoT//rfaH//pfkB//macB//gpr//rplD//pgsA//cdd//bioP//
GO_0043039_6	hinT//ansA//dnaX//fur//xylE//yeeL//ilvD//fryB//ydcM//narL//yhdJ//recF//purL//guaD//flgB//zinT//pdeF//rhaB//malS//pldB//yehY//yegV//hupA//dmsA//rhaD//
GO_0043041_6	yqeA//
GO_0043043_6	rlpA//gpsA//ilvM//dppF//rplW//cof//yfbU//bglA//rsmH//glgS//ogt//zinT//ibsB//trpB//mreC//hdfR//tsf//ftsE//puuB//glcC//xylG//elaA//nimT//murF//proX//ubiX//ydcT//adk//wecC//yehT//rzpR//hcaC//manZ//arcC//ykgF//ulaE//cspE//rpmJ//hycA//iscS//yefM//wzc//cvpA//rimL//rsmH//osmC//galP//yieK//gadB//sixA//epd//mltD//glcF//aceF//plsC//flgA//arsB//dbpA//cysA//rutB//ulaF//
GO_0043067_6	yhjA//
GO_0043085_5	nrfE//purU//gltB//grpE//codB//mutT//glgB//kdgT//yfcV//nlpI//mog//kduD//rutG//ftnB//narP//rssB//murR//tcyP//abpB//fabR//chpS//surA//pitB//
GO_0043086_5	oppB//tatC//cirA//yfdK//yfbR//artQ//ygfA//glpF//yebQ//ptsN//cheB//yibF//rhaT//cedA//recR//bamE//torI//gltI//glpD//moaC//prfB//opgB//ydeT//glpD//mtn//ykgM//
GO_0043087_6	cspI//pphB//yihO//cyoE//
GO_0043090_7	zapB//degQ//rusA//rffC//fhuC//sfsB//yfcQ//yidH//hisD//phoA//
GO_0043093_3	nuoL//cyoC//hdeB//ybjI//yjbE//ung//mdtI//gatD//yegD//epmC//mreC//panZ//hns//rluD//ycjU//zapD//potB//
GO_0043094_4	pfkB//ydcR//galM//flgC//exbB//cysB//hmp//yehD//fadR//recJ//idi//ompW//yqiJ//hycA//yfiR//garK//maeA//fnr//rpsR//nagE//sulA//dsbD//
GO_0043096_6	macA//pyrE//thiP//
GO_0043097_6	yhaO//allD//ptsP//argD//
GO_0043099_7	appB//
GO_0043100_6	rhaB//
GO_0043101_5	pta//tyrR//nrfC//appC//
GO_0043102_5	queE//cobT//yehB//rpmF//
GO_0043103_7	dnaG//
GO_0043111_7	yhjG//
GO_0043137_6	insI-1//thiP//
GO_0043150_8	tatE//
GO_0043157_6	yahI//
GO_0043164_6	yghG//ybcQ//ftnA//menI//zitB//ssuB//basS//ybiW//
GO_0043165_6	ulaB//radA//umuC//ddpX//nlpD//tpiA//lplT//lepB//ldtC//dps//
GO_0043170_4	rclR//mltD//torR//stpA//fhlA//ada//ispB//yggE//dosP//yeaD//matP//ymjB//yeaK//menF//pck//phoB//tsr//ghxQ//holA//rplT//luxS//ileS//ilvE//epmC//rhtC//dsbB//fimZ//pgaA//gpmM//mdtM//speA//sdhE//xisR//bhsA//dinG//arnA//htpG//ygcR//clsB//ftsK//priB//acs//waaU//mtlR//rcnR//yjaA//ybgQ//sutR//sbcB//purB//dnaJ//hypD//rfaG//aaeR//hisI//mug//msrP//phoU//frlA//aaeB//hldE//intA//nfo//ykgM//paaK//rraB//ymfK//dnaG//casC//yhhZ//adiC//amiD//pdxK//hslV//fepG//yeeA//gpt//rrrQ//ldrA//cobB//yeaE//yehU//gadA//sppA//sfmC//mcrA//mnaT//mdtA//hofP//mutS//caiD//spy//fucK//radD//yfcS//sufS//hypB//hybB//yhfS//epmC//treF//iaaA//pgaC//hypF//abpA//fabD//nrfF//miaA//dld//hldE//nikD//tsr//ycjU//yciH//ghoS//nimR//atoC//cheR//kdsA//yciK//hmp//speF//sgcA//tehB//rne//ddpA//fadB//casC//paaH//ykgA//hybD//yeeJ//aroP//glnD//nimR//nusA//sgcB//dctA//nlpA//pdhR//lptF//yqiH//ldtE//ssuD//murD//phnH//yehP//adhE//rzpR//metH//rclB//yijO//agaC//rplO//mltG//nrfA//paaB//ydeP//clsC//glpK//yhdJ//mlc//aroF//abgB//atpE//livJ//fadE//gldA//wzzB//dacB//yegS//rarA//waaJ//rpsA//nikE//yfcV//pspG//ygcO//dhaM//ada//rhaD//acrD//rcsA//dpiB//caiE//rplA//qseC//minD//solA//phnI//dicC//aaeA//iclR//cysS//mnmA//maoP//rfbX//amiB//ubiF//deoR//nagK//prlF//cysH//tdcC//dxr//ygbL//clpS//ydhJ//gspJ//nikR//rplS//hldE//moaD//ynaI//yfcP//yedX//tusB//aroE//fmt//cnu//recA//yneL//ybeY//garD//speA//dcuD//cydD//recQ//mtnN//argF//phr//yhjG//iscA//phoR//nemA//fabI//dgcE//glmU//prlC//gdhA//yajQ//fucK//fetB//ispA//cspB//cynT//ydeM//bluR//yhhY//hisC//cyaA//hofM//dgcT//clpP//dinI//arcA//lsrD//cueR//norV//hdeD//aaeB//rhaM//yehT//rsmE//nuoL//yjaA//hyfF//sapF//folP//yccA//dicA//ybcM//dppF//rsmA//tnaA//tatC//yggE//yhhY//fhuC//yeaV//holB//napB//xthA//rhtC//arnF//ycaO//cvpA//yihI//metB//kdsA//sstT//ybiX//hcaD//puuC//ttdB//carB//opgC//ulaE//thiH//cadB//bioP//cysW//rutG//bsmA//mnmG//nepI//ddpA//cytR//araF//yagJ//yafE//uvrY//cydB//ycaN//yicJ//tdcR//glk//recB//kdsC//ampD//intS//yjbF//leuD//stpA//lysR//napF//agaW//mazG//phnJ//gadB//frdB//rplE//ldrA//puuC//yfbV//dctA//rlmE//rsmA//gapA//yafS//nuoI//gltB//fepB//tyrS//potE//pgsA//ydfG//mtr//araB//pbpG//kbaZ//galK//ddlB//hyfF//dgt//torR//hycB//rhaD//xerC//osmC//proC//dinJ//yacG//idnO//trmL//dacC//rpsK//hisP//crp//yqeG//yoeB//yihL//fepG//hyi//copA//ascB//yohC//ugpB//ftsP//yigL//yccX//yadV//pgm//yicJ//ygcR//paaK//osmF//ileS//fryA//seqA//flgD//bamC//ribB//thiG//emrB//rclC//ynhF//flgF//fdrA//ybjN//ispB//manX//yjjG//dapD//fdnG//ydiF//mdtO//slyA//yjhH//yahN//dsdX//allR//yjaA//chaC//cydB//ghxQ//acpP//truD//agaS//truD//rplD//ackA//uidC//bglJ//sfmA//lyxK//yehY//truC//yjhC//dnaA//thiD//pdeK//betB//argB//rtcR//folE//preA//tauC//rlmG//mrp//rpoE//ppiD//ydcT//wzc//nrdI//metF//gltX//tauD//sanA//ribE//ybjG//yccS//cspD//ftnB//xylA//fliG//pstA//tauA//dpiA//xseB//rhlE//agaW//kdpD//arsR//hycA//ycjQ//atoC//tisB//kefF//gdhA//fadD//cysU//hemN//dtd//accC//proQ//ybiH//envC//rhtA//arfA//ybiW//fimG//yqcG//uxaB//poxB//crp//nadA//topAI//hemC//fixC//fepC//glpC//rutG//gloC//trkA//rmuC//rhaA//abgB//hflD//elyC//focA//preT//ybbY//dctR//hns//pdxY//mdtP//surE//potF//torR//mcbA//sbp//cas1//lit//napD//araD//kdsB//ccmH//csgF//casA//yagF//yeaE//ydeM//moaC//ubiI//xylF//mhpA//nadK//tolB//uraA//bamE//dicA//rbn//glmU//yhcH//malX//queA//rnt//birA//fabG//ldtB//kdsA//ndh//arcB//wecC//argD//hinT//ibsD//speC//kdsB//chbF//hha//envC//asnS//yohC//rlpA//yciT//slyA//mdtC//rcsC//rzoR//atoS//yahK//ygcO//nei//ppiD//dgcZ//lrp//infC//cdsA//dadA//tatB//bamE//rne//ggt//glsA//gfcE//yigL//bssS//ycfS//clsA//fryB//yeiE//trpD//cysB//fabZ//epmB//dnaX//udk//bluR//malE//yghB//gfcE//yggF//ycbB//yhhZ//glnS//waaF//rfaF//lpp//fkpB//serA//aroA//serA//ttdT//speD//entF//sdaC//cas1//yehY//bepA//menE//thiL//tusD//eutB//osmC//mtfA//proP//rpoE//pdeK//nadK//panE//rplB//casB//hupA//trmL//rlmA//lolE//cyoE//hflX//ppsA//focB//yafS//yieE//fre//curA//intF//uof//lsrG//tcyL//mutM//torR//accC//mrdA//paoC//fliM//ygiS//asd//ihfA//hemN//ygiB//coaA//artJ//alkB//rlmH//yfdR//yjcO//hybF//lsrR//rffC//pdeK//ydbK//dicA//rseC//dld//gloC//atpA//cbpM//nanK//cspA//dgcQ//arnB//glgA//hcaT//frwC//mtgA//ynbD//ydiF//nrfF//murB//rffH//ydfH//mipA//dnaE//hybA//wzzE//ydcZ//ybiV//atpB//hemE//cnu//rfaH//ivbL//malY//narX//yjfF//agaS//kdpB//leuS//pepQ//hycH//ybhP//cyoE//yddG//frvR//hdeA//tdh//yghG//kch//gmk//trkG//frr//psd//yadK//osmY//npr//yhaJ//cysM//alsE//uidC//thiH//fdnI//rsmG//gabD//elyC//xdhB//viaA//luxS//yibT//fabZ//ccmE//fecD//zipA//srkA//rplN//ddlB//yieF//yfaU//hyfA//barA//udp//manY//ybaE//ftsW//add//yfdR//mcbA//pckA//ybaO//argK//dgoK//trmD//cpsG//yhjX//leuE//hscA//yfdS//narH//aroA//gadX//yqjH//argO//deoB//epd//ftsE//entH//alsB//yhaM//artJ//pinE//mdtK//yiaN//grxD//cas1//nikB//yfcV//ugd//pabA//gudP//rfe//nhaB//cadC//trmO//artI//leuS//osmC//dgcM//ptrA//tatE//envC//treA//waaO//nadB//astC//gspJ//yghO//plsC//yhhY//leuB//ligB//yihX//yqcC//cysW//asr//fruB//mppA//ltaE//trmJ//cobS//secD//ilvL//cheR//hypF//recX//gshB//fecB//dsbA//arnB//greB//poxB//sfmH//yfcP//holB//groS//yejF//solA//mtnN//yahD//
GO_0043171_5	thiD//glsA2//ymgF//ydeT//mdtI//yeeO//yebQ//gsiC//ycdY//
GO_0043173_5	yhgH//uup//lrp//cvrA//ligB//dmsA//fliA//waaF//
GO_0043174_5	feaB//hslU//ynbB//nlpI//hofN//mcrA//
GO_0043200_5	glcD//galE//tcyP//fdoG//gltB//ydeP//qseC//rhmR//
GO_0043201_6	nuoE//
GO_0043207_4	rsfS//ycgB//cyoB//rclC//prfA//bisC//hldE//rimL//rcsC//trpE//rbsK//topAI//lptD//cynT//
GO_0043213_7	sucB//uvrB//nagB//rhtA//murE//gudX//creB//chbA//
GO_0043242_7	malG//uxuA//yggP//
GO_0043243_7	waaF//
GO_0043244_6	luxS//rbsC//ydjK//cyaY//avtA//nuoI//yphF//corA//kefB//asr//yhiM//lgt//yhhT//obgE//recJ//yefM//clpA//bluF//ycbX//hisQ//
GO_0043254_5	yegS//fieF//rsmJ//psuT//yfbS//fsr//ygcW//eptC//yrfG//frlA//mcbA//ybiW//dld//yahO//yfdC//ybjG//lepB//epd//ubiX//carA//ldtC//bglH//mdh//phoQ//tamB//
GO_0043255_6	yeiE//yagI//yidH//
GO_0043269_6	mprA//nuoF//galM//potE//rutB//pepA//holE//
GO_0043270_6	cusS//adhE//
GO_0043271_6	psd//
GO_0043335_3	yebG//insH-5//deoR//chbR//
GO_0043392_6	gnd//
GO_0043393_5	edd//
