#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct  3 09:16:16 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
GO_0000018_7	rcnB//feoC//nrfG//yfdG//
GO_0051188_5	cysW//gcl//yghB//maeA//gltP//elbB//yidE//ompG//alsE//kbaY//ttdB//sdhB//udk//artQ//uspG//galM//cusA//kefF//endA//rbfA//atoS//potF//tadA//mipA//leuS//recJ//fbp//pdeR//tktB//hypA//bluR//cusS//wbbK//yfcV//yieK//tauA//nagB//yihO//alaA//ftsA//speA//rmf//rbbA//dinI//hsdM//cusC//kefB//rhaM//hslU//rsuA//tolB//aroL//rutG//sgbE//yehW//ydeT//aceK//thiG//rffG//yefM//dgcE//rutC//rluA//glpB//surE//yabI//sxy//macA//katG//murJ//mlaB//hisG//nrfF//rplW//metF//ybjX//yacG//dgt//rusA//ffh//miaA//yeeY//nsrR//cheW//purD//rbsB//rspB//ydeI//fiu//dhaK//hisF//moaC//pspG//hybC//kduD//rffH//mscL//ilvL//ycfL//lolE//narH//moaA//argA//yhaJ//yheT//prmB//ydjM//ydiR//der//csdE//tusA//ppiC//xseB//hycA//phoE//prfC//ybdG//hypC//hybO//aroK//glyS//mug//yqjH//wecA//cytR//ypdC//ycjW//rseC//cheY//cheY//trmO//hypE//thrS//rutD//waaS//ycbX//yihW//nadK//artQ//aroB//tsaC//rraA//psuT//dppB//fabR//fadK//
GO_0051189_5	mhpR//osmE//tehB//rclB//iclR//yehA//aroF//hypT//smpB//citE//ndh//gadC//
GO_0051191_6	ftnA//
GO_0051193_6	bluR//dhaL//cusS//
GO_0051195_7	chaC//
GO_0051196_7	yadC//
GO_0051205_6	secY//glrR//ldrB//paaX//ompW//rimO//queA//trkA//plsC//rplM//
GO_0051223_7	rmuC//ybcJ//livJ//
GO_0051224_6	nuoH//
GO_0051234_3	mltD//birA//ydiQ//yaaA//xapR//oxyR//grcA//putP//frdD//aceB//lsrA//insE-1//rlmC//cysK//uidC//dam//tatD//entF//fkpB//chaC//ygdG//puuP//ycfS//tdcA//hemL//ybjD//yhbY//yjjG//fabA//sufC//yihQ//mukB//wecB//nlpI//rho//emrD//uspE//ftp//barA//rplD//phoQ//psuT//hicB//ispU//yieK//sbcB//glcB//mltC//garD//insK//glcA//pepN//ydaN//cysM//ykgM//narI//kdsC//livK//ybdH//norV//ybiA//murB//lysC//btuC//yihW//tamA//rffH//gsiD//hofP//malQ//agaS//elbB//ubiJ//ybjL//entB//yebQ//nirC//nanT//yidQ//rep//ygdG//aaeA//rcsB//yajR//yihT//sbcC//hdeD//galP//yhhY//blr//ynbC//hcaE//cbrA//araF//yciE//ybhP//dcp//opgC//yajD//csgB//fic//hrpA//opgB//ulaC//yihI//coaA//glvC//alkA//tatE//lysP//casC//rfaQ//frvA//napC//ydhQ//rstB//bdcA//phoR//fdoH//yfdK//fnr//ybcC//yidP//ybcJ//hyaA//ydfD//lit//gapC//rlmD//hrsA//rimO//nhaB//prlF//yhjD//lpxK//lptB//fbp//modB//potE//yhgF//soxR//cusF//pabA//miaB//ybaE//yfcU//rsmB//rpsP//paoC//cpoB//pck//pspD//marR//rffC//yhbS//nirC//soxR//ilvA//plsB//nemR//ygaH//afuC//insI-1//rplF//fecB//waaL//insI-2//rbbA//yaiP//ybiJ//yieK//pgk//nusG//yciA//dppB//nagC//rhtB//aaeR//lolC//napB//potH//moaB//yqiJ//lolA//galP//ydcI//cusC//pdxJ//rhlE//waaH//ulaF//dinD//ygeA//slt//nrdB//yihV//opgD//yahO//uvrA//bamA//yraR//folX//envZ//btuR//tomB//fdhE//yfaL//lptF//pdhR//kdpD//narL//cpsG//adeQ//zapA//ybdZ//bolA//flhE//yeeY//galM//nfi//sthA//bioF//pepQ//potI//accB//rph//yebG//rraA//ydiQ//rutF//yehX//prfC//ghrB//mipA//gadW//aroB//yihR//emrK//ebgA//rpsH//agaS//ydhQ//iscR//chbC//nrfG//tisB//ldcA//fdhE//thiE//yraR//bluR//aroG//recT//yciF//yihO//kdsD//nrfC//abpA//gntK//yihP//afuB//rluD//dcuR//adiC//ygcW//rihC//gcl//nuoM//rtcB//hycH//yidC//waaJ//tcyP//ldcA//fbp//cspG//ybcM//rnd//napF//ibsB//yihW//yjiR//ydhJ//cpdA//idi//yhaM//rhaD//aceF//cobB//atpA//acrE//yijO//epmA//brnQ//phnM//flgK//phoB//frwC//ybjL//tsaB//dicB//cvpA//feaB//cspG//pnp//fdoG//baeS//rtcB//panC//hslU//mqsA//intS//ompG//iscA//mdtN//umpG//hisI//ompR//thiC//acs//purA//yieE//uspC//trkA//mngB//mlaD//trxA//ompC//ybiH//satP//lysA//rlmI//yihR//melR//exbB//bhsA//waaC//ydcT//yibT//rplQ//mdtA//lysO//acpT//araB//rplC//pflA//betI//mtlA//pyrC//holA//icd//yjjI//ssb//manY//melB//ybeF//gpp//zitB//trpB//gntT//ebgA//galM//fre//fucI//ykgO//trg//thiH//nagB//ubiA//ptsH//yjhG//lsrR//topAI//yfeW//yfiR//fdrA//maa//emrB//rpsB//tmk//atpH//truA//mqsR//asnB//hycI//trpC//uhpT//yccX//mrdB//gpp//dhaL//dauA//nagK//gltD//folE//agaC//mtn//sucA//ssuA//waaB//tpiA//yeeL//atoC//rluC//ydeP//yqeA//rnb//dinI//iscU//efp//rpoA//nusG//ghxQ//fdhE//yagI//yajR//iap//nemA//recR//ubiD//arcA//trpS//tyrS//torD//ygcO//pppA//leuE//eutA//dapB//tolB//malY//yfgI//rclA//oxyR//pgl//acrR//sapA//rhmR//ydeE//mtlD//yqcG//lgoR//ilvD//sucD//glpD//icd//flgC//mioC//sgrT//lldP//dsbG//yagG//fabR//nrdR//tdh//mprA//kdsB//yadG//tadA//ybjX//ppsA//yqaA//bdcR//pstA//xanQ//rhaT//queA//nrdR//yjhH//arnB//ubiI//pgl//nadA//dsbG//puuB//fliM//insH-6//ychH//lysP//arnF//mdtL//ompC//lsrR//atpB//hdeB//mdtN//rnd//dppB//rzpD//yieE//ssb//cpdA//ygcW//ftsI//ycbX//vsr//hcaD//tdcR//macA//efeO//hcaB//rpiA//adeP//ugd//yebZ//dicC//puuC//yibT//elaA//napB//rbsA//purD//cydC//recB//rbsA//bdm//acrF//ttdR//phoB//narH//yfdK//yjhP//yaiV//yfdG//hisD//yojI//gatB//yceO//aldB//ssuB//uhpA//aroF//fliK//nrfC//dcyD//tatE//iaaA//yafQ//insI-1//recC//cdh//borD//ycaO//clpP//alsA//cpsB//ribE//alaS//qseB//rtcB//cyoD//aroE//yejB//surE//intE//yfcP//ygjH//yebQ//pepA//napA//sdhD//hemL//crfC//pyrG//tusB//dppF//greB//dnaN//tufA//fryA//recE//setA//truD//phnK//nrfC//ytfE//ybhJ//diaA//yfcG//raiA//ushA//frsA//appA//rsmG//shoB//pstA//menC//gor//hemD//nrdA//rseP//phnM//qseC//copA//dpiA//deoA//alr//yadC//allS//afuC//gcd//sixA//osmY//dcuB//tdcD//cobC//
GO_0051235_3	chbG//pheT//yobF//
GO_0051238_4	hemL//ygfI//flgK//
GO_0051246_6	marR//ccmE//yafN//cadC//ydcI//adeD//bamA//mug//pspG//lpoA//ascB//sufA//murG//cobT//rapZ//ygiB//fdhF//priC//ybeF//mdtA//ynjA//ytfT//hemE//ansB//elfG//tatC//raiA//nrfC//elaD//aroE//mtnN//lepB//purT//aslB//rimO//yghO//mdlA//fepG//glcD//ybaO//ggt//coaD//purB//ribC//ralR//dgoK//bglA//dgcE//lgt//ppiC//puuB//ycjQ//ybhP//
GO_0051247_7	shoB//ada//phnI//casA//lacI//yjjQ//rpmH//ugpB//yfbR//iraM//mdtC//
GO_0051248_7	aer//dld//mglB//ompW//lhr//pgrR//yrdA//rclR//lhr//mqsA//ybaK//uxaA//metE//lamB//cspD//flgF//apaH//trmL//yeeJ//pyrG//ygfA//btuR//narL//argI//elaA//thiI//chaC//dsdA//yjjG//hdeD//mntS//
GO_0051252_6	mqsA//speB//prlC//ydfH//yhcF//rbn//ymfK//dsdC//ybiJ//yhjR//arsB//yjtD//ydiP//yihX//ptsN//ibsD//cspI//polA//dmlA//dinG//hypC//potD//yebK//htpG//sucB//yfiC//yiiM//cadB//exoX//ydeE//yjcE//yhcF//dcm//ynbD//yfdG//gatD//accD//dicB//entB//leuS//tabA//rluC//dctR//yajQ//nrfC//dapF//acnB//eutR//hyaA//phoP//minC//trpS//dxr//prpR//pgpB//cyaA//trmJ//alpA//nupG//yeaD//malQ//dcd//yfeO//ompN//caiT//clsA//abpA//rplX//ygaH//rihC//rhlE//rsuA//ggt//msrQ//mreB//glsB//garD//ycfS//tyrA//accB//livH//fis//rusA//ttdB//cydB//rfaC//yebZ//pspA//gloA//modB//spy//alkA//bioD//selA//thiG//shoB//yjjB//dtpC//araD//yceO//nemA//yecS//aspA//glnB//yqhD//arsC//lrhA//adeP//ygeA//fryC//rsmC//yfiC//aceB//yoeE//pal//uspE//recR//yahB//recT//yidD//yjeH//ynfK//dapF//lolD//ynbC//rplC//nikC//slyD//leuE//uhpC//sulA//gutQ//priC//yhhY//ybcL//rpsK//gluQ//mrdA//viaA//ybeY//emrY//proX//pyrL//hybC//fkpA//narZ//hybG//pitA//ccmH//ompL//rluD//cdd//lptB//sapD//nagD//gpmA//pgk//creC//dgcQ//cpxR//yciA//holC//ldtD//apt//rffM//yggD//uidC//rsgA//ygcO//rapZ//trmH//maa//dusC//purC//bsmA//zapB//nfuA//cspG//yedL//asnB//hyaD//crp//gfcE//amtB//lsrC//gpmM//yjbB//lipB//curA//yidR//aspA//frdC//glcD//trg//ptsI//bluF//selD//rsmD//yiaU//rfbX//xdhB//xthA//pinE//yidC//ykgF//mnmC//asnA//ung//ralR//leuS//malX//kefG//nrfA//ydeM//prpB//casB//pncB//erpA//valS//hybF//yfiC//pfkB//nei//ygbM//paaB//yciK//glpK//citG//ascG//rutF//yjiY//dinB//rclA//yehD//narX//secM//tsf//yneJ//sstT//yiaM//insI-2//sucD//araG//purF//emrY//adeP//clsB//dsbB//yqhC//mnmE//glvB//pheM//pykF//rapA//pabA//thiL//ydeI//yecS//dgoT//csgF//atpF//leuB//endA//leuA//murQ//fes//yebK//rcnA//yajD//yjeH//smpB//frmR//cmoB//uvrC//kdpF//yhbX//rimK//pdxH//
GO_0051253_7	qorA//yoaA//sdhD//nirC//dinJ//mppA//ribC//sdaA//yhbQ//fecC//pspD//rplB//idnO//paaX//pheT//gatB//speA//pagP//tdcC//rclC//fimH//fliL//mug//pbpG//yfdC//yjbB//osmF//panE//aroF//crp//livH//mgtL//menF//araC//azoR//yfaX//ynjD//sufA//argF//hscA//yneE//rlmH//crfC//yqhC//gabP//yihT//narL//polB//bacA//narJ//ratA//yggE//lipB//murD//ypdB//recF//holB//rhaA//ydiR//spy//dinJ//eutK//ybdN//yobF//cytR//dnaC//codB//fumB//hybD//msrC//mcrA//afuC//dadA//nikR//trpS//yqeA//cysS//mrr//yjcE//yhjX//solA//ypdC//yphC//codB//ycjY//yajO//elaB//yqgF//ftsH//mqsA//lexA//mntH//mgtA//putA//ycdX//lptC//yefM//birA//hupA//
GO_0051254_7	ynhG//putP//yehW//lyxK//hslJ//gcvH//rfaD//yhfK//mltF//pfkA//bcsA//glpR//gadA//rlmI//frlR//hyaC//plaP//nanC//roxA//rpoA//fbaA//chaC//atpF//insH-5//tauD//trpL//mdfA//elfD//acrF//yafE//rutE//lsrD//basR//yccA//pdxJ//dnaJ//rplK//cbpM//thrB//kduI//yebC//emrY//rfaB//aceF//ascB//cbl//kefB//dnaC//lpd//modC//rsfS//mdtQ//pdeD//eutD//ydjH//galM//rlmD//treR//nac//aaeR//mfd//infB//ubiB//yifB//yraR//bcsA//nrdI//katE//sutR//apt//dgoT//dut//astC//csgE//yciV//
GO_0051258_7	hiuH//
GO_0051259_6	guaB//glcD//rplX//ribA//purT//insA-1//uhpA//grcA//pgaC//yhjV//truD//yagI//yihR//yaiP//recQ//uvrA//yqeA//rbsC//uhpB//panE//gmhB//nikC//ybiV//yebQ//crp//rpoH//mtlD//cca//folD//artJ//lsrK//znuA//citC//creC//sbmA//rutD//epmB//yieE//frsA//dacC//rph//ypdF//yneJ//ydgA//alsA//adiY//yfaL//ybcJ//yggD//tktA//mutY//
GO_0051260_7	hflC//rclR//hns//fbaA//rnhB//sstT//csdA//yijE//codB//dacC//waaH//yidH//sdhD//kup//ygiB//pnp//idnK//sbmA//tdcA//ortT//zupT//dppC//glpR//clcA//ttdT//astB//ydcZ//deoB//sseA//dapB//accA//crcB//hlyE//ushA//gatZ//ygbM//speB//yccA//topA//yegS//rluD//cynT//intQ//torC//yfcP//btuE//yhcN//
GO_0051262_7	thiE//nadD//pntB//yagE//rcsF//narV//fliD//yajR//ynbC//infB//mdaB//hdeB//ssuE//ycfS//yggE//uspF//ygfA//lptB//wecE//adeP//frlC//cysW//btuC//rfaF//modB//glmM//galM//pheT//yehY//entE//citG//ppc//cedA//ppx//codB//glsA2//
GO_0051270_5	cbpM//gatD//yiaB//purU//yjjV//argI//nei//sfmF//osmF//rmuC//ydjH//ydiQ//serS//tcyP//zapD//yfdR//
GO_0051271_6	argB//hsrA//uhpT//ldrD//mobA//secA//ompA//bglJ//hofP//
GO_0051273_7	tatC//phnK//nagK//rpsM//tcyP//hyaA//ygaZ//
GO_0051274_8	coaA//rnlA//rfe//dsdX//agaS//csgF//frc//
GO_0051276_5	brnQ//amiB//atpD//cysK//ligB//ydcO//rfaH//fliK//ppsR//mppA//sdaA//polA//xylB//ybiW//malF//dps//sufA//nagK//tolR//pldB//cpdB//helD//rcnB//menD//cheZ//kup//
GO_0051289_8	pdeF//dsdC//pitB//yehX//atpA//zapD//hscC//recF//frlA//dacA//hslR//rarD//dnaE//wcaC//hpt//dtd//rimM//murE//pheA//mdtE//frlR//appA//yiiE//decR//hyi//baeR//pbpG//fiu//rfaC//citG//phnM//lhr//cysU//hisI//lpxD//opgH//
GO_0051301_3	artP//borD//livK//mug//proS//fklB//ydiZ//nepI//galF//mtlD//ruvB//aceA//dmlR//marA//wrbA//rcdA//xylE//rraB//ispA//lolB//ybeQ//kdgK//fumC//ppsA//artP//nrfG//hisD//ydcS//ridA//yaiV//yphC//yhdW//rfaH//nikR//yjiY//cobS//
GO_0051302_5	murG//prmB//tdcA//cyoE//tolR//tusE//yhcN//nfuA//fdnI//ruvB//ygfX//yqgB//fau//slyD//
GO_0051304_4	menI//
GO_0051336_5	rsmI//bioH//flgB//glyA//yfaU//ariR//dtpA//citG//curA//glpX//frlB//potI//yiaO//accB//mngB//sgbU//tcyL//ibsC//yhbX//pinE//hybB//alaE//iraM//tusD//acnB//
GO_0051338_5	treR//acpH//cheR//ynjA//
GO_0051339_5	mlc//
GO_0051341_5	yefM//mog//
GO_0051345_6	dauA//cbl//lrp//ybiS//bioF//ygaZ//pgaD//matP//
GO_0051346_6	opgG//nuoF//yidA//cysN//sseA//arcC//sodB//pyrG//pepA//casC//yiaF//
GO_0051347_6	panC//ptrA//
GO_0051349_6	ppsR//
GO_0051353_6	insA-2//yjiA//
GO_0051391_8	rhaT//
GO_0051409_4	eco//livK//
GO_0051410_3	rimP//
GO_0051452_10	ibsE//
GO_0051453_9	grcA//cysP//mtfA//leuD//nhaA//rcnB//pdeF//alkA//
GO_0051454_10	fliK//rpsG//yicJ//yfbS//serS//
GO_0051476_7	yhjC//
GO_0051484_7	rpoD//
GO_0051493_7	yfdO//
GO_0051495_8	yhfK//
GO_0051595_6	nmpC//btuD//sufB//sugE//yehY//
GO_0051596_6	thiH//birA//hisS//ytfT//ygiB//ubiD//pyrC//sucC//rrrD//ssuA//xseA//epmB//creC//ispB//nuoH//yicJ//yibA//hdfR//yjiR//ettA//tusB//rsmE//yjbB//yciT//fdhE//ispB//sufB//crl//
GO_0051599_4	eutA//
GO_0051603_6	yieL//dps//thiL//glxK//accD//crp//
GO_0051604_5	yihV//nudB//ygjH//rarD//yiaF//pgm//recA//dpiA//menE//waaF//fetB//ybcQ//kefF//yeaV//hisS//dhaR//livG//yefM//phnI//sppA//glcC//sgcX//xerC//atpG//rpsN//yfeD//hisD//hha//tyrR//yadI//hisA//glpX//pabC//cmtA//gcvP//ybhI//udp//ndk//dppF//glnD//
GO_0051606_3	focA//citX//
GO_0051607_4	hns//potI//adeP//corA//aceF//sseA//yhjB//rplM//yejF//tas//
GO_0051641_3	edd//exuR//fecB//etp//sxy//nlpI//rcnB//rnlA//dpiB//rutE//rpsN//sseA//elaB//yddL//yaaA//insB-2//ybaO//kup//thiM//hcaB//ralR//fhuD//insI3//
GO_0051649_4	oxyR//ydeI//dsdA//citT//atoS//fis//argO//sfmC//glsA2//ldrA//rzoD//purT//gldA//
GO_0051651_3	bdm//setB//coaE//
GO_0051668_4	rplL//
GO_0051691_5	rpiB//yejB//
GO_0051692_6	kefB//mraY//
GO_0051701_4	acpH//folX//dinB//yagF//ybaE//ftsZ//pdeR//ychO//rimI//ynaE//opgB//cysI//glgS//phnO//xylR//brnQ//
GO_0051703_3	citX//nagZ//ybhJ//hupB//hyaD//nusG//dam//metH//
GO_0051707_3	napB//fdnI//mhpC//aroG//yiaT//ycjD//yeaD//yadC//dnaK//yaiW//metC//ybjL//slyD//lptG//
GO_0051715_4	ydiF//
GO_0051716_3	nikD//purD//hycI//torI//mdfA//nuoB//selA//sanA//csgF//mutT//ybiJ//flhD//frsA//frvR//yjiX//iaaA//yebS//ytfR//lgoD//yiiD//lpp//rplO//zur//yaiW//hycH//degP//gudD//fcl//emrD//csgE//ppiD//ynaE//deoC//proQ//cpdA//pflC//dinQ//phoU//tusA//recN//dxr//relB//cynT//hpt//purN//malS//rplO//xisR//ulaB//csiR//perR//zapE//mdtD//csgB//endA//bdcR//ebgR//ygbI//rpnC//tamB//hypB//nlpA//ghxP//murE//lolE//srlA//rnr//ycbB//tusC//uhpC//rhtA//ydjL//yqhC//oppF//proX//puuB//pdxJ//nirB//glnP//mlaE//ybhG//hxpA//nudC//epmA//yodD//kdsC//sufC//recB//cysG//ibsB//panB//mgtL//hofN//rcdA//puuD//yieK//yiaT//yqhD//ubiH//ftsN//bssR//xylB//rfaE//sutR//pgi//gpp//nirD//osmY//yfeD//aslB//mltF//der//yahB//mhpB//lysS//murJ//xanP//clsA//etk//spy//ydeT//rihC//ppk//yidP//sfsB//mazF//argS//dhaK//fliT//ydcP//yfbU//rfaG//cysZ//lsrD//ileS//yieH//emrE//ybgQ//insH-6//acpS//mnmC//pfkA//uspF//appC//ubiF//betI//puuB//malQ//yidZ//xseA//ralR//yfeX//topB//lasT//secD//bioB//clcA//dinQ//hexR//poxB//gmk//ygeX//yihU//yphB//purD//fadM//xthA//aroP//yneL//tatC//gshB//arnB//gloC//plaP//yegV//ansB//tesB//lpoB//ulaA//argC//glnS//lepA//dbpA//malF//crfC//rluE//fimC//udp//actP//pdxH//trpL//rpiR//pdeH//pal//ygiN//gntR//thiI//tktB//tatE//yfeW//yqgF//etp//qseB//fimB//pspA//yiiD//metR//tauC//waaO//yadM//cmoB//menC//gpmA//fabR//thyA//rhmD//pth//mdtB//mdh//yhjD//atpG//hemG//actP//sgcC//wbbK//ybfA//ltaE//gcvP//rnhA//dedD//recR//sixA//csgG//malX//mtgA//mlaB//holC//gpsA//glsA//dgcF//insI-2//fruA//uup//uspF//malP//recC//glgP//yegT//potG//cbl//tusA//ssuE//ppsA//ybiI//hyaD//surE//trkG//pyrB//iscR//bioF//ybhD//parE//pdeR//miaB//cas1//purL//paaJ//eco//rnhA//hflX//rimJ//sgrR//yeeL//cpsB//yehZ//yfeO//dadA//yihO//tdcF//fdnH//rep//ybhD//arcA//yfaU//btuR//ada//yciF//elfG//ypdF//yciV//etp//recO//bamC//trmD//ttdA//glgP//fimE//yhfS//manY//dcuB//nrdH//gabT//holC//dacD//potH//mzrA//wecC//sfsA//dcd//gadW//rpmA//iscU//yghO//melB//torR//rbsR//melA//gfcE//rplN//clsC//lon//etk//yaiW//dgcM//gabD//yhjX//thrL//ubiE//napD//ibsD//sfmC//cbpM//yphC//potH//ybjL//amiB//btuR//lapB//rimJ//ybdN//ytfQ//tamB//uspC//fadE//yafC//lysA//yhhT//mngR//yidA//agaB//cbrC//yqiJ//hemD//amtB//cmtB//thiM//hcaR//yajO//ynbC//
GO_0051726_5	sbcC//zraS//tusE//fkpA//dld//
GO_0051781_6	epmB//ffh//
GO_0051782_6	topAI//amtB//pck//dpiA//flgD//gspF//gutM//
GO_0051788_5	mutL//
GO_0051790_7	ompG//
GO_0051806_6	atpC//mmuM//fdhE//hemH//puuE//cstA//hslJ//ybdH//
GO_0051817_5	yneL//uspG//rlmH//ycjY//
GO_0051818_6	nagC//rna//clcA//ybhG//
GO_0051828_5	narQ//prs//ynbD//iscR//agaI//amiB//rstB//rpsN//
GO_0051883_4	murJ//hchA//cheY//accB//
GO_0051977_7	abpB//
GO_0051983_5	cueO//
GO_0052126_4	qorA//frlB//waaA//sseA//
GO_0052128_5	entH//
GO_0052131_6	msrA//
GO_0052192_3	insH-6//argS//allS//rffC//
GO_0052547_6	hyi//msbA//galP//
GO_0052548_7	yfgJ//ptsN//
GO_0052646_5	araE//hypE//proS//insI4//artJ//
GO_0052652_8	cycA//rsgA//
GO_0052653_5	lptG//
GO_0052777_7	rcsA//yggX//
GO_0052778_6	abgT//maa//thiQ//
GO_0052779_5	ydcO//dpiA//ybcQ//
GO_0052782_6	hybO//caiB//
GO_0052803_5	hfq//argE//rffG//glcE//gntU//ilvM//ybaT//cydD//
GO_0052837_6	htpG//
GO_0052838_5	pdeR//
GO_0055062_9	trmB//
GO_0055065_8	groS//agaW//aroA//yqjA//rclB//napF//sufS//galM//solA//nrdH//fliT//cyoB//mntH//bglJ//hcaD//chbF//potC//cpsB//rpsR//sxy//dgcE//puuP//tonB//zapE//cueR//cmoA//
GO_0055067_8	xylG//ybaT//yghW//ydiK//ypdC//lsrD//yhdX//pcm//recE//moaB//opgD//gloC//
GO_0055069_9	bioD//
GO_0055070_10	topAI//artP//fdhF//argA//recG//bioD1//
GO_0055071_10	ygiN//
GO_0055072_10	ydeO//fliS//yehU//nrdR//tusB//ubiG//yebQ//cspC//leuB//syd//tcyN//fadE//gltB//dicB//
GO_0055073_9	katG//
GO_0055074_9	yrbG//
GO_0055075_9	ybaM//
GO_0055076_9	carB//rzpD//tauC//murQ//ygdG//thyA//yphB//clpX//fdhD//tauB//xylG//orn//yiaO//yieE//hdeA//argK//metR//otsA//yihV//zapD//ypjD//ycjY//
GO_0055078_9	miaB//mhpC//metK//
GO_0055080_7	chbC//pepB//rffT//gatZ//rtcB//mmuP//trpE//fliK//rpsS//yebC//crfC//gadE//uacT//gppA//cspC//entS//rseB//ygeV//sucA//ccmH//hsdR//rzpD//sfmH//cynS//tehA//yjtD//kdsD//nlpD//mscM//nagZ//cmk//bhsA//ghrB//rclA//mdtA//
GO_0055081_7	yggT//
GO_0055082_4	dtpB//uvrD//xylR//phnI//ybjN//ascG//flgD//ravA//csgE//ycjR//crcB//bsmA//dhaM//exuT//truC//cydD//dcuB//glgA//rlpA//recF//mlaF//casD//mdlA//murQ//ycjQ//aroD//yjbG//gudP//ynjD//flgK//menI//paaG//tehB//fliM//
GO_0055083_8	umuD//
GO_0055085_5	uxaB//prkB//bioC//iraM//casB//ssuC//fdoG//ydiO//yagJ//topAI//yqaB//pal//ybgQ//ilvB//gadW//ispG//xerC//bamC//btuR//glnK//dcyD//puuR//bioB//ymgF//ispF//yagI//rhlE//pdhR//hxpA//rhaD//yraI//murB//exuT//pyrB//lapB//deoR//mocA//envY//wecE//cca//gltD//yfaU//pyrC//soxS//brnQ//ybfA//setA//intZ//hemA//ygiW//yqiG//hycA//znuC//rplR//nusA//dmsB//thiE//fadB//aspC//fabZ//rutR//livH//dhaK//pstC//hisA//ttcA//insB-2//xanQ//epmC//nrdD//yeeA//hybC//dtpD//yihP//yhfK//osmF//lsrA//rhaD//ddpX//yohD//cysN//hcaD//gcvA//dut//yraN//pgpB//nirB//yfjR//gloA//ubiJ//topB//phnO//moeB//groS//cpoB//frlC//kbaZ//hfq//rutE//ldtD//chbG//yagE//gapA//elaD//uspE//valS//ccmE//malX//ycgB//ygfA//thiD//yihL//mscS//frvB//ydcS//emrE//holB//rplB//phnP//fixC//lgoT//sapF//mprA//pntA//arfA//msrQ//panB//yccA//yeeJ//pgaA//ybiA//chpS//nrdI//proX//murR//selU//pheS//yafE//fklB//mngB//betI//yfdC//zwf//prmA//prfA//yfcG//yojI//atpE//mcrA//rbfA//ycaN//yjiR//ydfG//cynT//agaR//yhhT//tqsA//cysG//yghG//frdA//folP//hybF//hlyE//ibaG//yehT//oxc//folX//frmA//galT//yhgF//arsC//yefM//garP//btuB//modA//tgt//serC//dusB//pepN//kgtP//nrfB//cfa//rpsQ//yjjI//malS//chiP//gatB//puuR//cbrC//feaR//cmtA//ibpB//ynhF//ecpR//dapD//yhaJ//waaA//ivy//hypC//yiaT//treB//sodC//hofP//setC//gntR//bsmA//intA//astB//paaA//pntA//rplE//queC//fadD//hyfR//yihV//yggW//yicJ//asr//carB//yajO//trmJ//yegS//gppA//cpdB//yciK//ubiI//glk//cpoB//csgF//mdtD//eutR//narZ//moaE//pyrH//matP//cyaA//polB//yfhM//rpiA//zntA//tauA//rhoL//bamC//ridA//dctR//gsiA//livG//rplK//ispH//ccmA//narW//hisM//ykfM//mtn//prpC//thiQ//yraN//ygcR//pdeL//moaA//dcd//dcuD//araF//uxuA//ydiZ//rpoE//gsiD//msrA//yiaN//ydeO//rlmI//yqcG//gudX//tqsA//lsrR//lptA//ygjK//dgcT//pgaC//birA//mglA//lgoD//rhtA//yfbV//ldtA//rfaQ//uspG//sapC//lyxK//treB//cdaR//thiD//dnaA//rimI//dgcJ//entF//dgoD//dicC//fimA//betB//ampE//yibT//yedA//mobA//hyfA//tauC//yddM//rcsC//dnaG//ldcA//uacT//betT//secB//flgF//mhpA//ydiQ//ubiE//sbmC//mpaA//macA//rfaQ//narZ//ybdG//mqsA//murG//rlmL//xdhB//eutN//atpC//aceF//secF//moaD//dhaK//uvrB//mpaA//yfaU//ribE//yadN//sdaA//yadV//ygfI//yaaU//cmk//betT//trg//fimD//yjeH//rcsF//yedP//dacB//ybcL//bepA//ccmD//ymgC//ydcZ//panC//uspF//citT//ynfF//cpoB//yrdA//glrR//cutA//purL//manY//ilvA//ppiA//pdxA//fdrA//fepB//tatD//phoE//oppC//appY//ycgR//preT//sgrT//slt//cspA//rpsI//metG//paaF//fsr//yddL//tmcA//yjaA//ilvA//nanT//pabA//yqgB//kdsD//mreD//yaiP//mprA//rraB//fhuD//ppiD//yejF//pgrR//ghoS//cysM//yfbR//rplA//alsA//yegV//gloA//rffT//nanR//ybiO//hipA//elaA//pheA//eno//hcaT//fadK//grxD//ydeP//kch//ycjR//motA//waaS//lplA//cobB//narH//yhbQ//prpC//putA//nagZ//atpG//rbbA//dsdC//dppF//
