#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Wed Oct 10 15:03:56 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/datasets_bnumbers/gos_bnum.txt
GO_0000018_7	b4322//rpnB//b1391//b2628//
GO_0034220_6	b3496//b1088//b2566//b3117//b0303//b0723//b1317//b3161//b2927//b0939//b1258//b3493//b4480//b0096//b4033//b4174//b3431//b3713//b0144//b3317//b3232//b1885//b2867//b2781//b0316//b4100//b3607//b3053//b2282//b1433//b3394//b1678//maoP//b1487//b3126//b4232//b4324//b1882//b0902//b3474//b2329//b0611//b2193//b2763//b1339//b1342//b3182//b0375//b4399//b3396//b3068//b4069//b3601//b0228//b1398//b0067//b3165//b0180//b3133//b0192//b1779//b1041//b1783//b1967//b4478//b2315//b1445//b3409//b2334//b3308//b2891//b0299//b2523//b1312//b3062//b0535//b2111//b1775//b2163//b2688//b0881//b3244//b1040//b0024//b3147//b1618//b2038//b3702//b3364//b3657//b0925//b1620//b3631//b3775//b1990//b2423//b1129//b0526//b4026//b2595//b0731//b0281//b1282//b1729//b1336//b2168//b0425//b2831//b2725//b2164//b0298//b0809//b0068//b0020//b1781//b4133//b0192//b2663//b4366//b2786//b3904//b0943//b1188//b0448//b3433//b0022//b0832//b3601//b3577//b3400//b1943//b0239//b0194//b2358//b2058//b1807//b1104//b0185//b2349//b2306//b4246//b3020//b2897//b2195//b2836//b2330//b2174//b4114//b2409//b0024//b3465//b1621//b2871//b3592//b2216//b2156//b1976//b2976//b1023//b0470//b0281//b1857//b4172//b3281//b4557//b3863//b3132//b2268//b1007//b3451//b4109//b3400//b4224//b3366//b0463//
GO_0034224_6	b3832//b4025//
GO_0034227_8	b3012//b2798//b3311//b3344//b1011//b2276//b0273//b0348//
GO_0034248_6	b4483//b2786//b2843//b4039//b1293//b3741//b4040//b2782//b0695//b0452//b3703//b1467//b3903//b0876//b4111//b2385//b3152//b1955//b1732//b0734//b3412//b4381//b1526//b1225//b3691//b0207//b3805//b1496//b4106//b3621//b0169//b4419//b4366//b3585//b3703//b4064//b4391//b2091//b2067//b4111//b2153//
GO_0034249_7	b1252//b0887//b2242//b1245//b1294//b2458//b1265//b4142//b2328//b0154//b2536//b3136//b1805//b1133//b1307//b0817//b3513//b3771//b3428//b0623//b4565//b1312//b4000//b3393//b1611//
GO_0034250_7	b3074//b4230//b4339//b1337//b0571//b0436//b3152//
GO_0034258_8	b0699//
GO_0034260_5	b2048//
GO_0034285_6	b1362//
GO_0034286_7	b3962//
GO_0034288_6	b0026//
GO_0034289_7	mtnN//
GO_0034308_5	b3939//b2871//b0754//b3056//b2314//b4524//b2296//b0842//b3983//b3250//b4003//
GO_0034309_6	b0855//b3128//b0871//
GO_0034310_6	b3343//b1769//b2106//b0993//b4544//b0062//
GO_0034311_6	b0127//b3234//b0276//
GO_0034312_7	b1023//b3118//
GO_0034313_7	b1343//
GO_0034337_3	b3606//b3676//
GO_0034355_7	b3800//b3030//b3597//b3193//
GO_0034401_5	b2258//
GO_0034404_5	b3916//b2958//b1103//b1207//b4702//b0942//b3751//b0046//b3447//b2021//b3461//b3416//b2758//b4501//b0272//b3892//b0932//b2811//b2913//b0299//b3235//b2905//b1393//b2496//b0530//b3503//b1306//b0445//b1775//b2834//b1249//b1741//b1772//b3599//b2481//b0439//b3451//b2616//b1769//b3258//b3170//b0303//b2914//b3782//b2114//b0174//b3206//b4371//b1062//b2990//
GO_0034414_9	b0996//
GO_0034421_8	b0578//
GO_0034440_4	b0844//b2979//b3543//b2996//b1393//b1552//b0106//b1492//b0820//b3522//b0008//b4035//b3750//b2264//b0856//b0048//b3072//b2265//b2696//b3295//
GO_0034470_8	b3252//rpnA//b1776//b0914//b0933//b4018//b0930//b3432//b0330//b1198//b0232//b1118//b2159//b2903//b2710//b2839//b1048//b2077//b4359//b2731//b4098//b0535//b3650//b4554//b0094//b1014//b2496//b4391//b2406//b4062//b3567//b3128//b2107//b1244//b3080//b0340//b2714//b2892//b2049//b1922//b3780//b3235//b4356//b3778//b0595//b4320//b2264//b4073//b3452//b1554//b3603//b3350//b3712//b0161//b4169//b0313//b3783//b3213//b2874//b2246//b1871//b3625//b1917//b1010//b1039//b2409//b0041//b2134//b4149//b0073//b0254//b1645//b0954//b3224//b4202//b1302//b3226//b4326//maoP//b1288//b0640//b0029//b1275//b0413//b2867//b1271//b0757//b1448//b1610//b4510//b0365//b2794//b2206//b3973//
GO_0034471_9	b4381//b1449//b2717//b3620//
GO_0034552_7	b0461//
GO_0034599_5	b4386//b2841//b0722//b2428//b3292//b3910//b1140//b1901//b1538//b1741//b0980//b2686//b0570//b4665//b3722//b4177//b4240//b2821//b2277//b0937//b3647//b2334//b1580//
GO_0034605_5	b2930//b0307//b4064//b3064//b0424//b2342//topAI//b0089//b1734//
GO_0034613_5	b0809//b2952//b2020//b0511//b0047//b3959//b3558//b0933//b3746//b0657//b3652//b2069//b3456//b2763//b2698//b1522//b3143//
GO_0034614_6	b3195//b4353//b4315//b1159//b2567//b0038//rpnC//b4170//b1082//b0778//b1320//b1593//b1427//
GO_0034620_6	b3965//b2143//b3962//b4483//
GO_0034622_6	b1609//b1304//b2710//b0365//b1391//b0807//b2021//b1258//b0273//b4090//b1407//b1539//rhmR//b2507//b1165//b0422//b4467//b3204//b0891//b1394//b3954//b3831//b2742//b2890//b1105//b2624//b1497//b3172//b1826//b3119//b2913//b3626//b4356//b3453//b4039//b2269//b0890//b4299//b2364//b3955//b1595//
GO_0034627_10	b1079//b2627//b0910//b2730//b3686//
GO_0034628_9	b0031//b2664//b2594//b4245//b2934//
GO_0034635_6	b1694//b3429//b1440//b3231//b1505//b1262//
GO_0034637_5	b3235//b3645//b1482//b0514//ftp//b0183//b3509//b0805//b0862//b1220//b4539//b1077//b4374//b0591//b3957//b0403//b3306//b3095//b3156//b3390//b3226//b1759//b0116//b2532//b3422//b2064//b1015//b3292//b4379//b3197//b2728//b2827//b3360//b2530//b4112//b2240//b2082//b1821//b4392//b1448//b1079//b2924//b3135//b3654//b3844//b2392//b2367//b4120//b2788//b0492//
GO_0034641_4	b4481//b1427//b3701//b2524//b3437//b3524//b0820//b2882//b1132//b2025//b0573//b2481//b0088//b3781//b0929//b1422//b1212//b2676//b3788//b4168//b1642//b4289//b3582//b2933//b1162//b2901//b1312//b2739//b4075//b1126//b3307//b1252//b0905//b4355//b0241//b3648//b3930//b4178//b3704//b3371//b2599//b0461//b1922//b2134//b1740//b2100//b2525//b3754//b0959//b0474//b2199//b2843//b0612//b3138//glsB//b0168//b0847//b0947//b3138//b1772//b4123//b2155//b3412//b3289//b2032//b1507//b3672//b3562//b4221//b4261//b3564//b3169//b4138//b2373//b2314//b4554//b0918//b3010//b2843//b3705//b0465//b2991//b1122//b1002//b1511//b2126//b4501//b0750//b4081//b1978//b1112//b3138//b3125//b4096//b1900//b0154//b3252//b1698//b1885//b4128//b1919//b2217//b0474//b3320//b1330//b0699//b4511//b2903//b2521//b0245//b2282//b2498//b3664//b2194//b1139//b2743//b1967//b1198//b0915//b0432//b4093//b0619//b1838//b0452//b2728//b4237//b1570//b0462//b0723//b4363//b1854//b3724//b1312//b0528//b3191//b0718//b3725//b0860//b0401//b1557//b3682//b0199//b4321//b2962//b4221//b1450//b0513//b0426//b4267//b2954//b0444//b1851//b2894//b1046//b3604//b1107//b0677//b1512//b0212//b1281//b1117//b2740//b3881//b2839//b0738//b4151//b4171//b0586//b2196//b2209//b4033//b0239//b1221//b3395//b3087//b1110//b2428//b3024//b4101//b3919//b2318//b3556//b3749//b4306//b0532//b1658//b2952//b2955//b2143//b3400//b1981//b1876//b1409//b4042//b4319//b1922//b3349//b4306//b1384//b2674//b3712//b2663//b1769//b3546//b2284//b0072//b0136//b2767//b2476//b4221//b4682//b0978//b3063//b2731//b1163//b3327//b1103//b2364//b2267//b4114//b2912//b3687//b4389//b1270//b3771//b2811//b1049//b4327//b3967//b1856//b0440//b3193//b2110//b0934//b0068//b3643//b0110//b2284//b0936//b2933//b3193//b0968//b4353//b1123//b1120//b3024//b1129//b4031//b2131//b4062//b1600//b1913//b2134//b2098//b1781//b3726//b0476//b3426//b3950//b1387//b4468//b0049//b1866//b2734//b3499//b3645//b1413//b3458//b1380//b4470//b3779//b0775//b0685//b0345//b2417//b2715//b0622//b0933//b0621//b3224//b3494//b2865//b0696//b0393//b0270//b2104//b3010//b3700//b2215//b1447//b3869//b0473//b2544//b2753//b0524//b3442//b3960//b3470//b3608//b3973//b3010//b3187//b4290//b3721//b0004//b2427//b2817//b2480//b1127//b3167//b3671//b4266//b3269//b2456//b1014//b4079//b0995//b2666//b2579//b1247//b1835//b0613//b3641//b0698//b0038//b3231//b1732//b0093//b3857//b2255//b0776//b1863//b3173//b1635//b3826//b4177//b1664//b2067//b1445//b0685//b1201//b1296//b4384//b4222//b4159//b0399//b0010//b1165//b3407//b1732//b3701//b3480//b1081//b3361//b3588//b2831//b3153//b3578//b1302//b2506//b2741//b0426//b4258//b3396//b1864//b0539//b4378//b4265//b3155//b3701//b2705//b3994//b1988//b2341//b1259//b1782//b2883//b0085//b0199//b3965//b0237//b3554//b4513//b2517//b0096//b4146//hiuH//b0030//b3114//b0779//b2557//b3113//b3318//b3726//b0032//b3301//b3437//b3498//b4289//b2599//b2679//b2407//b0842//b3720//b4203//b3019//b2208//b1399//b2028//b0990//b2755//b0318//b1513//b0029//b0557//b3249//b1477//b0708//b0403//b2291//b1858//b1697//b0699//b2799//b1804//b0357//b2005//b2892//b4666//b3824//bioD1//b4245//b4054//b3670//b1132//b1712//b2927//b4354//b1621//b3301//b0584//b3022//b3933//b0784//b1441//b1133//b1429//b2607//b2604//b3221//b0081//b1082//b0133//b3789//b3189//b4175//b3721//b1317//b0180//b3465//b1466//b0084//b1409//b3407//b0596//b1450//b2326//b3224//b1476//b2241//b2407//b0792//b3516//b3261//b0767//b2844//b1388//b1888//b4133//b1129//b2892//b1822//b1220//b1379//b2093//b3330//b3600//b2991//b3452//b1926//b4667//b1338//b0197//b2765//b3887//b3752//b0166//b4289//b1191//b3680//rhmD//b2370//b0260//b3114//b2960//b3129//b1088//b2910//b3665//b3037//b0737//b3749//b4055//b2770//b3199//b2965//b3224//b2530//b4192//b1244//b3433//b0931//b1132//b0777//b1266//b2425//b1728//b0804//b1447//b3591//b3554//b1713//b0731//b3943//b3900//b1554//b2725//b0023//b2741//b2595//b1395//b0828//b2678//b4261//b0304//b2361//b3742//b0484//b3961//b2184//b0178//b3804//b4027//b3212//b0657//yeeL//b2024//b0063//bioP//b2133//b4219//b2287//b3620//b3037//b4151//b4178//b1858//b4260//b3403//b2218//b4203//b1117//b0990//b2365//b0155//b1092//b3409//b1011//b3063//b0604//b0323//b1247//b3339//b3061//b3665//b1277//b3188//b1525//b3608//b3304//b2898//b4189//b0775//b3255//b2134//b3095//b1105//b0820//b2740//b1438//b1209//b0650//b2515//b3710//b3624//b4682//b1245//b1854//b0695//b0766//b1912//b4093//b1440//b1430//b0534//b3727//b2082//b4637//b2882//b3200//b0134//b0890//b0826//b3989//b1753//rpnD//b2093//b3279//b3907//b1603//b3281//b1945//b3061//b1818//b0420//b0120//b3298//b4207//b1704//b4050//b1474//b2380//b2037//b1967//b3139//b2405//b2869//b1781//b0591//b1276//b3115//b0766//b2765//b4268//b3631//b3906//b3514//b3533//b3966//b1707//b4367//b3321//b1599//b2093//b1569//b0539//b1182//b1866//b0208//b3996//b3463//b1686//b2573//b2104//b0679//b2844//b3125//b2261//b2347//b4027//b1303//b3259//b2060//b3048//b1360//b2628//b3794//b1061//b3895//b0337//b0421//b1427//b4318//b0550//b2291//b3582//b0176//b2738//b2673//b1692//b0311//b3627//b4349//b1206//b1397//b2326//b0189//b4208//b4306//ftp//b2624//b0213//b3765//b0182//b2367//b4062//b2338//b3685//b0771//b1848//b3720//b2904//b1735//b3409//b2937//b3800//b1438//b0153//b0855//b2052//b3915//b1261//b0717//b2994//b2341//b4366//b4259//b2268//b0140//b3676//b2107//b3945//b4096//b0795//b0578//b2209//b1174//b1220//b0009//b0960//b0778//b3311//b0993//b3669//b4172//b1981//b4528//rpnC//b3009//b3689//b3227//b3139//b2581//b3161//b4554//b2673//b3012//b3421//b2828//b3540//b4380//b1827//b4004//b4383//b0333//b3019//b0798//b0649//b3722//b0795//b3447//b4340//b3747//b1866//b0095//b3266//b4193//b2258//b3542//b3094//b2524//b4220//b3132//b4109//b3872//b1445//b1274//b0941//b2436//b1088//b3497//b3480//b1506//b4059//b4321//b1140//insI1//b0588//b4052//b0487//b0698//b3580//b4340//b1748//b4465//
GO_0034644_7	b2378//b0180//
GO_0034645_5	b1620//b2310//b1830//b2617//b4268//b3961//b0829//b1281//b0311//b1597//b0751//b3413//b0339//b3194//b1380//b3722//b0408//b3632//b3074//b2156//b3464//b4419//b1280//b1886//b0123//b4357//b1976//b0924//b3881//b0904//b1656//b1014//b3330//b3895//b0188//b4095//b1711//b3662//b1791//b1805//b0723//b2954//b3725//b4501//b3909//b2987//b2972//b1563//b1597//b0514//b2494//b4177//b2100//b0777//b3433//b0438//b0176//b4280//b3351//b0382//b0433//b0846//b0661//b0254//b2164//b0256//b3985//b0604//b3780//b0809//b3236//b1178//b3229//b1441//b2582//b4101//b3268//b2712//b3554//b0717//b3223//b0439//mltG//b2103//b0531//b0062//b3068//b0047//b4365//b2196//b3312//b2759//b2519//b1579//b2138//b3908//b4100//b0400//b1493//b1741//b1749//b0032//b3074//b0997//b1241//b2436//b2827//b1593//b2905//b2628//b2942//b2557//b1740//b2971//b2292//b0009//b1883//b2952//b0433//b1826//b0699//b0967//b0047//b2716//b1232//b3196//b3407//b1210//b3136//b4173//b2125//b0879//b0313//b0726//b1610//b2358//b2845//b2756//b2961//b3769//b3626//b2812//b2801//b2799//b3626//b2519//b1920//b0152//b4055//b2086//b0042//b1129//b3415//b1298//b0263//b2750//b2392//b0420//b0242//b2786//b0087//b2126//b1234//b2781//b4340//bioD1//b1317//b1448//b1035//b3350//b0276//b1681//b0377//b2364//b3375//b3877//b3829//b2078//b2557//b3477//b3577//b1584//b3343//b4327//b1465//b3715//b4132//b3148//b3249//b0850//b4151//b0263//b0915//b0557//b3871//b1204//b3364//b4232//b2510//b0597//b1618//b1552//b4386//b1342//b4238//b4394//b2996//b0595//b1175//b0972//b1642//b0653//b1131//b1883//b3620//b1049//b1779//b3070//b2806//b2727//b3153//b3754//b2905//b0767//b4196//b1787//b2336//b0447//b0678//b2129//b0171//b3034//b3023//b3883//b2870//b1828//b2741//b1174//b0973//b1333//b0593//b2207//b3005//b3673//b0032//b0478//b2049//b1301//b2751//b4117//b3421//b1618//b4243//b1299//b0087//b2703//b3199//b3357//b4141//b3919//b1086//b3400//glsA1//b2829//b3900//b3417//b3732//b1362//b0796//b0414//b1759//b2366//b0179//b1216//b3738//b1702//b0842//b0426//b3441//b3784//b2492//b3705//b3745//b1545//b2168//b4222//b3025//b1184//b0931//b3794//b1853//b4059//b2568//b2787//b3707//b4016//b4254//b1600//b1011//b0967//b1857//b0001//b4367//b2091//
GO_0034654_5	b2486//b1779//b2796//b2429//b1198//b1872//b4311//xisR//b3909//b3349//b3512//b1246//b1914//b0425//b2829//b3729//b0307//b3809//b2796//b2131//b1735//b2147//b2334//b4089//b1223//b2253//b3567//b1828//b0269//b0957//b3893//b2212//b4117//b1945//b0088//b3724//b1227//b4665//b0850//b0531//b2378//b4120//b1465//b2684//b0470//b0614//b4468//b4311//b2132//b1263//b4361//b2980//b0813//b2582//b2503//b0268//b3782//b0264//b4465//b4290//b2601//b1681//b4031//b2582//b2232//b3238//b1261//b4209//b1800//b4288//b3414//b0441//b2333//b1704//b1781//b4322//b2711//b2261//b0064//b3931//b0047//b3166//b1467//b4664//b2679//b1388//hxpA//b3930//b2558//b1312//b2827//b2208//b1247//b4123//b2659//b2209//b1612//b0698//b1925//b3673//b3192//b0185//b2283//b0323//b1805//b0101//b4375//b3219//b1363//b2964//b3654//b0444//b3662//b4113//b2264//b0312//b4084//b0125//b2942//b3376//b2220//b1105//b3269//b0096//b0709//b0481//b4042//b0368//b4409//b0611//b1664//b1178//b3984//b1901//b4239//b4375//b1809//b2797//b0151//b4266//b3554//b0177//b2231//b0798//b4099//b3668//b1140//b2734//b3724//b4478//b4090//b1663//b1162//b3800//b1202//b1300//b2278//b0982//b4143//b3606//b4321//b0078//b2975//b1522//b4340//b3385//b2604//b3357//b0418//b0551//b2175//b3991//b0739//b1800//b1550//b1260//b1050//b3880//b0857//b2132//b4305//b3591//b0260//b3253//b3580//b2576//b3746//b1830//b1008//b4428//b1227//b2780//b3469//b2366//b3131//b2739//b4025//b2163//b2890//b2109//b0073//b0946//b2614//b2126//b0159//b4483//b4080//b3893//b3057//b3871//b2711//b2015//b3592//b1350//b0767//b0846//b2569//b3395//b1341//b0169//b3622//b2335//b3866//b2688//b2078//b2919//b2924//b0366//b3200//b1053//b0907//b2195//b3881//b1374//b2789//b1743//b2942//b3526//b4154//b4094//bioD1//b0094//b2553//b2168//b3599//b2020//b4213//b2578//b1664//b3909//b4174//b3403//b3639//b1390//b0795//b2615//b0381//b1967//b3454//
GO_0034655_5	b2373//b3878//b3063//b1888//b4202//bioP//b3396//b3670//b0733//b0590//b4089//b3392//b2997//b4016//b2980//b2521//b1252//b0651//b0430//b1693//b3967//b1042//b2579//b0860//b0449//b0574//b3191//b2920//b2388//b2312//b3889//b1234//b3594//b2559//b1575//b3741//b1182//b4613//b3731//b1472//b0073//b2029//b1186//b1006//b0272//b1522//b0993//b1606//b3616//b3653//b1074//b4506//b1072//b0467//b2206//b4227//b2038//b2567//b3577//b0243//b3910//b1140//b2662//b3784//b0174//b2344//b3403//b0730//b0146//b4055//b0943//b1015//b4302//
GO_0034656_5	b2742//b0051//b2992//b1422//b1600//b3345//b4097//b4467//b0421//b0871//b0998//b3577//b3703//
GO_0034660_7	b0301//b1654//b1415//b3607//b2017//b3138//b0136//b2240//b3661//b4261//b3455//b2703//b0180//b2918//b1714//b1312//b1601//b0433//b4428//b1676//b3984//b0817//b3394//b1261//b1089//b0577//b2114//b2180//b3192//b2597//b0573//b2241//b1686//b4252//b1116//b2155//b3511//b1448//b2058//b1651//b4260//b1512//b3693//b2373//b3431//b2688//b4154//b4474//b0532//b2178//b3269//b1211//b1008//b1204//b4291//b1609//b3249//b1199//b1884//b4393//b1339//b1103//b2896//b1681//b4346//b3012//b1301//b3204//b3312//b1232//b1002//b1729//b0439//b2739//b0470//b4373//b0835//b4335//b2922//b1550//b0228//b3750//b0425//b3588//b0270//b0603//b1440//b0438//b0241//b3117//b3046//b3597//b0915//b2261//b3289//b0556//b1764//b2697//b2870//b3850//b3056//b2170//b0003//b2287//b4403//b0887//b4041//b1686//b1844//b3225//b1448//b4243//b3701//b3133//b0981//b1329//b3986//b2696//b4366//b1395//b3982//b2368//
GO_0034661_7	b1076//b2165//gpr//b0029//
GO_0034755_9	b3450//b1201//b1286//b0935//
GO_0034762_6	b3313//b1821//b4321//b4465//b1731//b2411//b3498//b4243//
GO_0034763_6	b4665//b3671//
GO_0034764_6	b0516//b3779//
GO_0034765_7	b3368//b2261//b3463//b1253//b0980//b3884//b3266//
GO_0034766_7	b0366//
GO_0034767_7	b4476//b1360//
GO_0034775_7	b0512//b0546//b2340//b4136//b4175//
GO_0034983_9	b2564//b1004//
GO_0035235_6	b4155//b3481//b3942//b1247//
GO_0035303_8	b1234//b2125//b2008//b1350//b2765//
GO_0035304_8	b2320//
GO_0035306_9	b1656//
GO_0035307_9	b1859//
GO_0035335_8	b3198//b1516//b4321//
GO_0035344_8	b2196//b0443//
GO_0035350_6	b4291//
GO_0035383_4	b1733//b1945//b2303//b0873//b4320//b0776//b0838//b2125//
GO_0035384_5	b1961//b3934//
GO_0035429_8	b3517//b1782//b1633//b1076//b0533//b3317//
GO_0035433_7	b3228//b1082//
GO_0035434_9	b3349//b3722//b0097//b3551//b0653//
GO_0035435_9	b0529//b2406//maoP//b0597//b3985//b0031//b1469//b3384//b2834//
GO_0035442_7	b1225//b4003//b4042//b0195//b2541//b0893//b4322//b1303//b0782//b0756//b1545//
GO_0035443_7	b1680//b3371//b0781//b3915//b3431//b1394//b0168//b0592//
GO_0035444_9	b2019//b3312//b0741//b0237//b2442//b2597//b2510//
GO_0035461_6	b1072//b2574//b2763//b0585//b1896//b1499//b3318//b0557//b3869//b2799//
GO_0035510_7	b3529//b0175//b1723//b3839//b0439//
GO_0035511_5	b2617//
GO_0035513_5	b3414//
GO_0035524_8	b4019//
GO_0035552_6	b3405//
GO_0035553_6	b0823//
GO_0035556_4	b1594//b1619//b1623//b0406//b1080//b1920//b0846//b1478//b3590//b1817//b0566//b2770//b1917//b0651//b2607//b2283//b1599//b3603//b2754//b0419//b1856//b2236//b0007//b3251//b0047//b2865//b0097//b4201//insI1//b0038//b0877//b2734//b2640//b3507//b4099//b3507//b0466//b1140//b3558//b2058//b3809//b3650//b0125//b1412//b4501//b1620//
GO_0035600_8	b1920//
GO_0035601_7	b0681//b0904//b0621//
GO_0035672_6	b0513//b4143//b0599//b2414//b3630//b3193//b2243//b1538//b1204//b0539//rhmD//b0311//b3251//b2813//b3939//b0870//b3809//b4419//b4532//b2427//
GO_0035690_5	b0798//b0710//b1859//b3259//b4026//b0062//b2369//b2709//b0239//b2752//b1212//
GO_0035725_9	b2010//b2245//b2743//b4171//b3912//b1590//b2368//
GO_0035784_9	b2290//
GO_0035821_4	b3719//b2570//b2922//b2544//b3682//
GO_0035864_6	b4018//
GO_0035873_8	b1327//b0437//
GO_0035890_5	b4100//b2664//b1145//b3305//
GO_0035891_6	b3208//b0556//b2741//b3950//
GO_0035966_4	b0063//b0722//b2212//b0692//b4314//b2257//b1533//
GO_0035967_5	b1395//b0859//b0336//b2209//b2837//
GO_0035999_5	b2533//b2918//b1038//b1120//
GO_0036001_7	b1823//
GO_0036046_8	bioD1//
GO_0036047_9	b4403//
GO_0036048_8	b1860//
GO_0036049_9	b2213//
GO_0036088_6	b0532//
GO_0036103_6	b1912//b2702//
GO_0036104_6	b2564//b3524//
GO_0036172_6	b0272//
GO_0036211_5	b1653//b1651//b4141//b0413//b3693//b2507//b3902//b2920//b1135//b2253//b0799//b1506//b4062//b3842//b4166//b2423//b3620//b1686//b0910//b1649//b1734//b2674//b0314//b3789//b4468//b4025//b4087//b3299//b0357//b3680//b4054//b3885//b1852//b0614//b4208//b1896//b0215//b3146//b3119//b1175//b0413//b3566//b1449//b3580//b1038//b4306//b3594//b4304//b0650//b3320//b1211//b4299//b2770//b0962//b2540//b1259//b0063//b0178//b1077//b4189//b1073//b4202//rpnD//b2759//b3823//b3395//b0347//b1186//b0445//b2154//b3203//b0517//b3892//b4259//b3477//b2162//b2134//b3311//b2506//b3474//b2060//b0507//b1014//b4377//b3412//b0591//b0307//b1098//b3632//b3477//b2819//b3364//b4314//ftp//b1329//b1187//b1709//b4667//b3163//b0189//b3624//b2161//b3145//b0124//b3309//b2503//b2843//b3260//b1613//b2465//b3172//b2290//b3515//b1838//b4111//glsA2//b4232//b3730//b1883//b0608//b2128//b2592//b3300//b0530//b1611//b2478//b4243//b2307//b1110//b1347//b2111//b2476//b1306//b1985//b1304//b0779//b2023//b2662//b4139//b2163//b4476//b0160//
GO_0036214_3	b0831//
GO_0036265_6	b2952//b3869//b1576//b2615//
GO_0036289_9	b3063//b2185//
GO_0036293_5	b2025//b1447//b3133//
GO_0036294_6	b3047//b0410//b1048//
GO_0036388_7	b0263//
GO_0036447_5	b4162//b3011//b3636//
GO_0036448_6	b3601//b1766//b1801//
GO_0036460_5	b3196//b4151//b0827//b0349//b2730//b0630//
GO_0036506_5	b0419//
GO_0036525_7	b0480//
GO_0038083_9	b2615//b3647//b1588//b2501//b1397//
GO_0039633_6	b0041//b0300//b0856//b0195//
GO_0040008_4	b4046//b3894//b2062//b0182//b0840//b1211//b0349//b3431//b0211//b2584//
GO_0040012_4	b2094//b3753//b4161//b2890//b0472//b1917//b2047//b2811//b3628//b2558//b0983//b1959//b0106//b2542//
GO_0040013_5	b0650//b3240//b2820//b2552//b3035//b4043//b1023//
GO_0040033_9	b0019//
GO_0042026_4	b3842//b3718//b0796//glsB//b2581//b0221//b2140//b4363//b2413//
GO_0042040_7	b4106//
GO_0042044_5	b0109//
GO_0042126_5	b4133//b1622//b4029//b1445//
GO_0042128_5	b1864//b4230//
GO_0042133_4	mltG//b3990//b3243//b1536//b0365//b4513//b1324//b1973//b4363//b1743//b1610//b2277//b2364//b3583//b3568//b4093//
GO_0042135_5	b0778//b0281//b2149//b2465//b1973//b2079//b1763//b2347//b3629//b4483//b2592//b0333//b3024//
GO_0042136_5	b3526//b1275//
GO_0042150_7	b2976//b2834//b2634//
GO_0042157_5	b1061//b3779//b1786//b3604//
GO_0042158_6	b3056//b0709//b3230//
GO_0042168_4	b3313//b2510//b0438//b3010//b3068//b2324//b3019//b1390//b2065//
GO_0042176_6	ftp//b1133//b0025//b0981//
GO_0042177_7	b0022//b3747//b2533//
GO_0042178_5	b3409//b0781//b3703//b2536//b0893//b1798//b3168//b0508//b2519//b1729//b3824//b3166//b4353//b3885//b2182//b4479//b0637//b4346//b3152//
GO_0042180_4	b0852//b2156//b1693//b0161//b0739//b4109//b0307//b1038//b0509//b1618//b3092//b0072//b0200//b0628//b0404//b3022//b0750//b3199//b2422//b0022//b0112//b0635//b0214//b1853//b3386//b0121//b3209//b3835//b2292//xisR//b4147//b2527//yeeL//b2587//b4379//b2492//b3847//b0993//b0958//b2794//b0398//b0242//b0041//b0466//b4254//b2253//b2976//b3497//b3580//b3173//b0196//b2979//b0303//b3986//b0644//b0889//b1328//b3125//b3057//
GO_0042181_5	b2339//b1508//b3688//b1291//b0418//b3321//b4125//b3396//b0423//b4083//b0026//b2245//b1476//b2311//b2474//b3344//b2521//b2235//b3754//b3177//b0903//b1116//b1925//b2500//
GO_0042182_5	b0854//b1769//b0807//b0807//b0072//b3949//b4155//b2074//b4166//b3021//b0929//b2456//b1327//b4255//b1896//b0516//b1320//b3317//b2092//b1781//b0694//b3057//b4085//b2786//b2963//b3824//b2919//hiuH//b3306//
GO_0042219_6	b2341//b0635//b1695//b2136//b0444//
